year,month,coast_region,n_pixels,mean_SPEI3,mean_EDI,pct_None,pct_Watch,pct_Stress,pct_Impact
2020,12,Gulf Coast,57,-1.6188,0.4966,0.0,71.93,28.07,0.0
2020,12,Atlantic Coast,835,0.525,0.5491,0.0,1.68,98.32,0.0
2021,1,AK Coast,1904,0.7927,0.5557,0.0,0.37,99.63,0.0
2021,1,Pacific Coast,283,-0.1696,0.5322,0.0,0.0,100.0,0.0
2021,1,Gulf Coast,57,-0.901,0.5142,0.0,0.0,100.0,0.0
2021,1,Atlantic Coast,835,0.2566,0.5426,0.0,1.56,98.44,0.0
2021,2,AK Coast,1904,0.0819,0.5383,0.0,1.31,98.69,0.0
2021,2,Pacific Coast,283,0.0549,0.5376,0.0,11.31,88.69,0.0
2021,2,Gulf Coast,57,-1.2687,0.5052,0.0,21.05,78.95,0.0
2021,2,Atlantic Coast,835,0.4814,0.5481,0.0,0.48,99.52,0.0
2021,3,AK Coast,1904,0.1739,0.5405,0.0,6.3,93.7,0.0
2021,3,Pacific Coast,283,-0.0532,0.535,0.0,7.07,92.93,0.0
2021,3,Gulf Coast,57,-0.9411,0.5133,0.0,0.0,100.0,0.0
2021,3,Atlantic Coast,835,-0.0857,0.5342,0.0,7.07,92.93,0.0
2021,4,AK Coast,1904,-0.0605,0.5348,0.0,13.97,86.03,0.0
2021,4,Pacific Coast,283,-1.0672,0.5102,0.0,24.03,75.97,0.0
2021,4,Gulf Coast,57,-1.2906,0.5047,0.0,35.09,64.91,0.0
2021,4,Atlantic Coast,835,0.3081,0.5439,0.0,0.72,99.28,0.0
2021,5,AK Coast,1904,0.1903,0.541,0.0,3.52,96.48,0.0
2021,5,Pacific Coast,283,-1.8077,0.4919,0.0,74.91,25.09,0.0
2021,5,Gulf Coast,57,-0.6661,0.52,0.0,1.75,98.25,0.0
2021,5,Atlantic Coast,835,-0.2223,0.5308,0.0,13.17,86.83,0.0
2021,6,AK Coast,1904,0.4966,0.5485,0.0,0.05,99.95,0.0
2021,6,Pacific Coast,283,-1.8679,0.4905,0.0,77.39,22.61,0.0
2021,6,Gulf Coast,57,-1.3003,0.5044,0.0,31.58,68.42,0.0
2021,6,Atlantic Coast,835,0.3917,0.5458,0.0,0.12,99.88,0.0
2021,7,AK Coast,1904,0.8917,0.558,0.0,0.16,99.74,0.11
2021,7,Pacific Coast,283,-1.0973,0.5094,0.0,16.25,83.75,0.0
2021,7,Gulf Coast,57,-1.1719,0.5076,0.0,36.84,63.16,0.0
2021,7,Atlantic Coast,835,1.0431,0.5617,0.0,0.0,100.0,0.0
2021,8,AK Coast,1904,0.7636,0.5549,0.0,0.42,99.58,0.0
2021,8,Pacific Coast,283,-0.6959,0.5193,0.0,14.49,85.51,0.0
2021,8,Gulf Coast,57,-0.8336,0.5159,0.0,15.79,84.21,0.0
2021,8,Atlantic Coast,835,1.3186,0.5684,0.0,0.0,100.0,0.0
2021,9,AK Coast,1904,0.4218,0.5466,0.0,3.57,96.43,0.0
2021,9,Pacific Coast,283,0.2666,0.5428,0.0,6.01,93.99,0.0
2021,9,Gulf Coast,57,-0.6857,0.5195,0.0,10.53,89.47,0.0
2021,9,Atlantic Coast,835,1.3467,0.569,0.0,0.36,99.4,0.24
2021,10,AK Coast,1904,0.2729,0.543,0.0,0.26,99.74,0.0
2021,10,Pacific Coast,283,1.2691,0.5672,0.0,0.0,100.0,0.0
2021,10,Gulf Coast,57,0.158,0.5402,0.0,0.0,100.0,0.0
2021,10,Atlantic Coast,835,0.7257,0.554,0.0,0.0,100.0,0.0
2021,11,AK Coast,1904,-0.1989,0.5314,0.0,1.63,98.37,0.0
2021,11,Pacific Coast,283,1.1483,0.5642,0.0,0.0,100.0,0.0
2021,11,Gulf Coast,57,-0.8423,0.5157,0.0,0.0,100.0,0.0
2021,11,Atlantic Coast,835,0.1027,0.5388,0.0,2.28,97.72,0.0
2021,12,AK Coast,1904,0.056,0.5377,0.0,2.0,98.0,0.0
2021,12,Pacific Coast,283,0.7962,0.5557,0.0,1.41,98.23,0.35
2021,12,Gulf Coast,57,0.9836,0.5603,0.0,0.0,100.0,0.0
2021,12,Atlantic Coast,835,-0.5921,0.5218,0.0,3.11,96.89,0.0
2022,1,AK Coast,1904,-0.0335,0.5355,0.0,6.14,93.86,0.0
2022,1,Pacific Coast,283,0.037,0.5372,0.0,0.0,100.0,0.0
2022,1,Gulf Coast,57,0.096,0.5387,0.0,0.0,100.0,0.0
2022,1,Atlantic Coast,835,-0.8481,0.5155,0.0,22.75,77.25,0.0
2022,2,AK Coast,1904,0.7291,0.5541,0.0,0.0,100.0,0.0
2022,2,Pacific Coast,283,-0.6797,0.5197,0.0,9.54,90.46,0.0
2022,2,Gulf Coast,57,-0.3208,0.5285,0.0,0.0,100.0,0.0
2022,2,Atlantic Coast,835,-0.7425,0.5182,0.0,14.13,85.87,0.0
2022,3,AK Coast,1904,0.4349,0.5468,0.0,11.4,88.5,0.11
2022,3,Pacific Coast,283,-1.5117,0.4992,0.0,56.54,43.46,0.0
2022,3,Gulf Coast,57,-1.6734,0.4952,0.0,78.95,21.05,0.0
2022,3,Atlantic Coast,835,-0.2334,0.5306,0.0,1.08,98.92,0.0
2022,4,AK Coast,1904,-0.0593,0.5347,0.0,28.57,71.17,0.26
2022,4,Pacific Coast,283,-0.93,0.5135,0.0,44.17,55.83,0.0
2022,4,Gulf Coast,57,-1.6048,0.4969,0.0,78.95,21.05,0.0
2022,4,Atlantic Coast,835,-0.3111,0.5287,0.0,6.11,93.89,0.0
2022,5,AK Coast,1904,-0.7628,0.5176,0.0,19.49,80.51,0.0
2022,5,Pacific Coast,283,0.0457,0.5374,0.0,1.41,98.59,0.0
2022,5,Gulf Coast,57,-1.1791,0.5074,0.0,7.02,92.98,0.0
2022,5,Atlantic Coast,835,-0.0606,0.5348,0.0,3.95,96.05,0.0
2022,6,AK Coast,1904,-1.6329,0.4964,0.0,44.43,55.57,0.0
2022,6,Pacific Coast,283,0.7039,0.5533,0.0,12.01,87.63,0.35
2022,6,Gulf Coast,57,-1.6602,0.4956,0.0,68.42,31.58,0.0
2022,6,Atlantic Coast,835,-0.3146,0.5286,0.0,5.15,94.85,0.0
2022,7,AK Coast,1904,-0.4455,0.5254,0.0,13.18,86.82,0.0
2022,7,Pacific Coast,283,0.4783,0.5479,0.0,10.25,89.75,0.0
2022,7,Gulf Coast,57,-1.8072,0.492,0.0,63.16,36.84,0.0
2022,7,Atlantic Coast,835,-0.1861,0.5318,0.0,9.82,90.18,0.0
2022,8,AK Coast,1904,0.4372,0.547,0.0,0.32,99.58,0.11
2022,8,Pacific Coast,283,-0.052,0.535,0.0,6.36,93.64,0.0
2022,8,Gulf Coast,57,-1.4133,0.5016,0.0,47.37,52.63,0.0
2022,8,Atlantic Coast,835,-0.065,0.5347,0.0,5.27,94.73,0.0
2022,9,AK Coast,1904,1.1114,0.5632,0.0,0.32,99.58,0.11
2022,9,Pacific Coast,283,-0.6195,0.521,0.0,46.29,53.71,0.0
2022,9,Gulf Coast,57,0.2858,0.5433,0.0,0.0,100.0,0.0
2022,9,Atlantic Coast,835,0.2762,0.543,0.0,5.75,94.25,0.0
2022,10,AK Coast,1904,0.8187,0.5562,0.0,0.21,99.74,0.05
2022,10,Pacific Coast,283,-1.0748,0.51,0.0,33.22,66.78,0.0
2022,10,Gulf Coast,57,0.2483,0.5424,0.0,0.0,100.0,0.0
2022,10,Atlantic Coast,835,0.0689,0.538,0.0,2.51,97.49,0.0
2022,11,AK Coast,1904,0.5919,0.5507,0.0,0.26,99.74,0.0
2022,11,Pacific Coast,283,-0.8579,0.5153,0.0,4.95,95.05,0.0
2022,11,Gulf Coast,57,0.8602,0.5573,0.0,0.0,100.0,0.0
2022,11,Atlantic Coast,835,0.1121,0.539,0.0,0.36,99.52,0.12
2022,12,AK Coast,1904,0.3075,0.5438,0.0,1.0,99.0,0.0
2022,12,Pacific Coast,283,-0.304,0.529,0.0,1.77,98.23,0.0
2022,12,Gulf Coast,57,0.5216,0.5491,0.0,0.0,100.0,0.0
2022,12,Atlantic Coast,835,0.0363,0.5372,0.0,0.96,99.04,0.0
2023,1,AK Coast,1904,0.1918,0.541,0.0,2.47,97.53,0.0
2023,1,Pacific Coast,283,0.2269,0.5418,0.0,0.0,100.0,0.0
2023,1,Gulf Coast,57,1.5175,0.5732,0.0,0.0,100.0,0.0
2023,1,Atlantic Coast,835,0.3844,0.5457,0.0,0.12,99.88,0.0
2023,2,AK Coast,1904,0.0489,0.5375,0.0,1.26,98.74,0.0
2023,2,Pacific Coast,283,0.223,0.5418,0.0,0.0,100.0,0.0
2023,2,Gulf Coast,57,1.1865,0.5652,0.0,0.0,100.0,0.0
2023,2,Atlantic Coast,835,-0.2454,0.5303,0.0,8.5,91.38,0.12
2023,3,AK Coast,1904,0.2509,0.5425,0.0,0.11,99.89,0.0
2023,3,Pacific Coast,283,0.1294,0.5394,0.0,0.71,99.29,0.0
2023,3,Gulf Coast,57,1.6325,0.576,0.0,0.0,100.0,0.0
2023,3,Atlantic Coast,835,-0.7097,0.5189,0.0,18.44,81.56,0.0
2023,4,AK Coast,1904,-0.0867,0.5342,0.0,9.51,90.49,0.0
2023,4,Pacific Coast,283,0.3092,0.5439,0.0,0.0,100.0,0.0
2023,4,Gulf Coast,57,1.0362,0.5616,0.0,0.0,100.0,0.0
2023,4,Atlantic Coast,835,-0.4441,0.5255,0.0,4.67,95.33,0.0
2023,5,AK Coast,1904,0.401,0.5461,0.0,1.21,98.79,0.0
2023,5,Pacific Coast,283,0.2126,0.5415,0.0,0.35,99.65,0.0
2023,5,Gulf Coast,57,1.3719,0.5697,0.0,0.0,100.0,0.0
2023,5,Atlantic Coast,835,-0.1652,0.5323,0.0,5.51,94.49,0.0
2023,6,AK Coast,1904,0.9469,0.5594,0.0,0.0,100.0,0.0
2023,6,Pacific Coast,283,-0.4095,0.5263,0.0,0.35,99.65,0.0
2023,6,Gulf Coast,57,0.8518,0.5571,0.0,0.0,100.0,0.0
2023,6,Atlantic Coast,835,0.185,0.5408,0.0,0.48,99.52,0.0
2023,7,AK Coast,1904,1.324,0.5683,0.0,1.1,98.69,0.21
2023,7,Pacific Coast,283,-0.9623,0.5127,0.0,53.36,46.64,0.0
2023,7,Gulf Coast,57,1.1201,0.5636,0.0,0.0,100.0,0.0
2023,7,Atlantic Coast,835,0.0475,0.5375,0.0,5.27,94.73,0.0
2023,8,AK Coast,1904,1.1286,0.5636,0.0,0.53,99.11,0.37
2023,8,Pacific Coast,283,-1.0301,0.511,0.0,53.36,46.64,0.0
2023,8,Gulf Coast,57,2.896,0.6056,0.0,0.0,100.0,0.0
2023,8,Atlantic Coast,835,-0.3644,0.5273,0.0,19.88,80.12,0.0
2023,9,AK Coast,1904,0.6765,0.5528,0.0,0.63,99.37,0.0
2023,9,Pacific Coast,283,0.1694,0.5404,0.0,0.0,100.0,0.0
2023,9,Gulf Coast,57,2.6125,0.599,0.0,0.0,100.0,0.0
2023,9,Atlantic Coast,835,-0.3953,0.5266,0.0,24.19,75.81,0.0
2023,10,AK Coast,1904,0.0992,0.5387,0.0,5.41,94.54,0.05
2023,10,Pacific Coast,283,-0.2021,0.5314,0.0,0.71,99.29,0.0
2023,10,Gulf Coast,57,1.7898,0.5797,0.0,0.0,100.0,0.0
2023,10,Atlantic Coast,835,-0.9422,0.5132,0.0,33.65,66.35,0.0
2023,11,AK Coast,1904,0.2354,0.542,0.0,8.88,91.12,0.0
2023,11,Pacific Coast,283,-0.4444,0.5255,0.0,1.06,98.94,0.0
2023,11,Gulf Coast,57,0.0337,0.5372,0.0,0.0,100.0,0.0
2023,11,Atlantic Coast,835,-0.3656,0.5274,0.0,4.19,95.81,0.0
2023,12,AK Coast,1904,0.2309,0.5419,0.0,3.47,96.53,0.0
2023,12,Pacific Coast,283,-0.4765,0.5248,0.0,1.77,98.23,0.0
2023,12,Gulf Coast,57,-0.5463,0.523,0.0,0.0,100.0,0.0
2023,12,Atlantic Coast,835,0.2841,0.5433,0.0,0.0,100.0,0.0
2024,1,AK Coast,1904,0.4379,0.547,0.0,0.74,99.26,0.0
2024,1,Pacific Coast,283,0.2396,0.5422,0.0,0.0,100.0,0.0
2024,1,Gulf Coast,57,-0.2338,0.5306,0.0,0.0,100.0,0.0
2024,1,Atlantic Coast,835,1.1768,0.565,0.0,0.0,100.0,0.0
2024,2,AK Coast,1904,0.5286,0.5492,0.0,0.0,100.0,0.0
2024,2,Pacific Coast,283,0.851,0.5571,0.0,0.0,100.0,0.0
2024,2,Gulf Coast,57,0.7315,0.5542,0.0,0.0,100.0,0.0
2024,2,Atlantic Coast,835,1.094,0.5628,0.0,0.12,99.52,0.36
2024,3,AK Coast,1904,0.6084,0.5511,0.0,1.37,98.63,0.0
2024,3,Pacific Coast,283,0.7456,0.5545,0.0,0.0,100.0,0.0
2024,3,Gulf Coast,57,1.0361,0.5616,0.0,0.0,100.0,0.0
2024,3,Atlantic Coast,835,1.0136,0.561,0.0,0.0,100.0,0.0
2024,4,AK Coast,1904,0.6327,0.5516,0.0,6.3,93.64,0.05
2024,4,Pacific Coast,283,0.3606,0.5451,0.0,0.0,100.0,0.0
2024,4,Gulf Coast,57,1.3537,0.5693,0.0,0.0,100.0,0.0
2024,4,Atlantic Coast,835,0.376,0.5455,0.0,0.24,99.76,0.0
2024,5,AK Coast,1904,0.6071,0.5511,0.0,0.0,99.79,0.21
2024,5,Pacific Coast,283,0.0148,0.5367,0.0,0.0,100.0,0.0
2024,5,Gulf Coast,57,0.8022,0.5559,0.0,0.0,100.0,0.0
2024,5,Atlantic Coast,835,0.6783,0.5529,0.0,0.12,99.88,0.0
2024,6,AK Coast,1904,0.0632,0.5379,0.0,1.63,98.37,0.0
2024,6,Pacific Coast,283,-0.2559,0.5301,0.0,1.41,98.59,0.0
2024,6,Gulf Coast,57,0.2232,0.5418,0.0,0.0,100.0,0.0
2024,6,Atlantic Coast,835,-0.3531,0.5277,0.0,5.99,94.01,0.0
2024,7,AK Coast,1904,0.7222,0.5539,0.0,0.21,99.74,0.05
2024,7,Pacific Coast,283,-0.3346,0.5281,0.0,5.65,94.35,0.0
2024,7,Gulf Coast,57,-0.9534,0.5129,0.0,17.54,82.46,0.0
2024,7,Atlantic Coast,835,0.2744,0.543,0.0,1.08,98.92,0.0
2024,8,AK Coast,1904,0.8195,0.5563,0.0,0.84,99.11,0.05
2024,8,Pacific Coast,283,-0.2327,0.5306,0.0,14.13,85.87,0.0
2024,8,Gulf Coast,57,-1.5692,0.4978,0.0,66.67,33.33,0.0
2024,8,Atlantic Coast,835,0.2372,0.5421,0.0,0.96,99.04,0.0
2024,9,AK Coast,1904,0.9725,0.5599,0.0,0.05,99.74,0.21
2024,9,Pacific Coast,283,-0.1485,0.5327,0.0,4.59,95.41,0.0
2024,9,Gulf Coast,57,-1.6065,0.4969,0.0,59.65,40.35,0.0
2024,9,Atlantic Coast,835,0.7262,0.554,0.0,0.6,99.28,0.12
2024,10,AK Coast,1904,0.4398,0.5471,0.0,0.26,99.74,0.0
2024,10,Pacific Coast,283,-0.1733,0.5321,0.0,1.77,98.23,0.0
2024,10,Gulf Coast,57,-1.2432,0.5058,0.0,38.6,61.4,0.0
2024,10,Atlantic Coast,835,-0.1436,0.5327,0.0,17.13,82.87,0.0
2024,11,AK Coast,1904,-0.3104,0.5287,0.0,1.1,98.9,0.0
2024,11,Pacific Coast,283,0.4809,0.5481,0.0,0.0,100.0,0.0
2024,11,Gulf Coast,57,-1.12,0.5089,0.0,29.82,70.18,0.0
2024,11,Atlantic Coast,835,-0.3527,0.5275,0.0,26.95,72.81,0.24
2024,12,AK Coast,1904,-0.1938,0.5316,0.0,0.11,99.89,0.0
2024,12,Pacific Coast,283,0.2746,0.5431,0.0,1.77,98.23,0.0
2024,12,Gulf Coast,57,-1.4554,0.5006,0.0,56.14,43.86,0.0
2024,12,Atlantic Coast,835,-0.663,0.52,0.0,17.96,82.04,0.0
2025,1,AK Coast,1904,0.7422,0.5544,0.0,0.21,99.63,0.16
2025,1,Pacific Coast,283,-0.2489,0.5302,0.0,0.71,99.29,0.0
2025,1,Gulf Coast,57,-1.6667,0.4954,0.0,87.72,12.28,0.0
2025,1,Atlantic Coast,835,-0.6694,0.5199,0.0,11.62,88.38,0.0
2025,2,AK Coast,1904,0.6982,0.5533,0.0,0.16,99.84,0.0
2025,2,Pacific Coast,283,-0.4078,0.5264,0.0,0.35,99.65,0.0
2025,2,Gulf Coast,57,-1.178,0.5074,0.0,5.26,94.74,0.0
2025,2,Atlantic Coast,835,-0.459,0.5251,0.0,12.1,87.9,0.0
2025,3,AK Coast,1904,0.631,0.5517,0.0,0.11,99.89,0.0
2025,3,Pacific Coast,283,-0.2304,0.5307,0.0,0.0,100.0,0.0
2025,3,Gulf Coast,57,-0.3959,0.5267,0.0,0.0,100.0,0.0
2025,3,Atlantic Coast,835,-0.5076,0.5239,0.0,4.43,95.57,0.0
2025,4,AK Coast,1904,-0.0721,0.5346,0.0,4.46,95.54,0.0
2025,4,Pacific Coast,283,0.2733,0.543,0.0,0.0,100.0,0.0
2025,4,Gulf Coast,57,0.0826,0.5384,0.0,0.0,100.0,0.0
2025,4,Atlantic Coast,835,-0.4823,0.5245,0.0,8.02,91.98,0.0
2025,5,AK Coast,1904,0.556,0.5498,0.0,3.41,96.53,0.05
2025,5,Pacific Coast,283,-0.1416,0.5329,0.0,0.0,100.0,0.0
2025,5,Gulf Coast,57,0.2902,0.5435,0.0,0.0,100.0,0.0
2025,5,Atlantic Coast,835,0.3375,0.5446,0.0,0.36,99.64,0.0
2025,6,AK Coast,1904,0.9902,0.5603,0.0,2.21,97.79,0.0
2025,6,Pacific Coast,283,-1.5005,0.4995,0.0,47.0,53.0,0.0
2025,6,Gulf Coast,57,-0.1621,0.5324,0.0,0.0,100.0,0.0
2025,6,Atlantic Coast,835,0.3896,0.5459,0.0,0.0,100.0,0.0
2025,7,AK Coast,1904,0.5557,0.5498,0.0,2.63,97.22,0.16
2025,7,Pacific Coast,283,-1.1736,0.5075,0.0,32.86,67.14,0.0
2025,7,Gulf Coast,57,-0.3237,0.5284,0.0,0.0,100.0,0.0
2025,7,Atlantic Coast,835,0.5963,0.5509,0.0,0.0,100.0,0.0
2025,8,AK Coast,1904,0.276,0.543,0.0,0.58,99.42,0.0
2025,8,Pacific Coast,283,-0.8073,0.5165,0.0,18.37,81.63,0.0
2025,8,Gulf Coast,57,-0.4283,0.5258,0.0,0.0,100.0,0.0
2025,8,Atlantic Coast,835,0.002,0.5364,0.0,8.38,91.62,0.0
2025,9,AK Coast,1904,0.129,0.5395,0.0,4.73,95.27,0.0
2025,9,Pacific Coast,283,0.3961,0.5459,0.0,0.35,99.65,0.0
2025,9,Gulf Coast,57,1.0796,0.5626,0.0,0.0,100.0,0.0
2025,9,Atlantic Coast,835,-0.3812,0.527,0.0,12.22,87.78,0.0
2025,10,AK Coast,1904,0.6057,0.5511,0.0,0.16,99.74,0.11
2025,10,Pacific Coast,283,0.3962,0.546,0.0,0.0,100.0,0.0
2025,10,Gulf Coast,57,1.4177,0.5708,0.0,0.0,100.0,0.0
2025,10,Atlantic Coast,835,-0.5454,0.5229,0.0,10.3,89.7,0.0
2025,11,AK Coast,1904,0.3652,0.5452,0.0,0.0,100.0,0.0
2025,11,Pacific Coast,283,0.2672,0.5428,0.0,0.0,100.0,0.0
2025,11,Gulf Coast,57,2.4374,0.5952,0.0,0.0,100.0,0.0
2025,11,Atlantic Coast,835,-1.0201,0.5113,0.0,27.19,72.81,0.0
2025,12,AK Coast,1904,0.1095,0.539,0.0,1.79,98.21,0.0
2025,12,Pacific Coast,283,0.2117,0.5416,0.0,1.77,98.23,0.0
2025,12,Gulf Coast,57,1.7672,0.5792,0.0,0.0,100.0,0.0
2025,12,Atlantic Coast,835,-0.7894,0.517,0.0,6.95,93.05,0.0
