site_name,Year,month,NEE,GPP,Reco,ET,NEP,IGBP,water_class,WUE,WUE_tra,WUE_eva,CUE,Tair_f,VPD_f,Rg_f,avg_length,avg_sos,avg_eos,lat,long,climate,NETRAD_f,WS,WD,H_f,PAR_f,RH,PA,precip_mm,Evap_pen,Trans_pen,Evap_ratio,Trans_ratio,lai,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24,SPEI_36,SPEI_48
US-A03,2017,7,-6.112090979605519,64.12959040691264,92.54777930807266,25.810111945724834,-28.41818890116,BSV,Saline,2.484669208013064,9.907809593406554,3.3163362320391867,,8.758199496774193,6.465783427080678,207.68877049731185,70,158,227,70.4953,-149.8823,Tundra,128.57906714087093,4.752336491935484,46.3270046357805,86.9769797831303,461.7644400537634,37.51202983870968,101.25122069892474,19.659999999999997,19.337481461425853,6.472630484298929,0.7492211386796754,0.2507788613203225,0.6580645161290322,-0.0793113825681002,0.1877186338071882,-0.0640310932254368,0.403652997808046,0.0533542070082442,-0.3783750538371156,0.1288922583558531
US-A03,2017,8,11.976545488149656,22.743956976641066,50.95621387706414,8.601481337040891,-28.212256900423046,BSV,Saline,2.644190702210546,13.05622849736836,3.3156965694777947,,8.306206104166666,5.802405702083855,103.80509319444444,70,158,227,70.4953,-149.8823,Tundra,68.45005184947325,4.462818611111112,315.72746953575546,47.70706550318563,235.23872666666668,28.803691041666667,101.03002576388889,46.05999999999997,6.859480805936088,1.7420005311047813,0.7974766830449124,0.202523316955085,0.2366666666666666,1.6424055492134575,0.9103959585317812,0.962883486186592,0.5603668776192215,0.1043417013524407,0.2119972148613096,0.5564166481324012
US-A03,2018,6,-6.780328269413986,22.43917127952204,32.53373120215689,14.740724645381038,-10.094559922634827,BSV,Saline,1.522257000204755,,1.6754527120810023,,1.89702459324566,4.408062679378838,241.12182638888888,70,158,227,70.4953,-149.8823,Tundra,145.58605205212453,4.812564149305556,21.807239448404736,39.67038990973347,546.4973093532338,24.58030881076389,101.37541588541666,8.759999999999991,13.39290038908432,1.3478242562966911,0.9085645862926384,0.0914354137073599,0.109375,1.109420242598317,1.0271347756549751,0.824550082120515,1.6874059261586791,1.1812241042819251,0.8432100482993724,0.5375532423958562
US-A03,2018,7,-32.28679866643882,71.26475343032384,30.616763132628755,36.16146086472103,40.64799029769505,BSV,Saline,1.9707376783510824,10.494370520065418,2.426389284772403,0.5703800033130957,8.506841662305108,7.010222762511761,189.87569079301076,70,158,227,70.4953,-149.8823,Tundra,117.61931296174237,4.0775740255376345,358.44449184328823,53.63750437458303,425.1287585084216,32.979888877688175,101.35632668010751,39.52999999999999,29.370700685817,6.790760178903955,0.8122100153998738,0.1877899846001242,0.3580645161290322,0.5983479145053071,1.3382198041392377,1.0253086101651034,1.546212750918292,1.3201180674938795,0.992529533874712,0.5668962770548919
US-A03,2018,8,-12.091554937074802,38.47783289349018,22.980687932358663,13.64729317651201,15.497144961131507,BSV,Saline,2.819447959080512,11.26718642979537,3.7604438032961656,0.4027551396677896,3.4698824382625,4.651296999480129,111.51393986111113,70,158,227,70.4953,-149.8823,Tundra,76.5769393908551,3.8992291666666663,354.1066341692887,42.30609619825896,245.30950875,35.80165597222222,100.99601319444444,11.289999999999983,10.23225845304827,3.4150347234637,0.7497646837878984,0.2502353162120987,0.3016666666666666,1.0436788465458025,1.4117221059389986,1.1897622751351675,1.5203470519666131,1.3009609793132078,0.8754964619531539,0.8779650593686339
US-A03,2019,6,-25.830724508550883,32.611818799019446,10.295373363690777,27.185117450034983,22.316445435328635,BSV,Saline,1.1996203017683662,3.970000515107659,1.7190756680338604,0.6843054529666291,3.548018264712673,4.804582247254717,242.75594140625,70,158,227,70.4953,-149.8823,Tundra,156.47086204539693,4.169223133680556,30.6464508973714,91.49009251774854,530.5106555555556,33.81321818576389,101.87694227430556,14.53999999999998,18.970554586650746,8.214562863384181,0.6978286785597954,0.3021713214402026,0.2010416666666666,0.8081886258255726,0.7871848469380442,0.2487894709758357,0.9125141008970168,1.6016842391473038,1.3442262064288075,1.1286764075422506
US-A03,2019,7,-79.19974717946211,99.07268713014808,38.40287734446929,38.167007714282406,60.66980978567876,BSV,Saline,2.595767734054621,7.834104255729152,3.88205587176388,0.6123767462366202,9.200155623655911,7.078875013144856,176.0375813844086,70,158,227,70.4953,-149.8823,Tundra,110.85067538879711,4.126537600806452,51.956083402869226,54.98014768285344,376.82972237903226,36.778735987903225,101.18024425403226,29.329999999999977,25.52067523055321,12.646332483729116,0.668658004882137,0.3313419951178608,0.6387096774193548,0.8873463879037118,1.2771964354965657,0.9673308061788032,0.9245396897399492,1.5776508219896916,1.524584549432998,1.3018801172313603
US-A03,2019,8,-33.78616330131586,51.27356566399159,34.415434814062685,12.725100657368076,16.858130849928898,BSV,Saline,4.02932495738674,16.689873184142833,5.3116911963074775,0.3287879559694447,6.962905743055555,5.440060968849949,126.39224694444444,70,158,227,70.4953,-149.8823,Tundra,85.24429571293012,4.769535625,8.411779737998277,39.16979175405255,311.43693516172647,30.56034243055556,101.61690833333331,32.37999999999999,9.652964332647082,3.0721363247209674,0.7585766582567527,0.2414233417432452,0.3483333333333333,1.7050682464542,1.867946190936381,1.9756375687238723,1.410932025494584,1.736485601905512,1.636724069176304,1.3334378403147809
US-A03,2020,6,-40.1688991546564,39.15875842749521,7.120319620632719,25.865984498127503,32.03843880686243,BSV,Saline,1.513909452405726,4.818800147292809,2.2074034410659875,0.818167891256908,3.563594957420833,4.238046522576193,260.76893866666666,70,158,227,70.4953,-149.8823,Tundra,162.10777247451716,4.268537583333333,46.06467722415667,105.83474290057067,570.6651647034851,39.069055166666665,101.09548991666666,6.439999999999997,17.739737874371016,8.126246623756437,0.685832695664657,0.314167304335341,0.291,-0.3377319621680775,-0.6620547859850137,-0.7361195487594966,1.0644896548174794,1.1985956377251892,1.7243219200148456,1.613758736892276
US-A03,2020,7,-81.21398764145802,110.7543981379906,40.42444687488676,23.84205217078588,70.32995126310381,BSV,Saline,,11.895301682890642,,0.635008202342255,4.776801870270162,4.442327194660344,188.60957782258063,70,158,227,70.4953,-149.8823,Tundra,120.84511179006064,4.087003696236559,25.894060493382284,76.07223774534869,416.6435367607527,37.50949868951613,101.29376989247312,19.61999999999999,14.531283844725465,9.310768326060352,0.6094812535697293,0.390518746430268,0.7241935483870967,1.2649734031617343,0.6106453625286976,0.92844071202865,1.1011510853904958,1.2587757682528609,1.832032112072568,1.8492921668718896
US-A03,2020,8,-18.951663586685044,24.33088503621512,5.371929857947114,11.197893982497195,18.95895517826798,BSV,Saline,2.1728090187534703,11.268741968941152,2.6918430813208585,0.7792135448442862,7.262361909226191,5.620949023645891,117.49900639880951,70,158,227,70.4953,-149.8823,Tundra,79.51603887989647,3.80019806547619,48.11698521932737,35.39614786105572,258.86095,34.42802313988095,100.81850654761904,12.159999999999997,9.038745685085113,2.1591482974120604,0.8071826451664099,0.1928173548335879,0.3732142857142856,-0.2884727088111796,0.4122062322716101,0.4688436224349189,0.0371996379217977,0.9637097571555244,1.4555007800887785,1.4994730877793787
US-A03,2021,6,0.9831899123476724,5.371170690401451,2.341170362120426,9.147865366783574,3.030000328281018,BSV,Saline,0.5871501683774754,2.206086290251107,0.8000957661486335,0.5641228892047276,3.343801506134259,4.13296297391676,250.59346435185185,70,158,227,70.4953,-149.8823,Tundra,169.68784060767396,5.150866550925925,54.82524803244452,120.08025017807093,566.5443370255144,34.55020405092593,101.13634398148147,0.0,6.713159746184246,2.43470562059931,0.7338498630030253,0.2661501369969726,0.3,0.4404953906427308,0.1688881809006841,-1.5782971635130794,0.1444446387303389,0.7659000289564947,1.035678118563691,1.6365208590934706
US-A10,2011,6,0.0,19.359882404588305,17.367124995448567,0.0,1.992757409139739,BSV,Saline,,,,0.1029323095819763,2.9638821704513885,1.0006956018518518,230.90060069444445,82,164,245,71.3242,-156.6149,Tundra,,,,,,,,10.04999999999999,0.0,0.0,,,0.5541666666666667,0.5936732055771045,-1.5893148112291282,-0.4419893230418077,-0.6102950812293638,-0.5007175084003395,-0.6270566526608897,-1.456866289339338
US-A10,2011,7,0.0,24.73288340296217,37.3022635636296,0.0,-12.569380160667404,BSV,Saline,,,,-0.5082052082597864,4.744142517673387,1.1224811827956989,169.31485416666666,82,164,245,71.3242,-156.6149,Tundra,,,,,,,,28.98999999999997,0.0,0.0,,,0.657258064516129,0.419248678360188,0.1422275143172523,0.0321165987175932,-0.4796508539267141,-0.130026291350079,-0.6336987615188492,-0.9677915953816724
