site_name,Year,NEE,GPP,Reco,ET,NEP,IGBP,water_class,WUE,WUE_tra,WUE_eva,CUE,Tair_f,VPD_f,Rg_f,avg_length,avg_sos,avg_eos,lat,long,climate,NETRAD_f,WS,WD,H_f,PAR_f,RH,PA,precip_mm,Evap_pen,Trans_pen,Evap_ratio,Trans_ratio,lai,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24,SPEI_36,SPEI_48
US-A10,2016,-75.70891788000168,202.66445380323992,128.8417892639419,90.04756903995815,73.82266453929802,BSV,Saline,2.2506377014276597,3.6345093307989433,5.910926673020295,0.3642605457144939,4.416733058450711,3.2105242470064925,180.81051018800812,82,164,245,71.3242,-156.6149,Tundra,119.82397878876155,4.972201943597561,40.18619836332603,67.02316468816795,347.90198423890536,58.880778201219506,101.07110819359757,51.71999999999996,34.286409731367016,55.761159308590884,0.38075885997713715,0.6192411400228601,0.7615853658536585,-0.40627857547024177,-0.7459269190947596,-1.013375137149775,-0.829990845202435,-0.31022743755269305,0.5504987724700283,0.7082007214415862
US-A10,2017,-187.229209528933,251.65910657261807,79.3356186769296,92.61198411201582,172.32348789568837,BSV,Saline,2.7173492608497836,4.48539552182825,6.893703221947233,0.6847496609305619,5.3631807480589435,3.265128351679118,155.81732451727643,82,164,245,71.3242,-156.6149,Tundra,90.80928674864893,4.770107280807081,356.77370527703823,31.102853467509206,369.17192320939097,63.7938940675813,100.79245735518293,86.46999999999994,36.5056484838831,56.10633562813244,0.39417845145968233,0.6058215485403147,0.6304878048780488,0.6186987336133161,0.729714734333618,0.4941991236813504,0.0774976738766922,-0.45660260889819043,-0.18848868706825658,0.5893175865975938
US-A10,2018,-53.246659573469664,147.21151523311158,109.84405429618525,73.98656990305219,37.36746093692634,BSV,Saline,1.9897059077885246,4.1563726643927845,3.8169041086291995,0.25383517639740627,3.44807119863999,3.997167262862634,169.6235199186992,82,164,245,71.3242,-156.6149,Tundra,90.08405064340833,4.76554449949187,348.5506095678304,41.23861177809625,408.12510000647427,46.10874762449187,101.13116307164634,81.59999999999997,38.568303274975655,35.41826662807631,0.5212878948911049,0.4787121051088921,0.48231707317073175,-0.02183316046987536,0.2522363829776753,0.716665681598637,1.1697251229355097,0.8753322635432621,0.38721936456889705,0.4598731392782908
US-A10,2019,-131.5262284508605,274.43519617827576,139.30015171476634,81.05215645718344,135.13504446350933,BSV,Saline,3.385908631848046,7.395059644930034,6.245460997377458,0.49241149220424446,6.095251592601626,5.442037903003089,152.87706229674797,82,164,245,71.3242,-156.6149,Tundra,94.79528157297636,4.572233816056911,50.5142307706658,35.09592300951494,325.229769960754,39.44898818691659,101.5633366742886,139.08999999999992,43.94154351352355,37.11061294365967,0.5421391044263711,0.457860895573626,0.900609756097561,0.5043211763647052,1.0407564325195422,1.256905111772136,1.3905695424326934,1.611572707598845,1.4485394225587536,1.0859337269371931
US-A10,2020,-79.36986478938182,222.15542193323438,141.13670803388035,74.39363782918153,81.018713899354,BSV,Saline,2.9862153325978644,5.960220535142387,5.98469092538196,0.36469383998965826,3.6549410958656,4.188670454362326,177.64795828252034,82,164,245,71.3242,-156.6149,Tundra,111.38481599652692,4.664596925813008,52.87344386937719,63.98069958906865,381.41798725362236,38.17662235772357,101.31152308180894,31.65999999999996,37.120617372409384,37.27302045677194,0.4989756981321931,0.5010243018678041,0.8414634146341463,-0.045708292360344925,-0.19191985635772232,-0.21661201732495858,0.8175413855298649,1.5197984068746473,1.7981597624406251,1.8937137726009896
US-A10,2021,-65.90006538021491,242.57114139185867,130.61025844154062,79.7801781406124,111.96088295031797,BSV,Saline,3.0404938550566722,5.654339343423813,6.577276317440313,0.4615589567163395,4.025924796747968,3.135670093510887,162.56870383638213,82,164,245,71.3242,-156.6149,Tundra,106.35218043573725,5.042413204656862,71.24688963850667,60.928757926501994,350.9294498879885,44.53830813829787,101.01291951367782,66.29999999999994,36.88018104829453,42.89999709231761,0.46227248306331536,0.5377275169366813,0.7012195121951219,-0.23771336274574972,-0.12389232613745467,0.07617184088077412,0.07256322617461526,0.7449544109453958,1.4221865262053344,1.8885661801420068
US-A10,2022,-60.84975289591428,201.37960248712767,133.47136673307864,65.76810494622768,67.908235754049,BSV,Saline,3.0619644986240155,6.781600455891794,5.582540893342143,0.33721506505799037,4.591762957317073,4.5884884910315185,158.3096200457317,82,164,245,71.3242,-156.6149,Tundra,92.5227956398939,4.593666704776423,56.78659129760426,44.56715348563747,343.2694437251293,42.35650172764228,101.15169669715446,82.31999999999995,36.07310834521557,29.694996601011916,0.5484893988462815,0.4515106011537156,0.7871951219512195,0.19236409806953567,0.043996893586046304,0.09370664709619775,0.6973587401611606,0.5178482859752775,0.9832812699705488,1.6662918506191353
US-Atq,1999,0.0,133.58224818028052,2538.9096904931157,154.49456975430132,-2405.327442312835,WET,Freshwater,0.8646404102922292,1.5846536974764858,1.9029588030457296,,7.05743359375,2.3420653211805553,198.4789787326389,96,139,234,70.4696,-157.4089,Tundra,110.94682268518518,4.119752857584182,254.55951057095194,47.27929774150374,386.54528408936113,83.6999662037037,100.98754014756945,65.56999999999995,70.19713089241819,84.29743886188275,0.45436633147725125,0.5456336685227463,0.5119791666666667,-0.3001627329689662,-0.4465567938467529,-0.37662756926019814,-0.2892027421533936,0.07241613100957085,0.18599774399032085,0.18686903885540507
US-Atq,2000,0.0,123.7145088287457,2358.323444503534,102.9599689685482,-2234.608935674788,WET,Freshwater,1.2015787307253125,2.059542043066952,2.884391300170651,,5.339163411458333,1.8196786188773482,172.11701410590277,96,139,234,70.4696,-157.4089,Tundra,105.993970877968,4.030103546626984,67.44069897298262,41.62005375574972,416.9964259607095,85.01470811631945,101.01104513888889,88.88999999999993,42.891028280880725,60.068940687667215,0.41657965431189,0.5834203456881075,0.5119791666666667,0.23963654714726487,0.47224455189339115,0.42397565944545385,-0.1157965665589185,-0.2623986385638172,0.032798816285139976,0.12322237418504996
US-Atq,2001,0.0,116.77612477091157,2230.218968432109,28.950772499655354,-2113.442843661197,WET,Freshwater,4.033609976117277,8.414591345115655,7.74739190510845,,4.024360894097223,1.6732517361111112,157.18391666666668,96,139,234,70.4696,-157.4089,Tundra,96.37191226433528,3.4291738629326125,308.50150200875225,25.96086594312991,400.1581899564981,84.44458550347223,101.18827278645833,79.36999999999995,15.072959545768184,13.877812953887013,0.5206410138433308,0.4793589861566637,0.5506510416666667,-0.11252488208343707,-0.2074229448572019,0.031589365157872494,0.31595899545898287,0.1304542766818635,-0.01459905903379316,0.1891383046635963
