"metric","SPEI_timescale","water_class","coast_region","SPEI_value","month_f","site_name","model_group","decline_probability_5","decline_probability_5_lower","decline_probability_5_upper"
"WUE_T","SPEI_3","Saline","Gulf Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_3",0.457980472901357,0.332776989808758,0.588725900631255
"WUE_ET","SPEI_6","Saline","Gulf Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_6",0.40716259090564,0.289348904510709,0.536717078776436
"WUE_T","SPEI_6","Saline","Gulf Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_6",0.447768168010679,0.324124088400376,0.578226790289425
"WUE_ET","SPEI_12","Saline","Gulf Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_12",0.416986975520556,0.297770822385034,0.546769524839591
"WUE_T","SPEI_12","Saline","Gulf Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_12",0.467191254782661,0.341389437939481,0.597308000830391
"WUE_ET","SPEI_24","Saline","Gulf Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_24",0.409728345182163,0.291510623007529,0.539388621932228
"WUE_T","SPEI_24","Saline","Gulf Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_24",0.464096600941407,0.338536962442516,0.594379118915637
"WUE_ET","SPEI_36","Saline","Gulf Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_36",0.396414901352698,0.278324999529798,0.527954347460072
"WUE_T","SPEI_36","Saline","Gulf Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_36",0.451382569163286,0.327807719234064,0.581259282659946
"WUE_ET","SPEI_48","Saline","Gulf Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_48",0.414573944759746,0.293674759019029,0.546719779773893
"WUE_T","SPEI_48","Saline","Gulf Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_48",0.474760402734207,0.346247213417747,0.606706196158535
"WUE_ET","SPEI_1","Upland","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_1",0.350466986968998,0.272154985246473,0.437760030001583
"WUE_T","SPEI_1","Upland","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_1",0.382277600000023,0.300161320620003,0.471716611673118
"WUE_ET","SPEI_3","Upland","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_3",0.349008105617797,0.270945917830097,0.43610736483753
"WUE_T","SPEI_3","Upland","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_3",0.391630527591252,0.307310409812945,0.482955755595567
"WUE_ET","SPEI_6","Upland","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_6",0.343509011046782,0.26610836870599,0.430224931620676
"WUE_T","SPEI_6","Upland","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_6",0.381855410134985,0.299011371911547,0.472191059844358
"WUE_ET","SPEI_12","Upland","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_12",0.352711290046217,0.274083451246522,0.440216680460339
"WUE_T","SPEI_12","Upland","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_12",0.400492881200377,0.315520929826865,0.491903041475625
"WUE_ET","SPEI_24","Upland","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_24",0.345907691741176,0.268162738211142,0.432860714776649
"WUE_T","SPEI_24","Upland","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_24",0.397510417243765,0.312782617396154,0.488862782453162
"WUE_ET","SPEI_36","Upland","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_36",0.333496352657198,0.254916188728143,0.422561858515897
"WUE_T","SPEI_36","Upland","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_36",0.385308988733106,0.302829925052597,0.474948435612336
"WUE_ET","SPEI_48","Upland","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_48",0.350446632594689,0.269568499713489,0.440941918719819
"WUE_T","SPEI_48","Upland","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_48",0.407808512195912,0.319526321610484,0.50247119655071
"WUE_ET","SPEI_1","Freshwater","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_1",0.340817459088303,0.261534826116474,0.430134982494941
"WUE_T","SPEI_1","Freshwater","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_1",0.372254179857073,0.288882849214978,0.463987235389515
"WUE_ET","SPEI_3","Freshwater","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_3",0.339377758100782,0.260334419781804,0.428516688745188
"WUE_T","SPEI_3","Freshwater","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_3",0.381513332275859,0.295938639900892,0.475133955470313
"WUE_ET","SPEI_6","Freshwater","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_6",0.333952561957433,0.255660315211364,0.422608077127381
"WUE_T","SPEI_6","Freshwater","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_6",0.371836396406516,0.287845069243099,0.464355502006111
"WUE_ET","SPEI_12","Freshwater","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_12",0.343032603322665,0.26345841968461,0.432527186821825
"WUE_T","SPEI_12","Freshwater","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_12",0.390293618075754,0.304043422349613,0.483995566028026
"WUE_ET","SPEI_24","Freshwater","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_24",0.336318697535287,0.257665187441207,0.425228388796055
"WUE_T","SPEI_24","Freshwater","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_24",0.387338034595233,0.301359685070262,0.480959315058188
"WUE_ET","SPEI_36","Freshwater","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_36",0.324080947101905,0.244890053881567,0.414812428062881
"WUE_T","SPEI_36","Freshwater","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_36",0.375254369649325,0.291546052571268,0.467148932497985
"WUE_ET","SPEI_48","Freshwater","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_48",0.340797371094382,0.259097765968101,0.433196178190591
"WUE_T","SPEI_48","Freshwater","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_48",0.397546486870647,0.307955269661127,0.49457490988157
"WUE_ET","SPEI_1","Saline","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_1",0.366579800282728,0.306191879071306,0.431470980160035
"WUE_T","SPEI_1","Saline","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_1",0.398954620597433,0.336089010244823,0.465337323190286
"WUE_ET","SPEI_3","Saline","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_3",0.365091546769682,0.304828414215935,0.429900845393766
"WUE_T","SPEI_3","Saline","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_3",0.408445782083428,0.343180904046597,0.477106664924235
"WUE_ET","SPEI_6","Saline","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_6",0.359478972838536,0.299671585368204,0.423996069305311
"WUE_T","SPEI_6","Saline","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_6",0.398525895098855,0.334592136512204,0.4661184732531
"WUE_ET","SPEI_12","Saline","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_12",0.368868688665611,0.308255529733429,0.433924012132021
"WUE_T","SPEI_12","Saline","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_12",0.417427564700646,0.352055952149681,0.485836098376091
"WUE_ET","SPEI_24","Saline","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_24",0.361927690162499,0.301896062758015,0.426601859705669
"WUE_T","SPEI_24","Saline","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_24",0.414406162908679,0.349204509807652,0.482751336126424
"WUE_ET","SPEI_36","Saline","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_36",0.349248459362127,0.286778387540274,0.417363436636172
"WUE_T","SPEI_36","Saline","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_36",0.40203218554627,0.338915031288742,0.468572332305253
"WUE_ET","SPEI_48","Saline","AK Coast",0.790832282639471,"7","US-A03","WUE_ET__SPEI_48",0.366559038221025,0.30243470946357,0.435785655656814
"WUE_T","SPEI_48","Saline","AK Coast",0.790832282639471,"7","US-A03","WUE_T__SPEI_48",0.424833325304244,0.355312477292292,0.497460575657635
"WUE_ET","SPEI_1","Upland","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_1",0.337981057648174,0.243735015018412,0.447123837069477
"WUE_T","SPEI_1","Upland","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_1",0.369303226275411,0.269898127678811,0.481190184017307
"WUE_ET","SPEI_3","Upland","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_3",0.33654783573338,0.242595197421297,0.445485251711093
"WUE_T","SPEI_3","Upland","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_3",0.378676131506576,0.276854148074801,0.492445017882449
"WUE_ET","SPEI_6","Upland","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_6",0.33114493076643,0.238179877465568,0.439463860769643
"WUE_T","SPEI_6","Upland","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_6",0.369093127024292,0.269148237057757,0.481690641699329
"WUE_ET","SPEI_12","Upland","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_12",0.340187906945509,0.245600031901317,0.449498900334374
"WUE_T","SPEI_12","Upland","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_12",0.387772955332905,0.284888539847389,0.501743493744922
"WUE_ET","SPEI_24","Upland","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_24",0.333503487417715,0.240086772593,0.442120794012379
"WUE_T","SPEI_24","Upland","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_24",0.384950809956841,0.282368925340085,0.498891945390818
"WUE_ET","SPEI_36","Upland","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_36",0.322578341929991,0.229089578028002,0.432799892783057
"WUE_T","SPEI_36","Upland","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_36",0.37229468427117,0.272408949138155,0.48442116875513
"WUE_ET","SPEI_48","Upland","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_48",0.339327221879817,0.242798558886756,0.451356751837295
"WUE_T","SPEI_48","Upland","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_48",0.396163960670161,0.290081256662912,0.513007156543451
"WUE_ET","SPEI_1","Freshwater","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_1",0.328501442661278,0.229913974997686,0.444938150365853
"WUE_T","SPEI_1","Freshwater","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_1",0.35942205706434,0.255093946583583,0.478982215464847
"WUE_ET","SPEI_3","Freshwater","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_3",0.327088558168934,0.228802660275618,0.443324333568253
"WUE_T","SPEI_3","Freshwater","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_3",0.36869078092261,0.261891423747264,0.490122774000817
"WUE_ET","SPEI_6","Freshwater","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_6",0.321763862608599,0.224589541659757,0.437272942467622
"WUE_T","SPEI_6","Freshwater","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_6",0.35921437756492,0.254454695491799,0.479372190972821
"WUE_ET","SPEI_12","Freshwater","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_12",0.33067731230173,0.231732458134512,0.447273751254249
"WUE_T","SPEI_12","Freshwater","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_12",0.377693546157242,0.26968784290912,0.499376965866121
"WUE_ET","SPEI_24","Freshwater","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_24",0.324087978377174,0.226423253386682,0.439922405585917
"WUE_T","SPEI_24","Freshwater","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_24",0.374899837007366,0.26725736234231,0.496519160367737
"WUE_ET","SPEI_36","Freshwater","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_36",0.313326272332467,0.216048415481175,0.430359715781095
"WUE_T","SPEI_36","Freshwater","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_36",0.362379463561801,0.257554172384243,0.482161816432939
"WUE_ET","SPEI_48","Freshwater","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_48",0.329828661095408,0.229156899140853,0.448967753794899
"WUE_T","SPEI_48","Freshwater","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_48",0.3860039587457,0.274780757442542,0.510553124478985
"WUE_ET","SPEI_1","Saline","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_1",0.353832536955188,0.271489295990426,0.445865447455741
"WUE_T","SPEI_1","Saline","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_1",0.385767709245807,0.299453861299305,0.479916888842676
"WUE_ET","SPEI_3","Saline","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_3",0.352367874279786,0.270216062060684,0.444290374737333
"WUE_T","SPEI_3","Saline","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_3",0.395296578859462,0.306610087873114,0.491453831942601
"WUE_ET","SPEI_6","Saline","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_6",0.346843769799971,0.265519066820274,0.438215771562389
"WUE_T","SPEI_6","Saline","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_6",0.385553969268307,0.29854538246961,0.48054842509031
"WUE_ET","SPEI_12","Saline","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_12",0.356087216674743,0.273503300637663,0.448222545171594
"WUE_T","SPEI_12","Saline","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_12",0.404532714542595,0.315249691005292,0.50061539521499
"WUE_ET","SPEI_24","Saline","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_24",0.34925575452959,0.267579909709836,0.440856072154985
"WUE_T","SPEI_24","Saline","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_24",0.401668619380163,0.312602419268385,0.497736522473404
"WUE_ET","SPEI_36","Saline","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_36",0.338076335093331,0.255358211770189,0.432042879610029
"WUE_T","SPEI_36","Saline","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_36",0.388810316441981,0.302123849832849,0.483149662224699
"WUE_ET","SPEI_48","Saline","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_48",0.355207961297717,0.27002974979954,0.450666730325041
"WUE_T","SPEI_48","Saline","Atlantic Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_48",0.413041710939875,0.320291473606235,0.512403024825157
"WUE_ET","SPEI_1","Upland","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_1",0.351706055985214,0.252147133180796,0.466076340609985
"WUE_T","SPEI_1","Upland","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_1",0.383563229167915,0.278879092833075,0.500281484661056
"WUE_ET","SPEI_3","Upland","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_3",0.350245424502642,0.25098427065372,0.46442235856524
"WUE_T","SPEI_3","Upland","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_3",0.393072492500158,0.286027347877654,0.511479638910882
"WUE_ET","SPEI_6","Upland","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_6",0.34473688208227,0.246466342533973,0.458356058156988
"WUE_T","SPEI_6","Upland","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_6",0.383349948308226,0.278161852472092,0.500722742646137
"WUE_ET","SPEI_12","Upland","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_12",0.353954607929573,0.254047970311739,0.468475872289927
"WUE_T","SPEI_12","Upland","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_12",0.402291233636101,0.294233683333879,0.520751878378294
"WUE_ET","SPEI_24","Upland","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_24",0.347142002348505,0.248365832916667,0.461102629222837
"WUE_T","SPEI_24","Upland","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_24",0.399432362969385,0.291622566268907,0.517956029662005
"WUE_ET","SPEI_36","Upland","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_36",0.335995308215889,0.237246002145967,0.451516306896518
"WUE_T","SPEI_36","Upland","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_36",0.386599392764015,0.281431319071836,0.503528532250021
"WUE_ET","SPEI_48","Upland","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_48",0.35307773097796,0.251241154379389,0.47026709282322
"WUE_T","SPEI_48","Upland","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_48",0.410785607398361,0.299516488554876,0.531997217605906
"WUE_ET","SPEI_1","Freshwater","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_1",0.342040377531443,0.243846650136649,0.455933407334859
"WUE_T","SPEI_1","Freshwater","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_1",0.37352648308511,0.270017337123758,0.490076160017292
"WUE_ET","SPEI_3","Freshwater","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_3",0.340598798104221,0.242694468717513,0.454305263623654
"WUE_T","SPEI_3","Freshwater","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_3",0.38294149401939,0.27705121572528,0.501243185881774
"WUE_ET","SPEI_6","Freshwater","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_6",0.335163713234664,0.238307279297416,0.448221011622788
"WUE_T","SPEI_6","Freshwater","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_6",0.373315403338969,0.269366047083823,0.490451635974541
"WUE_ET","SPEI_12","Freshwater","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_12",0.344259948993873,0.245737411528588,0.458282762797597
"WUE_T","SPEI_12","Freshwater","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_12",0.392076124202932,0.285156899060412,0.510457529387317
"WUE_ET","SPEI_24","Freshwater","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_24",0.33753644858948,0.240165830575884,0.450954835689265
"WUE_T","SPEI_24","Freshwater","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_24",0.389242572327886,0.282592836231857,0.507659936695667
"WUE_ET","SPEI_36","Freshwater","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_36",0.326543916839089,0.229353350850242,0.441333826803453
"WUE_T","SPEI_36","Freshwater","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_36",0.376531727215454,0.272558926523005,0.493272163829277
"WUE_ET","SPEI_48","Freshwater","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_48",0.343394323344676,0.242980141138134,0.460085439490092
"WUE_T","SPEI_48","Freshwater","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_48",0.400499332075535,0.290287952726689,0.521790181803334
"WUE_ET","SPEI_1","Saline","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_1",0.367843574539812,0.280353874192524,0.464994554784793
"WUE_T","SPEI_1","Saline","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_1",0.400259994266647,0.30884288143407,0.499192668550079
"WUE_ET","SPEI_3","Saline","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_3",0.36635379681817,0.279061099659495,0.463400868712747
"WUE_T","SPEI_3","Saline","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_3",0.40990794416213,0.316198365025348,0.510649945765325
"WUE_ET","SPEI_6","Saline","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_6",0.360732561262032,0.274266727457387,0.457281743854178
"WUE_T","SPEI_6","Saline","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_6",0.400043454270384,0.307984506756874,0.499747690427395
"WUE_ET","SPEI_12","Saline","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_12",0.370136393344645,0.282398716060034,0.467379072338824
"WUE_T","SPEI_12","Saline","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_12",0.419248781446774,0.32499386241719,0.519789540531833
"WUE_ET","SPEI_24","Saline","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_24",0.363187424465493,0.276303297658003,0.460025621913034
"WUE_T","SPEI_24","Saline","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_24",0.416353346426162,0.322249303908675,0.516976248524545
"WUE_ET","SPEI_36","Saline","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_36",0.351803146454295,0.264021443816929,0.450890176739044
"WUE_T","SPEI_36","Saline","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_36",0.403341846174349,0.311546989553741,0.502444259753112
"WUE_ET","SPEI_48","Saline","Pacific Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_48",0.369242340261272,0.278952609261609,0.469718566355543
"WUE_T","SPEI_48","Saline","Pacific Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_48",0.427844912420142,0.330126538477427,0.531536624423039
"WUE_ET","SPEI_1","Upland","Gulf Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_1",0.397696768244489,0.280090271733462,0.528437147901357
"WUE_T","SPEI_1","Upland","Gulf Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_1",0.430950541379157,0.308557769983027,0.562403540111623
"WUE_ET","SPEI_3","Upland","Gulf Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_3",0.396161854160387,0.278824808937953,0.526807207089331
"WUE_T","SPEI_3","Upland","Gulf Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_3",0.440794548379856,0.316275480463953,0.573235767234981
"WUE_ET","SPEI_6","Upland","Gulf Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_6",0.390365017821646,0.274007979996176,0.520694547280286
"WUE_T","SPEI_6","Upland","Gulf Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_6",0.430729322397291,0.307881602739755,0.562739923948521
"WUE_ET","SPEI_12","Upland","Gulf Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_12",0.400057906626835,0.282144833425159,0.530810818708378
"WUE_T","SPEI_12","Upland","Gulf Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_12",0.450302120279646,0.324928070744129,0.582322605085361
"WUE_ET","SPEI_24","Upland","Gulf Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_24",0.392897597763581,0.276088633639541,0.523395423433834
"WUE_T","SPEI_24","Upland","Gulf Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_24",0.447357425100016,0.322228227047204,0.57952978101119
"WUE_ET","SPEI_36","Upland","Gulf Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_36",0.381139421553291,0.264446606182095,0.513385359907342
"WUE_T","SPEI_36","Upland","Gulf Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_36",0.434097658621284,0.311307279570388,0.56554825534175
"WUE_ET","SPEI_48","Upland","Gulf Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_48",0.39913737857074,0.279442305292346,0.532232318539772
"WUE_T","SPEI_48","Upland","Gulf Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_48",0.459031698499929,0.330834365379515,0.592891320802905
"WUE_ET","SPEI_1","Freshwater","Gulf Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_1",0.387522684111633,0.258015758414457,0.535149998762202
"WUE_T","SPEI_1","Freshwater","Gulf Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_1",0.4205196995107,0.285128037377343,0.569027489087247
"WUE_ET","SPEI_3","Freshwater","Gulf Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_3",0.386001871724913,0.25679918941962,0.533542679766077
"WUE_T","SPEI_3","Freshwater","Gulf Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_3",0.43030561300931,0.292623975585621,0.579681295739976
"WUE_ET","SPEI_6","Freshwater","Gulf Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_6",0.38026008065401,0.252249230124754,0.527413280801007
"WUE_T","SPEI_6","Freshwater","Gulf Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_6",0.42029988018077,0.284576696285451,0.569248728606785
"WUE_ET","SPEI_12","Freshwater","Gulf Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_12",0.38986251721311,0.259986291082549,0.537494355116119
"WUE_T","SPEI_12","Freshwater","Gulf Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_12",0.439764862858916,0.300929775153064,0.588711531496515
"WUE_ET","SPEI_24","Freshwater","Gulf Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_24",0.382768264136867,0.254228151297665,0.530103060880782
"WUE_T","SPEI_24","Freshwater","Gulf Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_24",0.436834315633384,0.298350198527217,0.585920633554096
"WUE_ET","SPEI_36","Freshwater","Gulf Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_36",0.371127914857719,0.243435963701891,0.51978243779606
"WUE_T","SPEI_36","Freshwater","Gulf Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_36",0.423647353046897,0.287787587357864,0.572122676142029
"WUE_ET","SPEI_48","Freshwater","Gulf Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_48",0.388950239544457,0.257612742595906,0.538662564864036
"WUE_T","SPEI_48","Freshwater","Gulf Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_48",0.448456818420217,0.306749120050322,0.599059110010365
"WUE_ET","SPEI_1","Saline","Gulf Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_1",0.414594984070808,0.295645508234462,0.54441188514463
"WUE_T","SPEI_1","Saline","Gulf Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_1",0.448210248123973,0.324979558806134,0.578147027629532
"WUE_ET","SPEI_3","Saline","Gulf Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_3",0.413039576073488,0.294293531760024,0.542843117943796
"WUE_T","SPEI_3","Saline","Gulf Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_3",0.458131102900794,0.332872388657832,0.58891570518033
"WUE_ET","SPEI_6","Saline","Gulf Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_6",0.407162301470803,0.289348554517218,0.536716905697748
"WUE_T","SPEI_6","Saline","Gulf Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_6",0.447987144246385,0.324284879863266,0.578479715303783
"WUE_ET","SPEI_12","Saline","Gulf Coast",0.813533237589143,"7","US-A03","WUE_ET__SPEI_12",0.416986990455278,0.297770758953184,0.546769630461331
"WUE_T","SPEI_12","Saline","Gulf Coast",0.813533237589143,"7","US-A03","WUE_T__SPEI_12",0.467699863667724,0.34180519807457,0.597846100636369
