"metric","SPEI_timescale","water_class","coast_region","SPEI_value","month_f","site_name","model_group","decline_probability_10","decline_probability_10_lower","decline_probability_10_upper"
"WUE_T","SPEI_1","Freshwater","AK Coast",1.78967430042505,"7","US-A03","WUE_T__SPEI_1",0.349947426487614,0.244527207465881,0.472397235149082
"WUE_ET","SPEI_3","Freshwater","AK Coast",1.78967430042505,"7","US-A03","WUE_ET__SPEI_3",0.309381051707333,0.216446943223574,0.420788898189057
"WUE_T","SPEI_3","Freshwater","AK Coast",1.78967430042505,"7","US-A03","WUE_T__SPEI_3",0.36141704978948,0.252845976575178,0.486266651098582
"WUE_ET","SPEI_6","Freshwater","AK Coast",1.78967430042505,"7","US-A03","WUE_ET__SPEI_6",0.310498079834283,0.217322181440912,0.422079324993514
"WUE_T","SPEI_6","Freshwater","AK Coast",1.78967430042505,"7","US-A03","WUE_T__SPEI_6",0.390226508869659,0.278153204111191,0.515225408228171
"WUE_ET","SPEI_12","Freshwater","AK Coast",1.78967430042505,"7","US-A03","WUE_ET__SPEI_12",0.315751763060573,0.221429510717844,0.428157221361278
"WUE_T","SPEI_12","Freshwater","AK Coast",1.78967430042505,"7","US-A03","WUE_T__SPEI_12",0.386174633716673,0.275415959202843,0.510117032935418
"WUE_ET","SPEI_24","Freshwater","AK Coast",1.78967430042505,"7","US-A03","WUE_ET__SPEI_24",0.323891779147616,0.224246224386819,0.442555538543217
"WUE_T","SPEI_24","Freshwater","AK Coast",1.78967430042505,"7","US-A03","WUE_T__SPEI_24",0.405355214209632,0.291418214767612,0.530488413326211
"WUE_ET","SPEI_36","Freshwater","AK Coast",1.78967430042505,"7","US-A03","WUE_ET__SPEI_36",0.376922978932618,0.262503615262428,0.506934001473435
"WUE_T","SPEI_36","Freshwater","AK Coast",1.78967430042505,"7","US-A03","WUE_T__SPEI_36",0.370267627559389,0.262947427836435,0.492142492203779
"WUE_ET","SPEI_48","Freshwater","AK Coast",1.78967430042505,"7","US-A03","WUE_ET__SPEI_48",0.397146036690988,0.276958316524374,0.531174016667989
"WUE_T","SPEI_48","Freshwater","AK Coast",1.78967430042505,"7","US-A03","WUE_T__SPEI_48",0.411851362478165,0.288856704191852,0.546938588575509
"WUE_ET","SPEI_1","Saline","AK Coast",1.78967430042505,"7","US-A03","WUE_ET__SPEI_1",0.319045197195355,0.255361041604302,0.390287180886563
"WUE_T","SPEI_1","Saline","AK Coast",1.78967430042505,"7","US-A03","WUE_T__SPEI_1",0.379457401117977,0.306768677761234,0.457990755617765
"WUE_ET","SPEI_3","Saline","AK Coast",1.78967430042505,"7","US-A03","WUE_ET__SPEI_3",0.337244907684045,0.277277178315738,0.402951019374448
"WUE_T","SPEI_3","Saline","AK Coast",1.78967430042505,"7","US-A03","WUE_T__SPEI_3",0.391311998281963,0.315480546784451,0.472781628084705
"WUE_ET","SPEI_6","Saline","AK Coast",1.78967430042505,"7","US-A03","WUE_ET__SPEI_6",0.338413241971125,0.278303849181068,0.404233523327431
"WUE_T","SPEI_6","Saline","AK Coast",1.78967430042505,"7","US-A03","WUE_T__SPEI_6",0.420933659660416,0.345058241453047,0.500737370580903
"WUE_ET","SPEI_12","Saline","AK Coast",1.78967430042505,"7","US-A03","WUE_ET__SPEI_12",0.343903670392549,0.283078740926338,0.41031795044276
"WUE_T","SPEI_12","Saline","AK Coast",1.78967430042505,"7","US-A03","WUE_T__SPEI_12",0.416780870611898,0.342413064127227,0.495138754270255
"WUE_ET","SPEI_24","Saline","AK Coast",1.78967430042505,"7","US-A03","WUE_ET__SPEI_24",0.352395667139553,0.283597879767309,0.427914189163442
"WUE_T","SPEI_24","Saline","AK Coast",1.78967430042505,"7","US-A03","WUE_T__SPEI_24",0.436400847755996,0.360318497292626,0.51559940745431
"WUE_ET","SPEI_36","Saline","AK Coast",1.78967430042505,"7","US-A03","WUE_ET__SPEI_36",0.407282492055919,0.324467995566015,0.495723072362176
"WUE_T","SPEI_36","Saline","AK Coast",1.78967430042505,"7","US-A03","WUE_T__SPEI_36",0.400435592771029,0.328832147849621,0.476559917514852
"WUE_ET","SPEI_48","Saline","AK Coast",1.78967430042505,"7","US-A03","WUE_ET__SPEI_48",0.428015489608819,0.339599497120101,0.521280748259368
"WUE_T","SPEI_48","Saline","AK Coast",1.78967430042505,"7","US-A03","WUE_T__SPEI_48",0.443023855302201,0.352628308669474,0.537357371980564
"WUE_ET","SPEI_1","Upland","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_1",0.231406735387737,0.137524845244018,0.36244490091974
"WUE_T","SPEI_1","Upland","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_1",0.282109200181424,0.171397090599534,0.427443705318587
"WUE_ET","SPEI_3","Upland","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_3",0.246618147351186,0.14966175602758,0.378432770345595
"WUE_T","SPEI_3","Upland","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_3",0.292364704626155,0.177847027060438,0.441062525923673
"WUE_ET","SPEI_6","Upland","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_6",0.247589831900952,0.15034811148632,0.379624366053373
"WUE_T","SPEI_6","Upland","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_6",0.319178147983942,0.198139179007229,0.470749139905656
"WUE_ET","SPEI_12","Upland","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_12",0.252172321972785,0.153438472929786,0.385507379985394
"WUE_T","SPEI_12","Upland","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_12",0.315366746606146,0.195745923834065,0.465754599335422
"WUE_ET","SPEI_24","Upland","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_24",0.259555322068647,0.156119544664303,0.399110366931226
"WUE_T","SPEI_24","Upland","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_24",0.333263205743853,0.20863234232682,0.486569117519389
"WUE_ET","SPEI_36","Upland","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_36",0.308546214231677,0.187156001215649,0.463750547142948
"WUE_T","SPEI_36","Upland","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_36",0.300741888145536,0.185641234331484,0.447951719066336
"WUE_ET","SPEI_48","Upland","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_48",0.326521826012108,0.198523854201674,0.486910081099959
"WUE_T","SPEI_48","Upland","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_48",0.337998231967,0.206527806975851,0.500382077410405
"WUE_ET","SPEI_1","Freshwater","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_1",0.222642260089874,0.125698257242798,0.363286625793551
"WUE_T","SPEI_1","Freshwater","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_1",0.272104238282628,0.157256944287109,0.428208495916699
"WUE_ET","SPEI_3","Freshwater","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_3",0.237455537353389,0.136794014016065,0.379614747079601
"WUE_T","SPEI_3","Freshwater","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_3",0.282138974767803,0.163381453984253,0.441649111261306
"WUE_ET","SPEI_6","Freshwater","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_6",0.23840254480479,0.137447399735796,0.380774957110454
"WUE_T","SPEI_6","Freshwater","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_6",0.308423344624512,0.182326487879551,0.471446807053524
"WUE_ET","SPEI_12","Freshwater","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_12",0.242869880648797,0.140331180132356,0.386635597848666
"WUE_T","SPEI_12","Freshwater","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_12",0.304682895932355,0.180052731968809,0.466499603257493
"WUE_ET","SPEI_24","Freshwater","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_24",0.25007160177195,0.1430525776884,0.399800465514567
"WUE_T","SPEI_24","Freshwater","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_24",0.322258448188631,0.192190918110227,0.487255803777765
"WUE_ET","SPEI_36","Freshwater","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_36",0.297992854217732,0.17232692455603,0.463931930341221
"WUE_T","SPEI_36","Freshwater","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_36",0.290343376528113,0.170545703232114,0.448763183453133
"WUE_ET","SPEI_48","Freshwater","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_48",0.315634293770246,0.183063110228861,0.486981571007953
"WUE_T","SPEI_48","Freshwater","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_48",0.326913782570382,0.190613684849789,0.500418406128615
"WUE_ET","SPEI_1","Saline","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_1",0.24547079744625,0.163028079630131,0.35206742876479
"WUE_T","SPEI_1","Saline","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_1",0.298059766643844,0.201524630029776,0.416704651119337
"WUE_ET","SPEI_3","Saline","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_3",0.261292410986659,0.177460602893482,0.367053960022219
"WUE_T","SPEI_3","Saline","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_3",0.308645823901641,0.208611534244526,0.43055171176569
"WUE_ET","SPEI_6","Saline","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_6",0.262301782724753,0.178285351338898,0.368171194432277
"WUE_T","SPEI_6","Saline","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_6",0.336242941149954,0.231721673463297,0.459700249075747
"WUE_ET","SPEI_12","Saline","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_12",0.267059919334029,0.181825216251129,0.373986626499891
"WUE_T","SPEI_12","Saline","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_12",0.332327232363595,0.229136899666882,0.454584278842767
"WUE_ET","SPEI_24","Saline","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_24",0.274718672116026,0.184300103128969,0.388376178797917
"WUE_T","SPEI_24","Saline","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_24",0.350693153113218,0.243573977798435,0.475319197394882
"WUE_ET","SPEI_36","Saline","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_36",0.325314185714159,0.218573433268111,0.453903217512393
"WUE_T","SPEI_36","Saline","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_36",0.317280347569876,0.217883334702373,0.436703184470229
"WUE_ET","SPEI_48","Saline","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_48",0.343780989778675,0.230915109815089,0.477557992167605
"WUE_T","SPEI_48","Saline","Atlantic Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_48",0.355543765681999,0.239747182803481,0.491138164461823
"WUE_ET","SPEI_1","Upland","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_1",0.26171626492336,0.155385313847782,0.405846688794047
"WUE_T","SPEI_1","Upland","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_1",0.316326512007325,0.192715594920844,0.472789292648935
"WUE_ET","SPEI_3","Upland","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_3",0.27819889954474,0.16872818312167,0.422587891685691
"WUE_T","SPEI_3","Upland","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_3",0.327258870477438,0.199839846095822,0.486522624611485
"WUE_ET","SPEI_6","Upland","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_6",0.279248892382376,0.169484931368305,0.42382305787351
"WUE_T","SPEI_6","Upland","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_6",0.355664075843506,0.221937549870798,0.516479950685922
"WUE_ET","SPEI_12","Upland","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_12",0.284196016008429,0.172884118779614,0.429924042636939
"WUE_T","SPEI_12","Upland","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_12",0.351642017090888,0.219336637597528,0.511467404862893
"WUE_ET","SPEI_24","Upland","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_24",0.292150314237086,0.17595527487775,0.443756126437773
"WUE_T","SPEI_24","Upland","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_24",0.370483061597779,0.23329626792575,0.532330131401269
"WUE_ET","SPEI_36","Upland","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_36",0.344431640212889,0.210106481302363,0.509266389675713
"WUE_T","SPEI_36","Upland","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_36",0.336160916186456,0.208272310575544,0.493618213948629
"WUE_ET","SPEI_48","Upland","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_48",0.363399144459455,0.222407272798932,0.532556503326747
"WUE_T","SPEI_48","Upland","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_48",0.375449122614617,0.231113785378293,0.545923501332272
"WUE_ET","SPEI_1","Freshwater","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_1",0.252180478610738,0.147934172600403,0.395766359003559
"WUE_T","SPEI_1","Freshwater","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_1",0.30562466151747,0.183881482467084,0.462311214893058
"WUE_ET","SPEI_3","Freshwater","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_3",0.268280790865343,0.160709127192782,0.412469933850969
"WUE_T","SPEI_3","Freshwater","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_3",0.316358306525395,0.190819685884554,0.475912628193158
"WUE_ET","SPEI_6","Freshwater","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_6",0.269307316849102,0.161458047034142,0.413658818558938
"WUE_T","SPEI_6","Freshwater","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_6",0.34430159598242,0.212186568822381,0.505857110849316
"WUE_ET","SPEI_12","Freshwater","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_12",0.274145307609048,0.16474125820062,0.419696920320063
"WUE_T","SPEI_12","Freshwater","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_12",0.340340160131813,0.2096635921486,0.500849235261765
"WUE_ET","SPEI_24","Freshwater","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_24",0.28192909540312,0.167790422656821,0.433285978567661
"WUE_T","SPEI_24","Freshwater","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_24",0.358910865836574,0.223207042954281,0.5217076476752
"WUE_ET","SPEI_36","Freshwater","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_36",0.333242415308242,0.200859796049298,0.498454153155225
"WUE_T","SPEI_36","Freshwater","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_36",0.32510713005871,0.198950243018372,0.483023999755004
"WUE_ET","SPEI_48","Freshwater","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_48",0.351924519768354,0.212737929874884,0.521815954499791
"WUE_T","SPEI_48","Freshwater","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_48",0.363811455312471,0.221175359974845,0.535219477349302
"WUE_ET","SPEI_1","Saline","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_1",0.276958637794943,0.183222323131172,0.395433301097479
"WUE_T","SPEI_1","Saline","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_1",0.333313484722428,0.22527343573199,0.46225251287478
"WUE_ET","SPEI_3","Saline","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_3",0.294018925521939,0.198898226461047,0.411275782989249
"WUE_T","SPEI_3","Saline","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_3",0.344537062362727,0.233052884678724,0.476235983340413
"WUE_ET","SPEI_6","Saline","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_6",0.295104215543148,0.199797019813907,0.412442010251959
"WUE_T","SPEI_6","Saline","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_6",0.373609104791372,0.257936171552692,0.505798249676239
"WUE_ET","SPEI_12","Saline","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_12",0.300215229803906,0.203652229500649,0.418502422703298
"WUE_T","SPEI_12","Saline","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_12",0.369500486893996,0.255152017680485,0.500649995018023
"WUE_ET","SPEI_24","Saline","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_24",0.308424698208559,0.206555883288573,0.433109268865553
"WUE_T","SPEI_24","Saline","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_24",0.388724703566023,0.270613504133933,0.521526703638001
"WUE_ET","SPEI_36","Saline","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_36",0.362128450592744,0.243985649235845,0.499668764892721
"WUE_T","SPEI_36","Saline","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_36",0.353662027062067,0.242938612919622,0.482675419539225
"WUE_ET","SPEI_48","Saline","Pacific Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_48",0.381503370503502,0.257203568972103,0.523535106016484
"WUE_T","SPEI_48","Saline","Pacific Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_48",0.393782328328699,0.266719457165675,0.53704432719892
"WUE_ET","SPEI_1","Upland","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_1",0.344199218117437,0.201180516398712,0.522399872986398
"WUE_T","SPEI_1","Upland","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_1",0.406543088532561,0.246401436422973,0.589366799351101
"WUE_ET","SPEI_3","Upland","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_3",0.363320163182861,0.217117187501014,0.540059160034154
"WUE_T","SPEI_3","Upland","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_3",0.418683941332911,0.254980875883168,0.602493305820825
"WUE_ET","SPEI_6","Upland","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_6",0.364529175504943,0.218048031012437,0.541295412245551
"WUE_T","SPEI_6","Upland","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_6",0.449719839614945,0.280924786608568,0.630945125204431
"WUE_ET","SPEI_12","Upland","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_12",0.370211087420917,0.222186803827338,0.547443140616053
"WUE_T","SPEI_12","Upland","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_12",0.445369336637827,0.277809272147847,0.626342428323141
"WUE_ET","SPEI_24","Upland","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_24",0.379297155729591,0.226262570945895,0.560815265001858
"WUE_T","SPEI_24","Upland","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_24",0.4656257534725,0.294203492232803,0.645570928515834
"WUE_ET","SPEI_36","Upland","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_36",0.437534033921725,0.267387291977176,0.62376665333325
"WUE_T","SPEI_36","Upland","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_36",0.428488917335875,0.264745393200195,0.609547428773977
"WUE_ET","SPEI_48","Upland","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_48",0.458046314428235,0.282023677365946,0.645204344131182
"WUE_T","SPEI_48","Upland","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_48",0.470913125296631,0.292196910457854,0.65741146509884
"WUE_ET","SPEI_1","Freshwater","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_1",0.333013708220337,0.177581556385556,0.535850291579636
"WUE_T","SPEI_1","Freshwater","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_1",0.394550483867643,0.219070525571013,0.602200650781312
"WUE_ET","SPEI_3","Freshwater","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_3",0.351846654022806,0.191826830324734,0.55386998829605
"WUE_T","SPEI_3","Freshwater","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_3",0.406578558266364,0.227128854765316,0.614990660979536
"WUE_ET","SPEI_6","Freshwater","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_6",0.353038657074692,0.192690402882905,0.555076725167493
"WUE_T","SPEI_6","Freshwater","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_6",0.43739229097995,0.251070391694295,0.643229169551616
"WUE_ET","SPEI_12","Freshwater","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_12",0.358642547065661,0.196486632527072,0.56116165867188
"WUE_T","SPEI_12","Freshwater","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_12",0.433067189888958,0.24812224278579,0.638753114720483
"WUE_ET","SPEI_24","Freshwater","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_24",0.367610418172133,0.200578634004065,0.57388457182019
"WUE_T","SPEI_24","Freshwater","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_24",0.453221301598994,0.263454058296766,0.657633363495148
"WUE_ET","SPEI_36","Freshwater","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_36",0.425282361812212,0.238977077623303,0.635536887276408
"WUE_T","SPEI_36","Freshwater","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_36",0.4163030623058,0.235935131735956,0.622261672419676
"WUE_ET","SPEI_48","Freshwater","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_48",0.445675378402438,0.252762552404936,0.656472402554334
"WUE_T","SPEI_48","Freshwater","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_48",0.458488670468325,0.262309194330064,0.668441367458221
"WUE_ET","SPEI_1","Saline","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_1",0.361890678884763,0.216829513633138,0.537406010937376
"WUE_T","SPEI_1","Saline","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_1",0.425360537841719,0.264417605833347,0.603847271313746
"WUE_ET","SPEI_3","Saline","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_3",0.381422811992302,0.233666683178736,0.554950790572739
"WUE_T","SPEI_3","Saline","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_3",0.437648928637728,0.273369442993103,0.616844359723104
"WUE_ET","SPEI_6","Saline","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_6",0.382655858918278,0.234675528020914,0.556140992426442
"WUE_T","SPEI_6","Saline","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_6",0.468956550970141,0.300477999888541,0.644822006120509
"WUE_ET","SPEI_12","Saline","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_12",0.388447601273697,0.239045270247066,0.562234639587872
"WUE_T","SPEI_12","Saline","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_12",0.464577065155416,0.297242124580364,0.640286154283916
"WUE_ET","SPEI_24","Saline","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_24",0.397698611249138,0.243336205076043,0.575505068226117
"WUE_T","SPEI_24","Saline","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_24",0.484943248233322,0.314357197153935,0.659111313719568
"WUE_ET","SPEI_36","Saline","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_36",0.456682085610925,0.286287753773391,0.63785543003139
"WUE_T","SPEI_36","Saline","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_36",0.447556098922673,0.28361910872204,0.623746243083059
"WUE_ET","SPEI_48","Saline","Gulf Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_48",0.47733024197013,0.301470090696409,0.658996323968699
"WUE_T","SPEI_48","Saline","Gulf Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_48",0.490248733371293,0.312025257016673,0.670985998897937
"WUE_ET","SPEI_1","Upland","AK Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_1",0.302226234179991,0.2110786227647,0.412169936222858
"WUE_T","SPEI_1","Upland","AK Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_1",0.361154379274452,0.257295487402144,0.479850530812584
"WUE_ET","SPEI_3","Upland","AK Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_3",0.32015379543572,0.228755900216008,0.427812726122704
"WUE_T","SPEI_3","Upland","AK Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_3",0.372791225668964,0.265723891031264,0.493976675728466
"WUE_ET","SPEI_6","Upland","AK Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_6",0.321291651834814,0.229626458590368,0.429164000492577
"WUE_T","SPEI_6","Upland","AK Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_6",0.402782332228923,0.29264463956904,0.523683121659693
"WUE_ET","SPEI_12","Upland","AK Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_12",0.326646042454915,0.233872859675875,0.43531025032405
"WUE_T","SPEI_12","Upland","AK Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_12",0.398557023795881,0.289748141859432,0.518403002983834
"WUE_ET","SPEI_24","Upland","AK Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_24",0.335232031432481,0.236650984337167,0.45063599736959
"WUE_T","SPEI_24","Upland","AK Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_24",0.418290052619956,0.306497324070579,0.53915774010585
"WUE_ET","SPEI_36","Upland","AK Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_36",0.390964745513556,0.27725472166424,0.517893021737798
"WUE_T","SPEI_36","Upland","AK Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_36",0.382228126431565,0.276754868879336,0.500103195488113
"WUE_ET","SPEI_48","Upland","AK Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_48",0.410888670798199,0.291593077418875,0.541671528093113
"WUE_T","SPEI_48","Upland","AK Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_48",0.423465863925754,0.301811236499923,0.555165616159943
"WUE_ET","SPEI_1","Freshwater","AK Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_1",0.291797816433834,0.199644797643074,0.404964638567526
"WUE_T","SPEI_1","Freshwater","AK Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_1",0.349711697342395,0.244202457049464,0.472318954773552
"WUE_ET","SPEI_3","Freshwater","AK Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_3",0.309381056375403,0.216446745725258,0.420789192659955
"WUE_T","SPEI_3","Freshwater","AK Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_3",0.361188299119551,0.252481435984591,0.486253665301671
"WUE_ET","SPEI_6","Freshwater","AK Coast",1.81237525537472,"7","US-A03","WUE_ET__SPEI_6",0.310498111970337,0.217322012851731,0.422079639995254
"WUE_T","SPEI_6","Freshwater","AK Coast",1.81237525537472,"7","US-A03","WUE_T__SPEI_6",0.390827606274906,0.278535717137527,0.516011293979353
