"metric","water_class","SPEI_value","month_f","site_name","SPEI_timescale","model_group","decline_probability_2_5","decline_probability_2_5_lower","decline_probability_2_5_upper"
"WUE_ET","Upland",0.960388066999721,"7","US-A03","SPEI_48","WUE_ET",0.401164065388587,0.289653407953991,0.523940078117435
"WUE_T","Upland",0.960388066999721,"7","US-A03","SPEI_48","WUE_T",0.442481069677873,0.327842645007605,0.563594009294035
"WUE_ET","Freshwater",0.960388066999721,"7","US-A03","SPEI_48","WUE_ET",0.413551459716678,0.298063236694895,0.53940106637296
"WUE_T","Freshwater",0.960388066999721,"7","US-A03","SPEI_48","WUE_T",0.455174532770693,0.336598906125753,0.579060686955861
"WUE_ET","Saline",0.960388066999721,"7","US-A03","SPEI_48","WUE_ET",0.474061876691006,0.357333783974087,0.593695514095181
"WUE_T","Saline",0.960388066999721,"7","US-A03","SPEI_48","WUE_T",0.516412273558573,0.39956099861743,0.631495988177583
"WUE_ET","Upland",0.983358333200285,"7","US-A03","SPEI_48","WUE_ET",0.402896175340725,0.291051980809234,0.525840983136127
"WUE_T","Upland",0.983358333200285,"7","US-A03","SPEI_48","WUE_T",0.44248114109699,0.327842526476754,0.563594284003869
"WUE_ET","Freshwater",0.983358333200285,"7","US-A03","SPEI_48","WUE_ET",0.41529996222722,0.299519577945221,0.541253712686163
"WUE_T","Freshwater",0.983358333200285,"7","US-A03","SPEI_48","WUE_T",0.455174604565911,0.336598817935842,0.579060924356669
"WUE_ET","Saline",0.983358333200285,"7","US-A03","SPEI_48","WUE_ET",0.47585862421886,0.358910088694134,0.595516105237299
"WUE_T","Saline",0.983358333200285,"7","US-A03","SPEI_48","WUE_T",0.516412345857521,0.399560864185195,0.631496253315539
"WUE_ET","Upland",1.00632859940085,"7","US-A03","SPEI_48","WUE_ET",0.404668392218286,0.292479886257825,0.527788561749741
"WUE_T","Upland",1.00632859940085,"7","US-A03","SPEI_48","WUE_T",0.442481220875104,0.327842410568506,0.563594572454606
"WUE_ET","Freshwater",1.00632859940085,"7","US-A03","SPEI_48","WUE_ET",0.417088628022781,0.301006268573154,0.543151844415714
"WUE_T","Freshwater",1.00632859940085,"7","US-A03","SPEI_48","WUE_T",0.455174684764145,0.336598732517518,0.579061175250647
"WUE_ET","Saline",1.00632859940085,"7","US-A03","SPEI_48","WUE_ET",0.477695022559657,0.360517418242941,0.597380130880319
"WUE_T","Saline",1.00632859940085,"7","US-A03","SPEI_48","WUE_T",0.51641242661844,0.399560732838771,0.631496531230653
"WUE_ET","Upland",1.02929886560141,"7","US-A03","SPEI_48","WUE_ET",0.406479276082086,0.293936048797866,0.529781013149183
"WUE_T","Upland",1.02929886560141,"7","US-A03","SPEI_48","WUE_T",0.442481308828021,0.327842297306424,0.563594874252644
"WUE_ET","Freshwater",1.02929886560141,"7","US-A03","SPEI_48","WUE_ET",0.418915982101431,0.302522175954465,0.545093685538035
"WUE_T","Freshwater",1.02929886560141,"7","US-A03","SPEI_48","WUE_T",0.45517477318023,0.336598649877409,0.579061439266554
"WUE_ET","Saline",1.02929886560141,"7","US-A03","SPEI_48","WUE_ET",0.479569451256661,0.362154456772946,0.599285742097436
"WUE_T","Saline",1.02929886560141,"7","US-A03","SPEI_48","WUE_T",0.516412515654864,0.399560604607279,0.631496821547156
"WUE_ET","Upland",1.05226913180198,"7","US-A03","SPEI_48","WUE_ET",0.408327384641951,0.295419381208255,0.531816546370795
"WUE_T","Upland",1.05226913180198,"7","US-A03","SPEI_48","WUE_T",0.442481404766579,0.327842186702162,0.563595189007771
"WUE_ET","Freshwater",1.05226913180198,"7","US-A03","SPEI_48","WUE_ET",0.420780547708284,0.304066155782657,0.54707747030834
"WUE_T","Freshwater",1.05226913180198,"7","US-A03","SPEI_48","WUE_T",0.455174869624008,0.336598570011025,0.579061716035472
"WUE_ET","Saline",1.05226913180198,"7","US-A03","SPEI_48","WUE_ET",0.481480291502731,0.363819879767132,0.601231102220731
"WUE_T","Saline",1.05226913180198,"7","US-A03","SPEI_48","WUE_T",0.5164126127753,0.399560479506025,0.631497123893309
"WUE_ET","Upland",1.07523939800254,"7","US-A03","SPEI_48","WUE_ET",0.41021127419236,0.296928781604964,0.533893385889714
"WUE_T","Upland",1.07523939800254,"7","US-A03","SPEI_48","WUE_T",0.442481508497751,0.327842078756982,0.563595516333667
"WUE_ET","Freshwater",1.07523939800254,"7","US-A03","SPEI_48","WUE_ET",0.422680847338216,0.305637049129437,0.549101448847578
"WUE_T","Freshwater",1.07523939800254,"7","US-A03","SPEI_48","WUE_T",0.455174973901435,0.336598492904139,0.57906200519147
"WUE_ET","Saline",1.07523939800254,"7","US-A03","SPEI_48","WUE_ET",0.483425927456571,0.365512350659281,0.603214393001264
"WUE_T","Saline",1.07523939800254,"7","US-A03","SPEI_48","WUE_T",0.516412717784341,0.399560357538296,0.631497437901734
"WUE_ET","Upland",1.0982096642031,"7","US-A03","SPEI_48","WUE_ET",0.412129504352688,0.298463128381934,0.536009787425377
"WUE_T","Upland",1.0982096642031,"7","US-A03","SPEI_48","WUE_T",0.442481619824566,0.327841973459021,0.563595855850795
"WUE_ET","Freshwater",1.0982096642031,"7","US-A03","SPEI_48","WUE_ET",0.424615407571954,0.307233677633556,0.55116390255372
"WUE_T","Freshwater",1.0982096642031,"7","US-A03","SPEI_48","WUE_T",0.455175085814504,0.33659841853015,0.579062306374333
"WUE_ET","Saline",1.0982096642031,"7","US-A03","SPEI_48","WUE_ET",0.48540475145952,0.367230515381289,0.605233830242186
"WUE_T","Saline",1.0982096642031,"7","US-A03","SPEI_48","WUE_T",0.51641283048259,0.399560238692276,0.631497763212268
"WUE_ET","Upland",1.12117993040367,"7","US-A03","SPEI_48","WUE_ET",0.414080637614419,0.300021275094112,0.538164042910097
"WUE_T","Upland",1.12117993040367,"7","US-A03","SPEI_48","WUE_T",0.442481738546768,0.327841870783816,0.563596207187135
"WUE_ET","Freshwater",1.12117993040367,"7","US-A03","SPEI_48","WUE_ET",0.426582758668563,0.308854838345932,0.55326314904991
"WUE_T","Freshwater",1.12117993040367,"7","US-A03","SPEI_48","WUE_T",0.455175205161903,0.336598346850518,0.579062619230385
"WUE_ET","Saline",1.12117993040367,"7","US-A03","SPEI_48","WUE_ET",0.487415163854607,0.368972996683946,0.607287669093765
"WUE_T","Saline",1.12117993040367,"7","US-A03","SPEI_48","WUE_T",0.516412950667322,0.399560122941687,0.631498099472573
"WUE_ET","Upland",1.14415019660423,"7","US-A03","SPEI_48","WUE_ET",0.416063234385497,0.301602048203994,0.540354472728611
"WUE_T","Upland",1.14415019660423,"7","US-A03","SPEI_48","WUE_T",0.442481864462436,0.327841770699242,0.563596569975893
"WUE_ET","Freshwater",1.14415019660423,"7","US-A03","SPEI_48","WUE_ET",0.428581429617174,0.310499301167078,0.555397534836153
"WUE_T","Freshwater",1.14415019660423,"7","US-A03","SPEI_48","WUE_T",0.455175331740647,0.336598277819424,0.579062943410605
"WUE_ET","Saline",1.14415019660423,"7","US-A03","SPEI_48","WUE_ET",0.489455568160832,0.370738391493095,0.609374197248905
"WUE_T","Saline",1.14415019660423,"7","US-A03","SPEI_48","WUE_T",0.516413078134125,0.399560010251486,0.631498446335673
"WUE_ET","Upland",1.16712046280479,"7","US-A03","SPEI_48","WUE_ET",0.418075868554183,0.303204241460394,0.54257946382287
"WUE_T","Upland",1.16712046280479,"7","US-A03","SPEI_48","WUE_T",0.442481997366225,0.327841673155527,0.563596943863148
"WUE_ET","Freshwater",1.16712046280479,"7","US-A03","SPEI_48","WUE_ET",0.430609963872025,0.312165804018197,0.557565472201227
"WUE_T","Freshwater",1.16712046280479,"7","US-A03","SPEI_48","WUE_T",0.45517546534431,0.33659821137427,0.579063278577523
"WUE_ET","Saline",1.16712046280479,"7","US-A03","SPEI_48","WUE_ET",0.491524387347684,0.372525265347966,0.611491771246854
"WUE_T","Saline",1.16712046280479,"7","US-A03","SPEI_48","WUE_T",0.516413212675125,0.399559900566457,0.6314988034677
"WUE_ET","Upland",1.19009072900536,"7","US-A03","SPEI_48","WUE_ET",0.420117139278539,0.30482661032477,0.544837499477582
"WUE_T","Upland",1.19009072900536,"7","US-A03","SPEI_48","WUE_T",0.442482137048478,0.327841578078166,0.563597328513986
"WUE_ET","Freshwater",1.19009072900536,"7","US-A03","SPEI_48","WUE_ET",0.43266693126259,0.313853047808652,0.559765468121909
"WUE_T","Freshwater",1.19009072900536,"7","US-A03","SPEI_48","WUE_T",0.45517560576213,0.336598147428904,0.579063624410856
"WUE_ET","Saline",1.19009072900536,"7","US-A03","SPEI_48","WUE_ET",0.493620076103847,0.37433214669685,0.613638844767208
"WUE_T","Saline",1.19009072900536,"7","US-A03","SPEI_48","WUE_T",0.516413354078079,0.399559793803136,0.631499170554053
"WUE_ET","Upland",1.21306099520592,"7","US-A03","SPEI_48","WUE_ET",0.422185675719756,0.306467868127688,0.547127172253973
"WUE_T","Upland",1.21306099520592,"7","US-A03","SPEI_48","WUE_T",0.442482283295551,0.327841485366079,0.563597723615205
"WUE_ET","Freshwater",1.21306099520592,"7","US-A03","SPEI_48","WUE_ET",0.434750932777569,0.315559692726439,0.561996136887643
"WUE_T","Freshwater",1.21306099520592,"7","US-A03","SPEI_48","WUE_T",0.455175752779339,0.336598085871841,0.5790639806101
"WUE_ET","Saline",1.21306099520592,"7","US-A03","SPEI_48","WUE_ET",0.495741125766181,0.376157522876862,0.615813980851693
"WUE_T","Saline",1.21306099520592,"7","US-A03","SPEI_48","WUE_T",0.516413502126711,0.39955968984775,0.631499547302006
"WUE_ET","Upland",1.23603126140649,"7","US-A03","SPEI_48","WUE_ET",0.424280147981707,0.308126684043953,0.549447207112798
"WUE_T","Upland",1.23603126140649,"7","US-A03","SPEI_48","WUE_T",0.44248243588972,0.327841394887064,0.563598128880201
"WUE_ET","Freshwater",1.23603126140649,"7","US-A03","SPEI_48","WUE_ET",0.436860611590154,0.317284356612379,0.564256222561019
"WUE_T","Freshwater",1.23603126140649,"7","US-A03","SPEI_48","WUE_T",0.455175906177065,0.336598026561916,0.57906434689908
"WUE_ET","Saline",1.23603126140649,"7","US-A03","SPEI_48","WUE_ET",0.497886075543491,0.377999838305158,0.618015873524427
"WUE_T","Saline",1.23603126140649,"7","US-A03","SPEI_48","WUE_T",0.516413656600611,0.399559588551047,0.631499933445548
"WUE_ET","Upland",1.25900152760705,"7","US-A03","SPEI_48","WUE_ET",0.426399271667588,0.309801681541881,0.5517964706783
"WUE_T","Upland",1.25900152760705,"7","US-A03","SPEI_48","WUE_T",0.442482594609644,0.32784130647651,0.563598544051335
"WUE_ET","Freshwater",1.25900152760705,"7","US-A03","SPEI_48","WUE_ET",0.438994657638481,0.319025613487118,0.566544608022541
"WUE_T","Freshwater",1.25900152760705,"7","US-A03","SPEI_48","WUE_T",0.455176065732802,0.336597969327043,0.579064723028233
"WUE_ET","Saline",1.25900152760705,"7","US-A03","SPEI_48","WUE_ET",0.500053517110077,0.379857493073015,0.620243356135789
"WUE_T","Saline",1.25900152760705,"7","US-A03","SPEI_48","WUE_T",0.516413817275713,0.399559489726863,0.631500328747649
"WUE_ET","Upland",1.28197179380761,"7","US-A03","SPEI_48","WUE_ET",0.428541795275546,0.311491435700407,0.554173946959221
"WUE_T","Upland",1.28197179380761,"7","US-A03","SPEI_48","WUE_T",0.44248275923177,0.327841219943655,0.563598968895744
"WUE_ET","Freshwater",1.28197179380761,"7","US-A03","SPEI_48","WUE_ET",0.441151794920391,0.320781990179202,0.56886029154602
"WUE_T","Freshwater",1.28197179380761,"7","US-A03","SPEI_48","WUE_T",0.455176231221819,0.33659791397009,0.579065108770959
"WUE_ET","Saline",1.28197179380761,"7","US-A03","SPEI_48","WUE_ET",0.502242081623659,0.381728839998452,0.62249537799199
"WUE_T","Saline",1.28197179380761,"7","US-A03","SPEI_48","WUE_T",0.516413983925706,0.399559393159303,0.631500732995946
"WUE_ET","Upland",1.30494206000818,"7","US-A03","SPEI_48","WUE_ET",0.430706488868981,0.313194472215344,0.556578713926603
"WUE_T","Upland",1.30494206000818,"7","US-A03","SPEI_48","WUE_T",0.442482929531387,0.327841135077176,0.563599403201205
"WUE_ET","Freshwater",1.30494206000818,"7","US-A03","SPEI_48","WUE_ET",0.443330770084713,0.322551964733669,0.571202364168675
"WUE_T","Freshwater",1.30494206000818,"7","US-A03","SPEI_48","WUE_T",0.455176402418221,0.336597860274161,0.579065503919948
"WUE_ET","Saline",1.30494206000818,"7","US-A03","SPEI_48","WUE_ET",0.504450428122835,0.383612183695641,0.624770981787667
"WUE_T","Saline",1.30494206000818,"7","US-A03","SPEI_48","WUE_T",0.51641415632311,0.399559298609153,0.631501145998511
"WUE_ET","Upland",1.32791232620874,"7","US-A03","SPEI_48","WUE_ET",0.432892147704437,0.3149092708428,0.559009945319454
"WUE_T","Upland",1.32791232620874,"7","US-A03","SPEI_48","WUE_T",0.442483105283015,0.327841051645235,0.563599846776856
"WUE_ET","Freshwater",1.32791232620874,"7","US-A03","SPEI_48","WUE_ET",0.445530356086321,0.324333969917124,0.573570011450575
"WUE_T","Freshwater",1.32791232620874,"7","US-A03","SPEI_48","WUE_T",0.455176579095341,0.336597808002663,0.579065908287864
"WUE_ET","Saline",1.32791232620874,"7","US-A03","SPEI_48","WUE_ET",0.506677247227695,0.385505784879865,0.627069304751651
"WUE_T","Saline",1.32791232620874,"7","US-A03","SPEI_48","WUE_T",0.516414334239664,0.399559205813923,0.631501567584535
"WUE_ET","Upland",1.3508825924093,"7","US-A03","SPEI_48","WUE_ET",0.4350975927035,0.316634268695964,0.561466906265366
"WUE_T","Upland",1.3508825924093,"7","US-A03","SPEI_48","WUE_T",0.4424832862608,0.327840969396533,0.563600299452822
"WUE_ET","Freshwater",1.3508825924093,"7","US-A03","SPEI_48","WUE_ET",0.447749352658903,0.326126396450927,0.57596250922792
"WUE_T","Freshwater",1.3508825924093,"7","US-A03","SPEI_48","WUE_T",0.455176761026135,0.33659775690032,0.579066321707039
"WUE_ET","Saline",1.3508825924093,"7","US-A03","SPEI_48","WUE_ET",0.508921261587577,0.387407864457559,0.629389573916517
"WUE_T","Saline",1.3508825924093,"7","US-A03","SPEI_48","WUE_T",0.516414517446734,0.399559114489055,0.63150199760392
"WUE_ET","Upland",1.37385285860987,"7","US-A03","SPEI_48","WUE_ET",0.437321669296596,0.318367863918332,0.563948945280956
"WUE_T","Upland",1.37385285860987,"7","US-A03","SPEI_48","WUE_T",0.442483472238915,0.327840888061926,0.563600761079186
"WUE_ET","Freshwater",1.37385285860987,"7","US-A03","SPEI_48","WUE_ET",0.449986585147205,0.327927596564356,0.578379215843621
"WUE_T","Freshwater",1.37385285860987,"7","US-A03","SPEI_48","WUE_T",0.455176947983586,0.336597706694728,0.57906674402854
"WUE_ET","Saline",1.37385285860987,"7","US-A03","SPEI_48","WUE_ET",0.511181224657498,0.389316608004233,0.631731097964864
"WUE_T","Saline",1.37385285860987,"7","US-A03","SPEI_48","WUE_T",0.516414705715706,0.399559024329766,0.631502435926226
"WUE_ET","Upland",1.39682312481043,"7","US-A03","SPEI_48","WUE_ET",0.439563239110512,0.320108417776276,0.566455473911096
"WUE_T","Upland",1.39682312481043,"7","US-A03","SPEI_48","WUE_T",0.442483662991887,0.3278408073581,0.563601231522562
"WUE_ET","Freshwater",1.39682312481043,"7","US-A03","SPEI_48","WUE_ET",0.452240896142554,0.329735885701672,0.580819552390396
"WUE_T","Freshwater",1.39682312481043,"7","US-A03","SPEI_48","WUE_T",0.455177139741036,0.336597657099833,0.579067175119047
"WUE_ET","Saline",1.39682312481043,"7","US-A03","SPEI_48","WUE_ET",0.513455912213477,0.391230168398597,0.634093247512272
"WUE_T","Saline",1.39682312481043,"7","US-A03","SPEI_48","WUE_T",0.51641489881833,0.39955893501524,0.631502882437244
"WUE_ET","Upland",1.41979339101099,"7","US-A03","SPEI_48","WUE_ET",0.441821192126817,0.321854264850266,0.568985978277545
"WUE_T","Upland",1.41979339101099,"7","US-A03","SPEI_48","WUE_T",0.442483858295219,0.32784072698634,0.563601710668695
"WUE_ET","Freshwater",1.41979339101099,"7","US-A03","SPEI_48","WUE_ET",0.454511157708056,0.331549553126005,0.583283013856526
"WUE_T","Freshwater",1.41979339101099,"7","US-A03","SPEI_48","WUE_T",0.455177336072802,0.336597607814861,0.579067614863227
"WUE_ET","Saline",1.41979339101099,"7","US-A03","SPEI_48","WUE_ET",0.515744134655025,0.393146677607904,0.636475465317728
"WUE_T","Saline",1.41979339101099,"7","US-A03","SPEI_48","WUE_T",0.516415096527342,0.3995588462072,0.631503337041531
"WUE_ET","Upland",1.44276365721156,"7","US-A03","SPEI_48","WUE_ET",0.44409444185099,0.323603716985441,0.571540003832515
"WUE_T","Upland",1.44276365721156,"7","US-A03","SPEI_48","WUE_T",0.442484057925533,0.327840646634868,0.563602198420145
"WUE_ET","Freshwater",1.44276365721156,"7","US-A03","SPEI_48","WUE_ET",0.456796266508926,0.33336686565323,0.585769154283784
"WUE_T","Freshwater",1.44276365721156,"7","US-A03","SPEI_48","WUE_T",0.455177536754331,0.336597558526538,0.579068063161607
"WUE_ET","Saline",1.44276365721156,"7","US-A03","SPEI_48","WUE_ET",0.518044732014087,0.395064251351059,0.638877251361044
"WUE_T","Saline",1.44276365721156,"7","US-A03","SPEI_48","WUE_T",0.516415298616609,0.399558757552569,0.631503799660119
"WUE_ET","Upland",1.46573392341212,"7","US-A03","SPEI_48","WUE_ET",0.44638192255474,0.325355068916778,0.574117142601714
"WUE_T","Upland",1.46573392341212,"7","US-A03","SPEI_48","WUE_T",0.442484261660869,0.327840565981124,0.563602694694335
"WUE_ET","Freshwater",1.46573392341212,"7","US-A03","SPEI_48","WUE_ET",0.459095141030987,0.335186073148689,0.588277574332939
"WUE_T","Freshwater",1.46573392341212,"7","US-A03","SPEI_48","WUE_T",0.455177741562495,0.336597508911288,0.579068519928763
"WUE_ET","Saline",1.46573392341212,"7","US-A03","SPEI_48","WUE_ET",0.520356571086434,0.396980995584998,0.641298150329246
"WUE_T","Saline",1.46573392341212,"7","US-A03","SPEI_48","WUE_T",0.516415504861437,0.399558668686065,0.631504270228553
"WUE_ET","Upland",1.48870418961269,"7","US-A03","SPEI_48","WUE_ET",0.448682598600581,0.327106609704518,0.576717038074424
"WUE_T","Upland",1.48870418961269,"7","US-A03","SPEI_48","WUE_T",0.442484469281539,0.327840484692075,0.563603199424904
"WUE_ET","Freshwater",1.48870418961269,"7","US-A03","SPEI_48","WUE_ET",0.461406730939473,0.337005420276715,0.590807925948367
"WUE_T","Freshwater",1.48870418961269,"7","US-A03","SPEI_48","WUE_T",0.455177950276447,0.336597458635626,0.579068985094577
"WUE_ET","Saline",1.48870418961269,"7","US-A03","SPEI_48","WUE_ET",0.522678554761419,0.398895019420358,0.643737755622859
"WUE_T","Saline",1.48870418961269,"7","US-A03","SPEI_48","WUE_T",0.516415715039431,0.399558579230524,0.631504748698187
"WUE_ET","Upland",1.51167445581325,"7","US-A03","SPEI_48","WUE_ET",0.450995469206352,0.328856632907968,0.579339382554713
"WUE_T","Upland",1.51167445581325,"7","US-A03","SPEI_48","WUE_T",0.442484680570932,0.327840402425681,0.563603712561683
"WUE_ET","Freshwater",1.51167445581325,"7","US-A03","SPEI_48","WUE_ET",0.463730021842797,0.338823156821012,0.593359909703931
"WUE_T","Freshwater",1.51167445581325,"7","US-A03","SPEI_48","WUE_T",0.455178162678437,0.336597407357634,0.579069458604213
"WUE_ET","Saline",1.51167445581325,"7","US-A03","SPEI_48","WUE_ET",0.525009626671492,0.400804446499696,0.64619570630641
"WUE_T","Saline",1.51167445581325,"7","US-A03","SPEI_48","WUE_T",0.51641592893131,0.399558488798552,0.631505235036103
"WUE_ET","Upland",1.53464472201381,"7","US-A03","SPEI_48","WUE_ET",0.453319586532397,0.33060345434572,0.581983932471821
"WUE_T","Upland",1.53464472201381,"7","US-A03","SPEI_48","WUE_T",0.442484895317448,0.327840318831389,0.563604234073994
"WUE_ET","Freshwater",1.53464472201381,"7","US-A03","SPEI_48","WUE_ET",0.466064053425653,0.340637556031629,0.595933289567676
"WUE_T","Freshwater",1.53464472201381,"7","US-A03","SPEI_48","WUE_T",0.455178378555748,0.336597354727623,0.579069940421225
"WUE_ET","Saline",1.53464472201381,"7","US-A03","SPEI_48","WUE_ET",0.527348789191857,0.402707434657686,0.648671700776998
"WUE_T","Saline",1.53464472201381,"7","US-A03","SPEI_48","WUE_T",0.516416146322865,0.399558396993051,0.631505729228251
"WUE_ET","Upland",1.55761498821438,"7","US-A03","SPEI_48","WUE_ET",0.455654050535313,0.332345417941823,0.584650491176176
"WUE_T","Upland",1.55761498821438,"7","US-A03","SPEI_48","WUE_T",0.442485113314632,0.327840233552671,0.563604763948092
"WUE_ET","Freshwater",1.55761498821438,"7","US-A03","SPEI_48","WUE_ET",0.468407914230178,0.342446920293043,0.598527876090064
"WUE_T","Freshwater",1.55761498821438,"7","US-A03","SPEI_48","WUE_T",0.45517859770084,0.336597300390547,0.579070430525181
"WUE_ET","Saline",1.55761498821438,"7","US-A03","SPEI_48","WUE_ET",0.529695097944097,0.404602182263379,0.651165480114975
"WUE_T","Saline",1.55761498821438,"7","US-A03","SPEI_48","WUE_T",0.516416367005099,0.399558303410102,0.631506231276906
"WUE_ET","Upland",1.58058525441494,"7","US-A03","SPEI_48","WUE_ET",0.457998019444731,0.33408091093525,0.587338912352911
"WUE_T","Upland",1.58058525441494,"7","US-A03","SPEI_48","WUE_T",0.442485334362954,0.32784014622927,0.563605302188202
"WUE_ET","Freshwater",1.58058525441494,"7","US-A03","SPEI_48","WUE_ET",0.470760752123078,0.344249596655674,0.60114352961534
"WUE_T","Freshwater",1.58058525441494,"7","US-A03","SPEI_48","WUE_T",0.455178819913133,0.336597243988294,0.57907092891268
"WUE_ET","Saline",1.58058525441494,"7","US-A03","SPEI_48","WUE_ET",0.532047672003744,0.406486944780242,0.653676830711575
"WUE_T","Saline",1.58058525441494,"7","US-A03","SPEI_48","WUE_T",0.516416590776022,0.399558207641499,0.631506741201563
"WUE_ET","Upland",1.6035555206155,"7","US-A03","SPEI_48","WUE_ET",0.460350693769653,0.33580836274236,0.590049069703348
"WUE_T","Upland",1.6035555206155,"7","US-A03","SPEI_48","WUE_T",0.442485558268452,0.327840056499138,0.563605848811644
"WUE_ET","Freshwater",1.6035555206155,"7","US-A03","SPEI_48","WUE_ET",0.473121758185007,0.346043975235746,0.60378013069299
"WUE_T","Freshwater",1.6035555206155,"7","US-A03","SPEI_48","WUE_T",0.45517904499764,0.336597185161424,0.579071435592772
"WUE_ET","Saline",1.6035555206155,"7","US-A03","SPEI_48","WUE_ET",0.534405677500088,0.40836003329325,0.656205555594008
"WUE_T","Saline",1.6035555206155,"7","US-A03","SPEI_48","WUE_T",0.516416817439281,0.399558109276967,0.631507259034228
"WUE_ET","Upland",1.62652578681607,"7","US-A03","SPEI_48","WUE_ET",0.462711311845028,0.337526251144273,0.59278084158149
"WUE_T","Upland",1.62652578681607,"7","US-A03","SPEI_48","WUE_T",0.442485784842906,0.327839964001019,0.563606403846316
"WUE_ET","Freshwater",1.62652578681607,"7","US-A03","SPEI_48","WUE_ET",0.475490162198717,0.347828495300731,0.606437565040559
"WUE_T","Freshwater",1.62652578681607,"7","US-A03","SPEI_48","WUE_T",0.455179272765152,0.336597123551635,0.579071950584615
"WUE_ET","Saline",1.62652578681607,"7","US-A03","SPEI_48","WUE_ET",0.536768322886297,0.410219821014538,0.658751459872456
"WUE_T","Saline",1.62652578681607,"7","US-A03","SPEI_48","WUE_T",0.516417046804339,0.399558007907092,0.631507784816906
"WUE_ET","Upland",1.64949605301663,"7","US-A03","SPEI_48","WUE_ET",0.465079197803333,0.339233142425722,0.595534160969368
"WUE_T","Upland",1.64949605301663,"7","US-A03","SPEI_48","WUE_T",0.44248601391143,0.327839868380397,0.563606967339171
"WUE_ET","Freshwater",1.64949605301663,"7","US-A03","SPEI_48","WUE_ET",0.477865280721331,0.349601686788184,0.609115772063126
"WUE_T","Freshwater",1.64949605301663,"7","US-A03","SPEI_48","WUE_T",0.455179503039862,0.336597058808011,0.579072473925653
"WUE_ET","Saline",1.64949605301663,"7","US-A03","SPEI_48","WUE_ET",0.539134906600996,0.412064786661272,0.661314396857734
"WUE_T","Saline",1.64949605301663,"7","US-A03","SPEI_48","WUE_T",0.516417278694153,0.399557903130016,0.63150831860943
"WUE_ET","Upland",1.6724663192172,"7","US-A03","SPEI_48","WUE_ET",0.467453767386945,0.340927702728244,0.59830901441181
"WUE_T","Upland",1.6724663192172,"7","US-A03","SPEI_48","WUE_T",0.44248624531414,0.32783976929247,0.563607539356238
"WUE_ET","Freshwater",1.6724663192172,"7","US-A03","SPEI_48","WUE_ET",0.48024652281263,0.351362181822614,0.611814743688496
"WUE_T","Freshwater",1.6724663192172,"7","US-A03","SPEI_48","WUE_T",0.455179735661042,0.336596990589964,0.579073005671699
"WUE_ET","Saline",1.6724663192172,"7","US-A03","SPEI_48","WUE_ET",0.541504822272384,0.413893526181643,0.663894266634497
"WUE_T","Saline",1.6724663192172,"7","US-A03","SPEI_48","WUE_T",0.516417512946869,0.399557794554803,0.631508860489339
"WUE_ET","Upland",1.69543658541776,"7","US-A03","SPEI_48","WUE_ET",0.469834501684428,0.342608686980763,0.601105403147007
"WUE_T","Upland",1.69543658541776,"7","US-A03","SPEI_48","WUE_T",0.442486478902826,0.327839666401876,0.56360811997629
"WUE_ET","Freshwater",1.69543658541776,"7","US-A03","SPEI_48","WUE_ET",0.482633363599106,0.353108702952754,0.614534486405863
"WUE_T","Freshwater",1.69543658541776,"7","US-A03","SPEI_48","WUE_T",0.455179970479704,0.336596918566718,0.579073545890932
"WUE_ET","Saline",1.69543658541776,"7","US-A03","SPEI_48","WUE_ET",0.543877531923395,0.415704740066505,0.666490979733476
"WUE_T","Saline",1.69543658541776,"7","US-A03","SPEI_48","WUE_T",0.516417749412451,0.399557681801159,0.631509410545876
"WUE_ET","Upland",1.71840685161832,"7","US-A03","SPEI_48","WUE_ET",0.472220923064219,0.344274928109178,0.603923308650475
"WUE_T","Upland",1.71840685161832,"7","US-A03","SPEI_48","WUE_T",0.442486714537322,0.327839559381145,0.563608709285332
"WUE_ET","Freshwater",1.71840685161832,"7","US-A03","SPEI_48","WUE_ET",0.485025320077823,0.354840051800349,0.617274987582835
"WUE_T","Freshwater",1.71840685161832,"7","US-A03","SPEI_48","WUE_T",0.455180207354943,0.336596842415587,0.579074094658593
"WUE_ET","Saline",1.71840685161832,"7","US-A03","SPEI_48","WUE_ET",0.546252541581324,0.417497221096032,0.669104425166503
"WUE_T","Saline",1.71840685161832,"7","US-A03","SPEI_48","WUE_T",0.516417987949007,0.399557564497703,0.631509968874816
"WUE_ET","Upland",1.74137711781889,"7","US-A03","SPEI_48","WUE_ET",0.474612572478151,0.345925326460693,0.606762661027856
"WUE_T","Upland",1.74137711781889,"7","US-A03","SPEI_48","WUE_T",0.442486952081549,0.327839447908068,0.56360930737164
"WUE_ET","Freshwater",1.74137711781889,"7","US-A03","SPEI_48","WUE_ET",0.487421928327559,0.356555098025073,0.620036184543365
"WUE_T","Freshwater",1.74137711781889,"7","US-A03","SPEI_48","WUE_T",0.455180446149962,0.33659676181921,0.579074652052182
"WUE_ET","Saline",1.74137711781889,"7","US-A03","SPEI_48","WUE_ET",0.54862937844944,0.41926984244423,0.671734441348575
"WUE_T","Saline",1.74137711781889,"7","US-A03","SPEI_48","WUE_T",0.516418228418779,0.399557442278991,0.63151053557388
"WUE_ET","Upland",1.76434738401945,"7","US-A03","SPEI_48","WUE_ET",0.477009005371034,0.347558852392325,0.60962332953356
"WUE_T","Upland",1.76434738401945,"7","US-A03","SPEI_48","WUE_T",0.442487191402981,0.327839331666284,0.563609914324056
