SITENAME,Date,Salinity,TN,TP
SRS2,10/18/2006,-9999,31.189,0.4
SRS2,10/21/2006,-9999,33.925,0.4
SRS2,10/24/2006,-9999,33.814,0.35
SRS2,10/27/2006,-9999,34.733,0.4
SRS2,10/30/2006,-9999,29.558,0.32
SRS2,11/2/2006,-9999,28.58,0.35
SRS2,11/5/2006,-9999,38.103,0.32
SRS2,11/8/2006,-9999,34.146,0.33
SRS2,11/11/2006,-9999,37.044,0.3
SRS2,11/13/2006,-9999,35.438,0.34
SRS2,11/16/2006,-9999,50.55,0.27
SRS2,11/19/2006,-9999,47.814,0.31
SRS2,11/22/2006,-9999,57.744,0.24
SRS2,11/25/2006,-9999,60.5,0.24
SRS2,11/28/2006,-9999,50.244,0.32
SRS2,12/1/2006,-9999,57.88,0.28
SRS2,12/4/2006,-9999,54.85,0.27
SRS2,12/6/2006,-9999,56.179,0.28
SRS2,12/13/2006,-9999,59.02,0.22
SRS2,12/19/2006,-9999,57.825,0.21
SRS2,12/25/2006,-9999,61.931,0.19
SRS2,12/31/2006,-9999,62.967,0.2
SRS2,1/6/2007,-9999,64.885,0.21
SRS2,1/12/2007,-9999,67.111,0.24
SRS2,1/17/2007,-9999,66.12,0.31
SRS2,1/24/2007,-9999,54.176,0.25
SRS2,1/30/2007,-9999,59.09,0.21
SRS2,2/4/2007,-9999,71.457,0.18
SRS2,2/10/2007,-9999,65.352,0.19
SRS2,2/16/2007,-9999,61.378,0.2
SRS2,2/22/2007,-9999,65.159,0.18
SRS2,2/28/2007,-9999,61.108,0.17
SRS2,3/6/2007,-9999,64.521,0.21
SRS2,3/12/2007,-9999,74.751,0.23
SRS2,3/25/2007,-9999,41.036,0.03
SRS2,3/31/2007,-9999,47.707,-9999
SRS2,4/6/2007,-9999,44.006,0.29
SRS2,4/12/2007,-9999,31.915,0.24
SRS2,4/18/2007,-9999,3.992,-9999
SRS2,4/24/2007,-9999,40.026,0.14
SRS2,4/30/2007,-9999,79.115,0.3
SRS2,5/6/2007,-9999,72.284,0.21
SRS2,5/12/2007,-9999,75.491,0.23
SRS2,5/18/2007,-9999,102.691,0.34
SRS2,5/23/2007,-9999,75.23,0.44
SRS2,5/30/2007,-9999,54.376,1.23
SRS2,6/5/2007,-9999,56.363,1.18
SRS2,6/11/2007,-9999,110.562,1.13
SRS2,6/17/2007,-9999,46.984,1.13
SRS2,6/23/2007,-9999,79.794,0.12
SRS2,6/26/2007,-9999,74.138,0.11
SRS2,7/5/2007,-9999,89.733,0.13
SRS2,7/11/2007,-9999,90.812,0.15
SRS2,7/17/2007,-9999,107.109,0.12
SRS2,7/23/2007,-9999,129.709,0.2
SRS2,8/1/2007,-9999,63.091,0.11
SRS2,8/7/2007,-9999,99.334,0.14
SRS2,8/11/2007,-9999,48.374,0.16
SRS2,8/17/2007,-9999,52.578,0.15
SRS2,8/23/2007,-9999,49.168,0.13
SRS2,8/29/2007,-9999,49.343,0.14
SRS2,9/4/2007,-9999,47.558,0.15
SRS2,9/8/2007,-9999,44.963,0.33
SRS2,9/14/2007,-9999,42.201,0.47
SRS2,9/20/2007,-9999,45.096,0.52
SRS2,9/26/2007,-9999,42.533,0.57
SRS2,10/2/2007,-9999,40.726,0.56
SRS2,10/8/2007,-9999,40.251,0.42
SRS2,10/14/2007,-9999,58.676,0.4
SRS2,10/20/2007,-9999,57.283,0.21
SRS2,10/26/2007,-9999,66.978,0.18
SRS2,11/1/2007,-9999,59.162,0.17
SRS2,11/7/2007,-9999,59.573,0.16
SRS2,11/13/2007,-9999,53.362,0.2
SRS2,11/18/2007,-9999,56.555,0.19
SRS2,11/25/2007,-9999,55.489,0.11
SRS2,12/1/2007,-9999,46.996,0.15
SRS2,12/5/2007,-9999,47.596,-9999
SRS2,12/11/2007,-9999,64.859,0.14
SRS2,12/17/2007,-9999,69.706,0.12
SRS2,12/23/2007,-9999,65.261,0.11
SRS2,12/29/2007,-9999,70.76,0.1
SRS2,1/4/2008,-9999,74.808,0.14
SRS2,1/9/2008,-9999,73.58,0.04
SRS2,1/16/2008,-9999,104.843,0.16
SRS2,1/22/2008,-9999,133.267,0.15
SRS2,1/28/2008,-9999,132.927,0.13
SRS2,2/3/2008,-9999,139.833,0.16
SRS2,2/9/2008,-9999,133.702,0.17
SRS2,2/15/2008,-9999,130.568,0.14
SRS2,2/21/2008,-9999,145.007,0.14
SRS2,2/27/2008,-9999,145.538,0.17
SRS2,3/2/2008,-9999,123.761,0.24
SRS2,3/8/2008,-9999,127.071,0.2
SRS2,3/14/2008,-9999,147.07,0.27
SRS2,3/20/2008,-9999,162.134,0.25
SRS2,3/26/2008,-9999,143.757,0.2
SRS2,3/31/2008,-9999,100.477,0.2
SRS2,4/6/2008,-9999,118.401,0.24
SRS2,4/10/2008,-9999,75.043,0.08
SRS2,4/16/2008,-9999,70.98,0.14
SRS2,4/22/2008,-9999,78.347,0.11
SRS2,4/28/2008,-9999,22.234,0.17
SRS2,5/4/2008,-9999,98.986,0.19
SRS2,5/10/2008,-9999,107.624,0.18
SRS2,5/16/2008,-9999,83.983,0.22
SRS2,5/20/2008,-9999,106.139,0.28
SRS2,5/26/2008,-9999,151.816,-9999
SRS2,6/1/2008,-9999,109.736,0.78
SRS2,6/7/2008,-9999,97.028,0.83
SRS2,6/13/2008,-9999,105.038,0.79
SRS2,6/19/2008,-9999,121.658,1.65
SRS2,6/24/2008,-9999,69.267,0.59
SRS2,6/30/2008,-9999,50.401,0.36
SRS2,7/6/2008,-9999,54.855,0.29
SRS2,7/12/2008,-9999,38.522,0.36
SRS2,7/18/2008,-9999,34.633,0.36
SRS2,7/24/2008,-9999,21.473,0.32
SRS2,7/30/2008,-9999,20.797,0.28
SRS2,8/5/2008,-9999,22.56,0.37
SRS2,8/9/2008,-9999,41.39,0.33
SRS2,8/15/2008,-9999,44.885,0.46
SRS2,8/21/2008,-9999,37.297,0.29
SRS2,8/27/2008,-9999,25.217,0.22
SRS2,9/2/2008,-9999,24.782,0.21
SRS2,9/8/2008,-9999,27.245,0.21
SRS2,9/14/2008,-9999,31.018,0.26
SRS2,9/18/2008,-9999,40.654,0.24
SRS2,9/24/2008,-9999,47.561,0.17
SRS2,9/30/2008,-9999,39.407,0.13
SRS2,10/5/2008,-9999,23.183,0.19
SRS2,10/12/2008,-9999,29.475,0.1
SRS2,10/18/2008,-9999,31.222,0.1
SRS2,10/24/2008,-9999,30.942,0.11
SRS2,10/30/2008,-9999,28.713,0.17
SRS2,11/3/2008,-9999,29.174,0.14
SRS2,11/9/2008,-9999,31.341,0.15
SRS2,11/15/2008,-9999,29.006,0.1
SRS2,11/21/2008,-9999,35.589,0.13
SRS2,11/27/2008,-9999,32.814,0.13
SRS2,12/2/2008,-9999,28.836,0.13
SRS2,12/8/2008,-9999,41.666,0.17
SRS2,12/14/2008,-9999,34.802,0.15
SRS2,12/20/2008,-9999,36.487,0.13
SRS2,12/26/2008,-9999,36.01,0.14
SRS2,1/1/2009,-9999,35.051,0.18
SRS2,1/5/2009,-9999,39.452,0.19
SRS2,1/11/2009,-9999,92.993,0.16
SRS2,1/17/2009,-9999,102.432,0.28
SRS2,1/23/2009,-9999,102.303,0.22
SRS2,1/29/2009,-9999,97.683,0.34
SRS2,2/2/2009,-9999,-9999,-9999
SRS2,2/8/2009,-9999,84.889,0.21
SRS2,2/14/2009,-9999,94.772,0.28
SRS2,2/20/2009,-9999,110.879,0.32
SRS2,2/26/2009,-9999,147.951,0.19
SRS2,3/2/2009,-9999,166.112,0.22
SRS2,3/8/2009,-9999,156.461,0.29
SRS2,3/14/2009,-9999,131.147,0.32
SRS2,3/20/2009,-9999,124.029,0.36
SRS2,3/26/2009,-9999,136.013,0.35
SRS2,3/31/2009,-9999,159.69,0.46
SRS2,4/7/2009,-9999,91.659,0.36
SRS2,4/11/2009,-9999,88.893,0.4
SRS2,5/24/2009,-9999,-9999,0.36
SRS2,5/30/2009,-9999,-9999,-9999
SRS2,6/5/2009,-9999,126.536,0.63
SRS2,6/11/2009,-9999,157.059,0.33
SRS2,6/17/2009,-9999,169.183,0.16
SRS2,6/23/2009,-9999,151.86,0.21
SRS2,6/28/2009,-9999,159.938,0.23
SRS2,7/5/2009,-9999,75.963,-9999
SRS2,7/11/2009,-9999,158.618,0.21
SRS2,7/16/2009,-9999,135.26,0.25
SRS2,7/22/2009,-9999,103.385,-9999
SRS2,7/28/2009,-9999,87.235,0.17
SRS2,8/3/2009,-9999,51.355,0.23
SRS2,8/9/2009,-9999,53.347,0.3
SRS2,8/10/2009,-9999,68.309,0.21
SRS2,8/19/2009,-9999,-9999,-9999
SRS2,8/25/2009,-9999,84.137,0.61
SRS2,8/31/2009,-9999,77.826,0.29
SRS2,9/6/2009,-9999,64.71,0.3
SRS2,9/12/2009,-9999,31.411,0.04
SRS2,9/18/2009,-9999,13.851,0.03
SRS2,9/24/2009,-9999,22.725,0.11
SRS2,9/30/2009,-9999,22.34,0.05
SRS2,10/5/2009,-9999,29.267,0.16
SRS2,10/11/2009,-9999,91.403,0.32
SRS2,10/17/2009,-9999,111.278,0.24
SRS2,10/23/2009,-9999,97.727,0.37
SRS2,10/29/2009,-9999,86.474,0.29
SRS2,11/4/2009,-9999,93.167,0.23
SRS2,11/9/2009,-9999,97.538,0.35
SRS2,11/15/2009,-9999,173.31,0.24
SRS2,11/21/2009,-9999,129.576,0.15
SRS2,11/27/2009,-9999,135.047,0.12
SRS2,12/3/2009,-9999,143.364,0.13
SRS2,12/7/2009,-9999,137.604,0.14
SRS2,12/13/2009,-9999,209.735,0.55
SRS2,12/19/2009,-9999,215.081,0.19
SRS2,12/25/2009,-9999,202.9,0.11
SRS2,12/31/2009,-9999,205.407,0.09
SRS2,1/6/2010,-9999,202.01,0.09
SRS2,1/12/2010,-9999,241.793,0.1
SRS2,1/17/2010,-9999,141.028,0.59
SRS2,1/23/2010,-9999,133.289,0.48
SRS2,1/25/2010,-9999,132.433,0.56
SRS2,2/7/2010,-9999,209.609,0.16
SRS2,2/13/2010,-9999,973.054,0.15
SRS2,2/18/2010,-9999,1005.894,0.17
SRS2,3/13/2010,-9999,213.008,0.31
SRS2,3/19/2010,-9999,216.955,0.25
SRS2,3/25/2010,-9999,196.376,0.25
SRS2,3/31/2010,-9999,186.687,0.28
SRS2,4/6/2010,-9999,188.125,0.33
SRS2,4/10/2010,-9999,118.331,0.34
SRS2,4/16/2010,-9999,99.484,0.19
SRS2,4/22/2010,-9999,98.06,0.36
SRS2,4/28/2010,-9999,93.205,0.27
SRS2,5/4/2010,-9999,100.73,0.18
SRS2,5/8/2010,-9999,122.443,0.24
SRS2,5/14/2010,-9999,150.605,0.2
SRS2,5/20/2010,-9999,173.698,-9999
SRS2,5/26/2010,-9999,463.956,0.37
SRS2,6/1/2010,-9999,172.068,0.28
SRS2,6/7/2010,-9999,146.229,0.3
SRS2,6/13/2010,-9999,150.691,0.25
SRS2,6/19/2010,-9999,83.297,0.2
SRS2,6/25/2010,-9999,78.416,0.21
SRS2,7/1/2010,-9999,73.175,0.27
SRS2,7/6/2010,-9999,63.193,0.22
SRS2,7/13/2010,-9999,43.897,0.17
SRS2,7/19/2010,-9999,40.638,0.15
SRS2,7/25/2010,-9999,49.604,0.17
SRS2,7/31/2010,-9999,41.863,0.17
SRS2,8/6/2010,-9999,44.953,0.16
SRS2,8/12/2010,-9999,70.169,0.18
SRS2,8/18/2010,-9999,69.148,0.13
SRS2,8/24/2010,-9999,87.428,0.65
SRS2,8/30/2010,-9999,75.073,0.12
SRS2,9/5/2010,-9999,70.653,0.19
SRS2,9/10/2010,-9999,82.919,0.3
SRS2,9/16/2010,-9999,122.419,1.02
SRS2,9/22/2010,-9999,90.708,0.39
SRS2,9/28/2010,-9999,88.694,0.33
SRS2,10/3/2010,-9999,86.059,0.32
SRS2,10/10/2010,-9999,48.716,0.1
SRS2,10/16/2010,-9999,58.836,0.14
SRS2,10/22/2010,-9999,67.748,0.13
SRS2,10/28/2010,-9999,63.043,0.14
SRS2,11/1/2010,-9999,59.357,0.11
SRS2,11/7/2010,-9999,65.213,0.1
SRS2,11/13/2010,-9999,53.619,0.14
SRS2,11/19/2010,-9999,64.475,0.14
SRS2,11/25/2010,-9999,51.251,0.13
SRS2,11/30/2010,-9999,64.656,0.15
SRS2,12/7/2010,-9999,43.152,0.21
SRS2,12/13/2010,-9999,58.419,0.24
SRS2,12/19/2010,-9999,58.189,0.26
SRS2,12/25/2010,-9999,55.694,0.23
SRS2,12/31/2010,-9999,53.991,0.22
SRS2,1/4/2011,-9999,61.178,0.32
SRS2,1/10/2011,-9999,110.512,0.23
SRS2,1/16/2011,-9999,113.833,0.25
SRS2,1/22/2011,-9999,120.606,0.24
SRS2,1/28/2011,-9999,104.203,0.22
SRS2,2/2/2011,-9999,104.016,0.22
SRS2,2/8/2011,-9999,90.624,0.14
SRS2,2/14/2011,-9999,110.254,0.17
SRS2,2/20/2011,-9999,120.095,0.13
SRS2,2/26/2011,-9999,119.409,0.2
SRS2,3/4/2011,-9999,228.649,0.4
SRS2,3/10/2011,-9999,237.818,0.23
SRS2,3/16/2011,-9999,245.017,0.2
SRS2,3/22/2011,-9999,225.835,0.19
SRS2,3/28/2011,-9999,485.92,0.43
SRS2,7/19/2011,-9999,116.817,0.19
SRS2,7/25/2011,-9999,92.922,0.15
SRS2,7/31/2011,-9999,85.911,0.13
SRS2,8/5/2011,-9999,83.803,0.14
SRS2,8/11/2011,-9999,67.478,0.14
SRS2,8/17/2011,-9999,64.565,0.12
SRS2,8/23/2011,-9999,69.929,0.12
SRS2,8/29/2011,-9999,76.556,0.32
SRS2,9/4/2011,-9999,67.204,0.13
SRS2,9/10/2011,-9999,74.216,0.15
SRS2,9/16/2011,-9999,72.998,0.27
SRS2,9/22/2011,-9999,74.601,0.27
SRS2,9/28/2011,-9999,68.244,0.18
SRS2,10/4/2011,-9999,57.774,0.21
SRS2,10/10/2011,-9999,65.197,0.22
SRS2,10/15/2011,-9999,64.799,0.29
SRS2,10/21/2011,-9999,61.539,0.2
SRS2,10/27/2011,-9999,49.407,0.17
SRS2,11/2/2011,-9999,53.899,0.21
SRS2,11/7/2011,-9999,59.186,0.21
SRS2,11/13/2011,-9999,156.268,0.33
SRS2,11/19/2011,-9999,161.076,0.27
SRS2,11/25/2011,-9999,197.072,-9999
SRS2,12/1/2011,-9999,145.019,0.37
SRS2,12/7/2011,-9999,134.553,0.29
SRS2,12/13/2011,-9999,-9999,-9999
SRS2,12/17/2011,-9999,169.35,0.54
SRS2,12/23/2011,-9999,188.773,0.33
SRS2,12/29/2011,-9999,179.217,0.32
SRS2,1/4/2012,-9999,172.497,0.24
SRS2,1/10/2012,-9999,-9999,-9999
SRS2,1/16/2012,-9999,130.01,0.16
SRS2,1/22/2012,-9999,237.591,-9999
SRS2,1/28/2012,-9999,125.44,0.31
SRS2,2/1/2012,-9999,169.131,0.26
SRS2,2/7/2012,-9999,134.871,-9999
SRS2,2/13/2012,-9999,113.616,-9999
SRS2,2/19/2012,-9999,94.592,-9999
SRS2,2/25/2012,-9999,90.972,-9999
SRS2,3/1/2012,-9999,95.836,-9999
SRS2,3/7/2012,-9999,81.138,0.18
SRS2,3/13/2012,-9999,131.762,0.16
SRS2,3/19/2012,-9999,206.271,-9999
SRS2,3/25/2012,-9999,134.174,0.34
SRS2,3/31/2012,-9999,150.246,0.29
SRS2,4/6/2012,-9999,135.595,0.28
SRS2,4/11/2012,-9999,187.037,0.35
SRS2,4/18/2012,-9999,135.386,0.21
SRS2,4/24/2012,-9999,102.318,0.19
SRS2,4/30/2012,-9999,83.869,0.17
SRS2,5/6/2012,-9999,68.897,0.2
SRS2,5/9/2012,-9999,100.863,0.16
SRS2,5/22/2012,-9999,81.646,0.56
SRS2,5/28/2012,-9999,55.835,0.16
SRS2,6/3/2012,-9999,53.8,0.15
SRS2,6/9/2012,-9999,55.852,0.17
SRS2,6/15/2012,-9999,61.096,0.21
SRS2,6/19/2012,-9999,63.463,0.24
SRS2,6/25/2012,-9999,66.853,0.12
SRS2,7/1/2012,-9999,72.779,0.14
SRS2,7/7/2012,-9999,77.442,0.32
SRS2,7/13/2012,-9999,70.65,0.5
SRS2,7/17/2012,-9999,61.952,0.2
SRS2,8/4/2012,-9999,90.382,0.2
SRS2,8/10/2012,-9999,84.449,0.21
SRS2,8/14/2012,-9999,67.98,0.34
SRS2,8/20/2012,-9999,89.187,0.15
SRS2,8/26/2012,-9999,82.74,0.12
SRS2,9/1/2012,-9999,81.505,0.11
SRS2,9/7/2012,-9999,75.018,0.15
SRS2,9/13/2012,-9999,74.926,0.2
SRS2,9/17/2012,-9999,47.631,0.17
SRS2,9/23/2012,-9999,57.632,0.41
SRS2,9/29/2012,-9999,45.715,0.16
SRS2,10/5/2012,-9999,44.087,0.13
SRS2,10/10/2012,-9999,42.74,0.15
SRS2,10/16/2012,-9999,52.542,0.15
SRS2,10/22/2012,-9999,51.769,0.13
SRS2,10/28/2012,-9999,57.047,0.15
SRS2,11/1/2012,-9999,50.31,0.17
SRS2,11/7/2012,-9999,52.403,0.21
SRS2,11/13/2012,-9999,49.286,0.15
SRS2,11/19/2012,-9999,51.135,0.18
SRS2,11/25/2012,-9999,43.613,0.19
SRS2,12/1/2012,-9999,53.691,0.21
SRS2,12/7/2012,-9999,70.054,0.24
SRS2,12/13/2012,-9999,54.047,0.21
SRS2,12/17/2012,-9999,61.63,0.25
SRS2,12/23/2012,-9999,43.422,0.21
SRS2,12/29/2012,-9999,45.726,0.25
SRS2,1/4/2013,-9999,48.181,0.26
SRS2,1/8/2013,-9999,48.788,0.29
SRS2,1/14/2013,-9999,83.147,0.31
SRS2,1/20/2013,-9999,92.869,0.4
SRS2,1/26/2013,-9999,93.652,0.37
SRS2,2/1/2013,-9999,94.922,0.47
SRS2,2/7/2013,-9999,94.946,0.37
SRS2,2/12/2013,-9999,106.173,0.33
SRS2,2/18/2013,-9999,106.438,0.21
SRS2,2/24/2013,-9999,102.592,0.11
SRS2,3/2/2013,-9999,101,0.14
SRS2,3/7/2013,-9999,92.837,0.57
SRS2,3/13/2013,-9999,105.631,0.66
SRS2,3/19/2013,-9999,102.05,0.58
SRS2,3/25/2013,-9999,132.877,0.61
SRS2,3/31/2013,-9999,125.024,0.6
SRS2,4/4/2013,-9999,138.693,0.73
SRS2,4/10/2013,-9999,112.715,0.39
SRS2,4/16/2013,-9999,135.607,0.36
SRS2,4/22/2013,-9999,125.672,1.19
SRS2,4/28/2013,-9999,123.41,0.52
SRS2,5/4/2013,-9999,68.35,0.35
SRS2,5/8/2013,-9999,82.291,0.22
SRS2,5/14/2013,-9999,92.526,0.2
SRS2,5/20/2013,-9999,96.807,0.22
SRS2,5/26/2013,-9999,55.407,0.12
SRS2,6/1/2013,-9999,47.935,0.19
SRS2,6/7/2013,-9999,48.435,0.14
SRS2,6/13/2013,-9999,55.445,0.26
SRS2,6/19/2013,-9999,60.037,0.17
SRS2,6/23/2013,-9999,51.468,0.22
SRS2,6/29/2013,-9999,46.103,0.12
SRS2,7/5/2013,-9999,37.86,0.13
SRS2,7/10/2013,-9999,41.747,0.18
SRS2,7/18/2013,-9999,30.179,0.12
SRS2,7/24/2013,-9999,37.792,0.17
SRS2,7/30/2013,-9999,42.107,0.21
SRS2,8/5/2013,-9999,81.159,1.05
SRS2,8/11/2013,-9999,53.993,0.29
SRS2,8/16/2013,-9999,49.428,0.34
SRS2,9/15/2013,-9999,44.958,0.13
SRS2,9/21/2013,-9999,44.919,0.15
SRS2,9/27/2013,-9999,45.53,0.15
SRS2,10/3/2013,-9999,48.959,0.13
SRS2,10/9/2013,-9999,45.867,0.15
SRS2,10/15/2013,-9999,52.33,0.13
SRS2,10/21/2013,-9999,49.628,0.16
SRS2,10/27/2013,-9999,47.124,0.14
SRS2,11/2/2013,-9999,47.878,0.09
SRS2,11/7/2013,-9999,47.374,0.12
SRS2,11/13/2013,-9999,47.74,0.27
SRS2,11/19/2013,-9999,47.241,0.13
SRS2,11/25/2013,-9999,48.357,0.18
SRS2,12/1/2013,-9999,39.814,0.14
SRS2,12/7/2013,-9999,39.889,0.13
SRS2,12/13/2013,-9999,48.982,0.18
SRS2,12/19/2013,-9999,47.635,0.09
SRS2,12/25/2013,-9999,45.895,0.1
SRS2,12/31/2013,-9999,47.981,0.11
SRS2,1/6/2014,-9999,56.957,0.12
SRS2,1/12/2014,-9999,58.027,0.12
SRS2,1/17/2014,-9999,64.439,0.14
SRS2,1/23/2014,-9999,70.504,0.15
SRS2,1/29/2014,-9999,80.138,0.12
SRS2,2/4/2014,-9999,89.51,0.17
SRS2,2/8/2014,-9999,78.312,1.45
SRS2,2/14/2014,-9999,95.42,2.18
SRS2,2/20/2014,-9999,80.412,1.58
SRS2,2/26/2014,-9999,83.832,1.58
SRS2,3/4/2014,-9999,88.421,1.64
SRS2,3/9/2014,-9999,87.405,0.3
SRS2,3/15/2014,-9999,91.238,0.33
SRS2,3/21/2014,-9999,97.499,0.37
SRS2,3/27/2014,-9999,93.686,0.32
SRS2,4/1/2014,-9999,87.944,0.35
SRS2,4/7/2014,-9999,82.948,0.15
SRS2,4/13/2014,-9999,97.835,0.19
SRS2,4/19/2014,-9999,92.701,0.19
SRS2,4/25/2014,-9999,86.536,0.18
SRS2,5/1/2014,-9999,95.055,0.18
SRS2,5/7/2014,-9999,90.384,0.23
SRS2,5/12/2014,-9999,96.745,0.29
SRS2,5/18/2014,-9999,120.102,0.61
SRS2,5/24/2014,-9999,145.812,0.67
SRS2,5/29/2014,-9999,177.839,0.73
SRS2,6/5/2014,-9999,148.704,0.76
SRS2,6/11/2014,-9999,139.382,0.64
SRS2,6/17/2014,-9999,74.178,0.4
SRS2,6/23/2014,-9999,71.751,0.6
SRS2,6/29/2014,-9999,70.347,0.46
SRS2,7/5/2014,-9999,63.302,0.43
SRS2,7/11/2014,-9999,55.616,0.57
SRS2,7/16/2014,-9999,65.947,4.35
SRS2,7/22/2014,-9999,58.036,0.13
SRS2,7/28/2014,-9999,54.203,0.25
SRS2,8/3/2014,-9999,61.014,0.27
SRS2,8/9/2014,-9999,48.649,0.14
SRS2,8/14/2014,-9999,53.217,0.16
SRS2,8/21/2014,-9999,53.638,0.12
SRS2,8/27/2014,-9999,47.557,0.17
SRS2,9/2/2014,-9999,47.001,0.12
SRS2,9/8/2014,-9999,53.41,0.15
SRS2,9/14/2014,-9999,47.714,0.29
SRS2,9/18/2014,-9999,59.497,0.11
SRS2,9/24/2014,-9999,60.818,0.1
SRS2,9/30/2014,-9999,60.954,0.12
SRS2,10/6/2014,-9999,66.164,0.13
SRS2,10/12/2014,-9999,52.085,0.19
SRS2,10/18/2014,-9999,70.395,0.13
SRS2,10/24/2014,-9999,69.515,0.09
SRS2,10/30/2014,-9999,67.404,0.1
SRS2,11/5/2014,-9999,65.371,0.14
SRS2,11/10/2014,-9999,67.117,0.32
SRS2,11/16/2014,-9999,63.127,0.1
SRS2,11/22/2014,-9999,67.932,0.09
SRS2,11/28/2014,-9999,67.912,0.09
SRS2,12/3/2014,-9999,70.196,0.14
SRS2,12/10/2014,-9999,48.671,0.07
SRS2,12/16/2014,-9999,48.908,0.09
SRS2,12/22/2014,-9999,49.772,0.11
SRS2,12/28/2014,-9999,50.25,0.17
SRS2,1/3/2015,-9999,53.55,0.12
SRS2,1/9/2015,-9999,56.573,0.12
SRS2,1/13/2015,-9999,60.619,0.11
SRS2,1/19/2015,-9999,65.48,0.23
SRS2,1/25/2015,-9999,70.562,0.23
SRS2,1/31/2015,-9999,78.264,0.26
SRS2,2/5/2015,-9999,74.729,0.22
SRS2,2/11/2015,-9999,84.687,0.23
SRS2,2/17/2015,-9999,94.802,0.24
SRS2,2/23/2015,-9999,103.928,0.3
SRS2,3/1/2015,-9999,93.395,0.26
SRS2,3/5/2015,-9999,124.058,0.24
SRS2,3/11/2015,-9999,119.932,0.24
SRS2,3/17/2015,-9999,131.601,0.24
SRS2,3/23/2015,-9999,128.476,0.28
SRS2,3/29/2015,-9999,137.143,0.3
SRS2,4/4/2015,-9999,129.922,0.29
SRS2,4/9/2015,-9999,144.813,0.37
SRS2,4/10/2015,-9999,163.68,0.54
SRS2,5/3/2015,-9999,69.387,0.37
SRS2,5/9/2015,-9999,87.091,0.41
SRS2,5/15/2015,-9999,97.716,0.45
SRS2,5/19/2015,-9999,110.459,0.59
SRS2,5/26/2015,-9999,92.585,0.49
SRS2,6/2/2015,-9999,116.328,0.21
SRS2,6/8/2015,-9999,115.59,0.19
SRS2,6/14/2015,-9999,102.797,0.18
SRS2,6/20/2015,-9999,109.255,0.27
SRS2,6/26/2015,-9999,78.45,0.22
SRS2,7/2/2015,-9999,69.219,0.2
SRS2,7/8/2015,-9999,162.893,1.6
SRS2,7/13/2015,-9999,57.126,0.17
SRS2,7/19/2015,-9999,43.346,0.15
SRS2,7/25/2015,-9999,51.844,0.18
SRS2,7/31/2015,-9999,54.787,0.17
SRS2,8/6/2015,-9999,60.925,0.27
SRS2,8/11/2015,-9999,76.628,0.29
SRS2,8/17/2015,-9999,71.765,0.17
SRS2,8/23/2015,-9999,88.98,0.83
SRS2,8/29/2015,-9999,98.562,0.25
SRS2,9/4/2015,-9999,87.556,0.2
SRS2,9/10/2015,-9999,85.14,0.16
SRS2,9/16/2015,-9999,91.335,0.2
SRS2,9/20/2015,-9999,75.743,0.27
SRS2,9/26/2015,-9999,74.029,0.19
SRS2,10/2/2015,-9999,67.358,0.14
SRS2,10/8/2015,-9999,70.313,0.27
SRS2,10/14/2015,-9999,61.002,0.26
SRS2,10/20/2015,-9999,54.734,0.23
SRS2,10/26/2015,-9999,67.968,0.31
SRS2,11/1/2015,-9999,68.318,0.34
SRS2,11/6/2015,-9999,82.515,0.31
SRS2,11/9/2015,-9999,78.894,0.36
SRS2,11/18/2015,-9999,59.604,0.18
SRS2,11/24/2015,-9999,59.175,0.16
SRS2,11/30/2015,-9999,69.746,0.26
SRS2,12/6/2015,-9999,64.36,0.24
SRS2,12/12/2015,-9999,58.205,0.22
SRS2,12/18/2015,-9999,58.215,0.21
SRS2,12/24/2015,-9999,61.002,0.25
SRS2,12/30/2015,-9999,60.982,0.29
SRS2,1/5/2016,-9999,61.519,0.31
SRS2,1/10/2016,-9999,53.936,0.14
SRS2,1/16/2016,-9999,55.77,0.19
SRS2,1/22/2016,-9999,51.937,0.15
SRS2,1/28/2016,-9999,45.526,0.16
SRS2,2/2/2016,-9999,43.522,0.19
SRS2,2/8/2016,-9999,42.665,0.19
SRS2,2/14/2016,-9999,40.933,0.19
SRS2,2/20/2016,-9999,52.697,0.89
SRS2,2/26/2016,-9999,42.73,0.22
SRS2,3/2/2016,-9999,43.533,0.21
SRS2,3/8/2016,-9999,50.562,0.18
SRS2,3/14/2016,-9999,53.018,0.21
SRS2,3/20/2016,-9999,56.304,0.28
SRS2,3/26/2016,-9999,55.158,0.16
SRS2,4/1/2016,-9999,55.524,0.16
SRS2,4/5/2016,-9999,60.999,0.18
SRS2,4/11/2016,-9999,67.3,0.2
SRS2,4/17/2016,-9999,65.915,0.26
SRS2,4/23/2016,-9999,67.961,0.24
SRS2,4/29/2016,-9999,57.03,0.59
SRS2,5/5/2016,-9999,67.199,0.25
SRS2,5/10/2016,-9999,60.857,0.23
SRS2,5/16/2016,-9999,59.336,0.18
SRS2,5/22/2016,-9999,48.943,0.17
SRS2,5/28/2016,-9999,50.308,0.17
SRS2,6/3/2016,-9999,53.631,0.19
SRS2,6/9/2016,-9999,58.703,0.15
SRS2,6/15/2016,-9999,73.616,0.19
SRS2,6/21/2016,-9999,76.806,0.13
SRS2,6/27/2016,-9999,74.764,0.13
SRS2,7/3/2016,-9999,84.628,0.14
SRS2,7/9/2016,-9999,80.686,0.18
