"site_name","timescale","metric","month_f","baseline_mean","baseline_median","baseline_n"
"US-StJ","SPEI_48","WUE_ET","6",3.48576685861019,3.21942677754017,5
"US-StJ","SPEI_48","WUE_ET","7",4.19941519013108,4.24924250848177,5
"US-StJ","SPEI_48","WUE_ET","8",4.07112794942199,4.27383390190727,5
"US-StJ","SPEI_48","WUE_ET","9",3.86027956520629,4.04164338731404,5
"US-StJ","SPEI_48","WUE_T","5",7.21118227232107,7.23430135398302,5
"US-StJ","SPEI_48","WUE_T","6",5.55747246303461,5.48056905586947,5
"US-StJ","SPEI_48","WUE_T","7",6.53492732552212,6.5429603561666,5
"US-StJ","SPEI_48","WUE_T","8",6.943380640605,6.81833980219203,5
"US-StJ","SPEI_48","WUE_T","9",8.36695536722426,8.31212672718332,5
"US-StS","SPEI_6","WUE_ET","6",1.7232397746144,1.7232397746144,1
"US-StS","SPEI_6","WUE_ET","7",1.50200595103047,1.50200595103047,1
"US-StS","SPEI_6","WUE_ET","8",1.60036604171278,1.60036604171278,1
"US-StS","SPEI_6","WUE_T","6",2.34272970072795,2.34272970072795,1
"US-StS","SPEI_6","WUE_T","7",2.06197071464048,2.06197071464048,1
"US-StS","SPEI_6","WUE_T","8",2.11822320189961,2.11822320189961,1
"US-StS","SPEI_48","WUE_ET","6",1.7232397746144,1.7232397746144,1
"US-StS","SPEI_48","WUE_ET","7",1.50200595103047,1.50200595103047,1
"US-StS","SPEI_48","WUE_ET","8",1.60036604171278,1.60036604171278,1
"US-StS","SPEI_48","WUE_T","6",2.34272970072795,2.34272970072795,1
"US-StS","SPEI_48","WUE_T","7",2.06197071464048,2.06197071464048,1
"US-StS","SPEI_48","WUE_T","8",2.11822320189961,2.11822320189961,1
"US-TaS","SPEI_6","WUE_ET","4",0.698446783661993,0.697229687564201,4
"US-TaS","SPEI_6","WUE_ET","5",0.683029685228564,0.683029685228564,1
"US-TaS","SPEI_6","WUE_ET","6",0.619169101660952,0.634427631723265,3
"US-TaS","SPEI_6","WUE_ET","7",0.775625897403934,0.775625897403934,1
"US-TaS","SPEI_6","WUE_ET","8",0.581511492636944,0.581511492636944,2
"US-TaS","SPEI_6","WUE_T","4",3.35037626306405,3.5199680589852,4
"US-TaS","SPEI_6","WUE_T","5",3.06027478743328,3.06027478743328,1
"US-TaS","SPEI_6","WUE_T","6",3.02509842135915,2.69999653507728,3
"US-TaS","SPEI_6","WUE_T","7",3.37974723909997,3.37974723909997,1
"US-TaS","SPEI_6","WUE_T","8",2.70060180576012,2.70060180576012,2
"US-TaS","SPEI_48","WUE_ET","4",0.774202159886014,0.774202159886014,2
"US-TaS","SPEI_48","WUE_ET","5",0.83757187123584,0.83757187123584,2
"US-TaS","SPEI_48","WUE_ET","8",0.581369248142613,0.581369248142613,1
"US-TaS","SPEI_48","WUE_T","4",3.61734557665061,3.61734557665061,2
"US-TaS","SPEI_48","WUE_T","5",3.72800753598517,3.72800753598517,2
"US-TaS","SPEI_48","WUE_T","8",2.95317875449676,2.95317875449676,1
"US-TLR","SPEI_6","WUE_ET","4",3.89843251370398,3.89843251370398,1
"US-TLR","SPEI_6","WUE_ET","5",3.53399876261044,3.53399876261044,1
"US-TLR","SPEI_6","WUE_ET","6",2.84768971150535,2.84768971150535,1
"US-TLR","SPEI_6","WUE_ET","7",2.38996467029257,2.38996467029257,1
"US-TLR","SPEI_6","WUE_ET","8",2.29993330719296,2.29993330719296,1
"US-TLR","SPEI_6","WUE_T","4",6.74363366180821,6.74363366180821,1
"US-TLR","SPEI_6","WUE_T","5",4.57162561043705,4.57162561043705,1
"US-TLR","SPEI_6","WUE_T","6",3.52513007434704,3.52513007434704,1
"US-TLR","SPEI_6","WUE_T","7",3.38870480067635,3.38870480067635,1
"US-TLR","SPEI_6","WUE_T","8",22.7810568163257,22.7810568163257,1
"US-Tw1","SPEI_6","WUE_ET","5",1.69365322581946,1.69365322581946,1
"US-Tw1","SPEI_6","WUE_ET","6",1.66852484052959,1.66852484052959,2
"US-Tw1","SPEI_6","WUE_ET","7",1.74453352096239,1.74455051370197,4
"US-Tw1","SPEI_6","WUE_ET","8",1.85638421920987,1.78592596836865,6
"US-Tw1","SPEI_6","WUE_ET","9",1.73700981020567,1.73813080539646,6
"US-Tw1","SPEI_6","WUE_ET","10",1.65856780052927,1.64089028618531,7
"US-Tw1","SPEI_6","WUE_T","5",4.33318124174206,4.33318124174206,1
"US-Tw1","SPEI_6","WUE_T","6",3.45480105377019,3.45480105377019,2
"US-Tw1","SPEI_6","WUE_T","7",3.04450741700398,2.78877518540036,4
"US-Tw1","SPEI_6","WUE_T","8",2.87660587384875,2.81350320182608,6
"US-Tw1","SPEI_6","WUE_T","9",3.0618986425804,3.10349598129271,6
"US-Tw1","SPEI_6","WUE_T","10",3.54944047123597,3.49886785864509,7
"US-Tw1","SPEI_48","WUE_ET","6",1.5707406345154,1.56331442640169,4
"US-Tw1","SPEI_48","WUE_ET","7",1.76155665991035,1.69914749902564,6
"US-Tw1","SPEI_48","WUE_ET","8",1.90869490479829,1.94300189005367,7
"US-Tw1","SPEI_48","WUE_ET","9",1.81963802259403,1.8095653237111,8
"US-Tw1","SPEI_48","WUE_ET","10",1.77197976965022,1.82430389816186,8
"US-Tw1","SPEI_48","WUE_T","6",3.98484256883883,3.8574740043574,4
"US-Tw1","SPEI_48","WUE_T","7",3.04287955847808,2.83019438765039,6
"US-Tw1","SPEI_48","WUE_T","8",2.87000338635499,2.91782126066096,7
"US-Tw1","SPEI_48","WUE_T","9",3.20766575050801,3.22645328543677,8
"US-Tw1","SPEI_48","WUE_T","10",3.91471629736963,3.69059234531213,8
"US-Tw2","SPEI_6","WUE_ET","7",2.50579361854645,2.50579361854645,1
"US-Tw2","SPEI_6","WUE_ET","8",3.58129048323369,3.58129048323369,1
"US-Tw2","SPEI_6","WUE_ET","9",2.85084076184559,2.85084076184559,1
"US-Tw2","SPEI_6","WUE_T","7",4.38834794323656,4.38834794323656,1
"US-Tw2","SPEI_6","WUE_T","8",5.54061319559454,5.54061319559454,1
"US-Tw2","SPEI_6","WUE_T","9",6.68225601865057,6.68225601865057,1
"US-Tw2","SPEI_48","WUE_ET","5",8.49181158094632,8.49181158094632,1
"US-Tw2","SPEI_48","WUE_ET","7",2.50579361854645,2.50579361854645,1
"US-Tw2","SPEI_48","WUE_ET","8",3.58129048323369,3.58129048323369,1
"US-Tw2","SPEI_48","WUE_ET","9",2.85084076184559,2.85084076184559,1
"US-Tw2","SPEI_48","WUE_T","5",35.0486559538897,35.0486559538897,1
"US-Tw2","SPEI_48","WUE_T","7",4.38834794323656,4.38834794323656,1
"US-Tw2","SPEI_48","WUE_T","8",5.54061319559454,5.54061319559454,1
"US-Tw2","SPEI_48","WUE_T","9",6.68225601865057,6.68225601865057,1
"US-Tw3","SPEI_6","WUE_ET","3",2.44135842314107,2.44135842314107,2
"US-Tw3","SPEI_6","WUE_ET","4",2.11851902912782,2.11851902912782,2
"US-Tw3","SPEI_6","WUE_ET","5",3.0211640440207,3.0211640440207,2
"US-Tw3","SPEI_6","WUE_ET","6",1.60708958603048,1.60708958603048,2
"US-Tw3","SPEI_6","WUE_ET","7",2.34721840289644,2.40880265684597,3
"US-Tw3","SPEI_6","WUE_ET","8",2.46314363596854,2.50990789847062,3
"US-Tw3","SPEI_6","WUE_ET","9",2.27828343200265,1.95651215292335,3
"US-Tw3","SPEI_6","WUE_T","3",3.94294107593597,3.94294107593597,2
"US-Tw3","SPEI_6","WUE_T","4",3.35487651909271,3.35487651909271,2
"US-Tw3","SPEI_6","WUE_T","5",4.43957601412246,4.43957601412246,2
"US-Tw3","SPEI_6","WUE_T","6",3.24832625371182,3.24832625371182,2
"US-Tw3","SPEI_6","WUE_T","7",3.92645852300413,3.93066313487381,3
"US-Tw3","SPEI_6","WUE_T","8",4.8373074130035,4.68916726323162,3
"US-Tw3","SPEI_6","WUE_T","9",4.67974003854394,4.6696153883012,3
"US-Tw3","SPEI_48","WUE_ET","3",2.39317630370175,2.39317630370175,2
"US-Tw3","SPEI_48","WUE_ET","4",2.89069642613595,2.89069642613595,2
"US-Tw3","SPEI_48","WUE_ET","5",2.63105606442871,2.63105606442871,2
"US-Tw3","SPEI_48","WUE_ET","6",2.14266511711643,2.14266511711643,2
"US-Tw3","SPEI_48","WUE_ET","7",2.16028380019501,2.16028380019501,2
"US-Tw3","SPEI_48","WUE_ET","8",1.97266610543974,1.97266610543974,2
"US-Tw3","SPEI_48","WUE_ET","9",2.61314877661271,2.8619468534179,3
"US-Tw3","SPEI_48","WUE_T","3",3.94935304220484,3.94935304220484,2
"US-Tw3","SPEI_48","WUE_T","4",4.39298379410579,4.39298379410579,2
"US-Tw3","SPEI_48","WUE_T","5",4.00837264934192,4.00837264934192,2
"US-Tw3","SPEI_48","WUE_T","6",3.78629712088705,3.78629712088705,2
"US-Tw3","SPEI_48","WUE_T","7",3.59023902379489,3.59023902379489,2
"US-Tw3","SPEI_48","WUE_T","8",3.69289027413997,3.69289027413997,2
"US-Tw3","SPEI_48","WUE_T","9",4.50228037809282,4.6696153883012,3
"US-Tw4","SPEI_6","WUE_ET","5",1.58363962631002,1.57301108488528,4
"US-Tw4","SPEI_6","WUE_ET","6",1.50200929248563,1.50200929248563,2
"US-Tw4","SPEI_6","WUE_ET","7",1.57703930048694,1.61381749363854,4
"US-Tw4","SPEI_6","WUE_ET","8",1.70574802114056,1.77593929122311,6
"US-Tw4","SPEI_6","WUE_ET","9",1.72297608309036,1.88911511943149,6
"US-Tw4","SPEI_6","WUE_ET","10",1.91479365203723,1.85939698774931,4
"US-Tw4","SPEI_6","WUE_T","5",4.15194987291387,4.47927009561845,4
"US-Tw4","SPEI_6","WUE_T","6",2.81419429851225,2.81419429851225,2
"US-Tw4","SPEI_6","WUE_T","7",2.84187934247134,2.82442777463179,4
"US-Tw4","SPEI_6","WUE_T","8",3.53837372114638,3.07968355618787,6
"US-Tw4","SPEI_6","WUE_T","9",3.84612622592375,3.70118092553609,6
"US-Tw4","SPEI_6","WUE_T","10",4.27554141587786,4.23814764994457,4
"US-Tw4","SPEI_48","WUE_ET","5",1.54886333076215,1.5162190071678,3
"US-Tw4","SPEI_48","WUE_ET","6",1.73981855811713,1.80536708182419,4
"US-Tw4","SPEI_48","WUE_ET","7",1.785116431649,1.83585874328223,4
"US-Tw4","SPEI_48","WUE_ET","8",2.00280180342034,2.06982153923618,4
"US-Tw4","SPEI_48","WUE_ET","9",1.82855908495806,2.07276872321824,5
"US-Tw4","SPEI_48","WUE_ET","10",2.02541739015435,2.02228747374607,4
"US-Tw4","SPEI_48","WUE_T","5",4.09199125470028,4.60916947696408,3
"US-Tw4","SPEI_48","WUE_T","6",3.89275781751462,3.47225941486537,4
"US-Tw4","SPEI_48","WUE_T","7",3.10110811909968,3.15335975460971,4
"US-Tw4","SPEI_48","WUE_T","8",3.35711518004723,3.35140023313492,4
"US-Tw4","SPEI_48","WUE_T","9",3.93435632685852,3.91731028984958,5
"US-Tw4","SPEI_48","WUE_T","10",4.50417593622675,4.51312635801493,4
"US-Tw5","SPEI_6","WUE_ET","5",0.725158341138232,0.725158341138232,1
"US-Tw5","SPEI_6","WUE_ET","6",0.826805993773617,0.826805993773617,1
"US-Tw5","SPEI_6","WUE_ET","7",1.17925909189322,1.17925909189322,1
"US-Tw5","SPEI_6","WUE_ET","9",1.86539519426468,1.86539519426468,1
"US-Tw5","SPEI_6","WUE_T","5",2.45853113901218,2.45853113901218,1
"US-Tw5","SPEI_6","WUE_T","6",1.48611260780039,1.48611260780039,1
"US-Tw5","SPEI_6","WUE_T","7",1.97178417354854,1.97178417354854,1
"US-Tw5","SPEI_6","WUE_T","9",3.16548247707582,3.16548247707582,1
"US-Twt","SPEI_6","WUE_ET","6",0.836737309893803,0.885578590623296,4
"US-Twt","SPEI_6","WUE_ET","7",1.57624276790742,1.50669100698246,6
"US-Twt","SPEI_6","WUE_ET","8",2.11967739927431,2.11791175661878,5
"US-Twt","SPEI_6","WUE_ET","9",1.72042983673109,1.66431972420612,4
"US-Twt","SPEI_6","WUE_T","6",1.52104488149586,1.68626685705083,4
"US-Twt","SPEI_6","WUE_T","7",2.69937121563021,2.72987006961503,6
"US-Twt","SPEI_6","WUE_T","8",3.31208996973868,3.28706171084009,5
"US-Twt","SPEI_6","WUE_T","9",2.92810289862243,2.72062407933306,4
"US-Twt","SPEI_48","WUE_ET","6",1.24554771791836,1.13605813453063,6
"US-Twt","SPEI_48","WUE_ET","7",1.75845063870636,1.63884804459385,6
"US-Twt","SPEI_48","WUE_ET","8",2.26453124184832,2.31547911797194,6
"US-Twt","SPEI_48","WUE_ET","9",1.75193080004955,1.789832847759,7
"US-Twt","SPEI_48","WUE_T","6",2.32266391820432,2.06271305156186,6
"US-Twt","SPEI_48","WUE_T","7",2.892606929107,2.83099311159214,6
"US-Twt","SPEI_48","WUE_T","8",3.46236859655024,3.45239524000752,6
"US-Twt","SPEI_48","WUE_T","9",2.9320950739762,3.01312234384708,7
"US-Upa","SPEI_6","WUE_ET","7",1.04334288479729,1.04334288479729,1
"US-Upa","SPEI_6","WUE_ET","8",0.859734057656621,0.859734057656621,1
"US-Upa","SPEI_6","WUE_T","7",3.13857582389652,3.13857582389652,1
"US-Upa","SPEI_6","WUE_T","8",2.36684540507787,2.36684540507787,1
"US-Upa","SPEI_48","WUE_ET","6",0.377497543968814,0.377497543968814,1
"US-Upa","SPEI_48","WUE_ET","7",1.04334288479729,1.04334288479729,1
"US-Upa","SPEI_48","WUE_ET","8",0.859734057656621,0.859734057656621,1
"US-Upa","SPEI_48","WUE_T","6",0.848953435215791,0.848953435215791,1
"US-Upa","SPEI_48","WUE_T","7",3.13857582389652,3.13857582389652,1
"US-Upa","SPEI_48","WUE_T","8",2.36684540507787,2.36684540507787,1
"US-Wpp","SPEI_6","WUE_ET","4",3.87921267796709,3.87921267796709,1
"US-Wpp","SPEI_6","WUE_T","4",5.54941769615662,5.54941769615662,1
"US-Wpp","SPEI_48","WUE_ET","4",3.87921267796709,3.87921267796709,1
"US-Wpp","SPEI_48","WUE_ET","5",4.24260466155082,4.24260466155082,1
"US-Wpp","SPEI_48","WUE_ET","6",2.69590207185593,2.69590207185593,1
"US-Wpp","SPEI_48","WUE_ET","7",2.28215689347007,2.28215689347007,1
"US-Wpp","SPEI_48","WUE_ET","8",2.2740414395012,2.2740414395012,1
"US-Wpp","SPEI_48","WUE_T","4",5.54941769615662,5.54941769615662,1
"US-Wpp","SPEI_48","WUE_T","5",5.77020128926907,5.77020128926907,1
"US-Wpp","SPEI_48","WUE_T","6",4.23522830524504,4.23522830524504,1
"US-Wpp","SPEI_48","WUE_T","7",7.38576566483596,7.38576566483596,1
"US-Wpp","SPEI_48","WUE_T","8",7.4810382926728,7.4810382926728,1
"US-xBA","SPEI_6","WUE_ET","6",1.32392790713589,1.32392790713589,2
"US-xBA","SPEI_6","WUE_ET","7",2.72175154215594,2.79912371290495,5
"US-xBA","SPEI_6","WUE_ET","8",3.06749783060957,3.59669573227662,3
"US-xBA","SPEI_6","WUE_T","6",2.55120139120438,2.55120139120438,2
"US-xBA","SPEI_6","WUE_T","7",4.26548111742872,4.36078595775252,5
"US-xBA","SPEI_6","WUE_T","8",6.26636627557585,6.07546077145759,3
"US-xBA","SPEI_48","WUE_ET","5",3.14755559463656,3.14755559463656,1
"US-xBA","SPEI_48","WUE_ET","6",1.49245185918718,1.49245185918718,2
"US-xBA","SPEI_48","WUE_ET","7",0.633738940705848,0.633738940705848,1
"US-xBA","SPEI_48","WUE_ET","8",2.48652376178305,2.48652376178305,2
"US-xBA","SPEI_48","WUE_T","5",4.92930117177466,4.92930117177466,1
"US-xBA","SPEI_48","WUE_T","6",2.86357246580981,2.86357246580981,2
"US-xBA","SPEI_48","WUE_T","7",1.50838222621327,1.50838222621327,1
"US-xBA","SPEI_48","WUE_T","8",4.37974171659773,4.37974171659773,2
"US-xSB","SPEI_6","WUE_ET","3",2.00057930621042,2.0822683803136,3
"US-xSB","SPEI_6","WUE_ET","4",1.9309561552696,2.03919742898203,6
"US-xSB","SPEI_6","WUE_ET","5",2.35684337981597,2.43124252462468,4
"US-xSB","SPEI_6","WUE_ET","6",2.36053915633023,2.36053915633023,1
"US-xSB","SPEI_6","WUE_ET","7",2.67819740606447,2.67819740606447,2
"US-xSB","SPEI_6","WUE_ET","8",2.70618499164148,2.70618499164148,2
"US-xSB","SPEI_6","WUE_ET","9",2.34985780148394,2.2838987340867,6
"US-xSB","SPEI_6","WUE_ET","10",2.37102970860203,2.28013661528954,4
"US-xSB","SPEI_6","WUE_T","3",8.90768544662836,8.26334910679297,3
"US-xSB","SPEI_6","WUE_T","4",6.30576086554914,6.26769271606554,6
"US-xSB","SPEI_6","WUE_T","5",8.57308877633016,7.63131668558023,4
"US-xSB","SPEI_6","WUE_T","6",6.25450965875728,6.25450965875728,1
"US-xSB","SPEI_6","WUE_T","7",7.28292501123767,7.28292501123767,2
"US-xSB","SPEI_6","WUE_T","8",7.0185394024523,7.0185394024523,2
"US-xSB","SPEI_6","WUE_T","9",7.04625594133382,7.15515718434189,6
"US-xSB","SPEI_6","WUE_T","10",9.0079307964903,7.59293141599465,4
"US-xSB","SPEI_48","WUE_ET","3",1.82115965884724,1.82115965884724,1
"US-xSB","SPEI_48","WUE_ET","4",2.15979297967935,2.0930429756669,3
"US-xSB","SPEI_48","WUE_ET","5",2.3202383595145,2.3202383595145,1
"US-xSB","SPEI_48","WUE_ET","6",2.60241874148217,2.60241874148217,2
"US-xSB","SPEI_48","WUE_ET","7",2.51409653671364,2.51409653671364,2
"US-xSB","SPEI_48","WUE_ET","8",2.36434885890722,2.36434885890722,2
"US-xSB","SPEI_48","WUE_ET","9",2.17579702639012,2.17579702639012,2
"US-xSB","SPEI_48","WUE_ET","10",2.1841764059687,2.1841764059687,2
"US-xSB","SPEI_48","WUE_T","3",7.42172103865834,7.42172103865834,1
"US-xSB","SPEI_48","WUE_T","4",7.44544445095892,6.32190395595693,3
"US-xSB","SPEI_48","WUE_T","5",7.63082984434877,7.63082984434877,1
"US-xSB","SPEI_48","WUE_T","6",8.40483914957487,8.40483914957487,2
"US-xSB","SPEI_48","WUE_T","7",6.53257890845466,6.53257890845466,2
"US-xSB","SPEI_48","WUE_T","8",6.06746356387791,6.06746356387791,2
"US-xSB","SPEI_48","WUE_T","9",5.83931518697057,5.83931518697057,2
"US-xSB","SPEI_48","WUE_T","10",6.78965948530679,6.78965948530679,2
"US-xSE","SPEI_6","WUE_ET","4",2.76092061125824,2.76092061125824,2
"US-xSE","SPEI_6","WUE_ET","5",2.43139362160993,3.08959023615672,3
"US-xSE","SPEI_6","WUE_ET","6",2.02553786666874,2.06923350769569,6
"US-xSE","SPEI_6","WUE_ET","7",3.03648366649827,3.67017933608469,6
"US-xSE","SPEI_6","WUE_ET","8",2.78310266731413,3.07080238425509,6
"US-xSE","SPEI_6","WUE_ET","9",2.60147512655965,2.63863652708562,6
"US-xSE","SPEI_6","WUE_ET","10",2.90982257355164,2.40398689181768,4
"US-xSE","SPEI_6","WUE_T","4",5.95998968537353,5.95998968537353,2
"US-xSE","SPEI_6","WUE_T","5",3.96632303864179,5.18274190798657,3
"US-xSE","SPEI_6","WUE_T","6",2.99533468061471,3.14655998419255,6
"US-xSE","SPEI_6","WUE_T","7",4.5226589453058,5.47366354755783,6
"US-xSE","SPEI_6","WUE_T","8",4.21378908899804,4.44507198511201,6
"US-xSE","SPEI_6","WUE_T","9",4.23523907490284,4.35920359844319,6
"US-xSE","SPEI_6","WUE_T","10",4.75622463938164,4.23325569561942,4
"US-xSE","SPEI_48","WUE_ET","4",3.3238496326211,3.3238496326211,1
"US-xSE","SPEI_48","WUE_ET","5",3.26148759748035,3.08959023615672,3
"US-xSE","SPEI_48","WUE_ET","6",1.65557140174006,1.68693312012742,5
"US-xSE","SPEI_48","WUE_ET","7",2.3480804961408,2.67901428853357,6
"US-xSE","SPEI_48","WUE_ET","8",2.39619312295761,2.33546594003111,4
"US-xSE","SPEI_48","WUE_ET","9",2.35786465398811,2.36831181169848,4
"US-xSE","SPEI_48","WUE_ET","10",2.52912872854504,2.39610374330981,3
"US-xSE","SPEI_48","WUE_T","4",7.95330278726852,7.95330278726852,1
"US-xSE","SPEI_48","WUE_T","5",5.43020443887562,5.18274190798657,3
"US-xSE","SPEI_48","WUE_T","6",2.48974217199693,2.52353725717708,5
"US-xSE","SPEI_48","WUE_T","7",3.47336341425319,3.86114786340255,6
"US-xSE","SPEI_48","WUE_T","8",3.6402871145846,3.49735239282116,4
"US-xSE","SPEI_48","WUE_T","9",3.95308000564316,3.76709355407634,4
"US-xSE","SPEI_48","WUE_T","10",4.38391357964102,4.25366346029762,3
