"site_name","water_class","coast_region","SPEI_timescale","month_f","baseline_WUE_T","baseline_sd_WUE_T","baseline_n"
"US-Sne","Freshwater","Pacific Coast","SPEI_6","9",2.60182810006761,1.79171379153165,2
"US-Sne","Freshwater","Pacific Coast","SPEI_6","10",1.25352813974319,0.335741681750008,2
"US-Sne","Freshwater","Pacific Coast","SPEI_12","4",0.914933180414996,0.473237509313824,2
"US-Sne","Freshwater","Pacific Coast","SPEI_12","5",1.04768677234857,0.726453067833927,2
"US-Sne","Freshwater","Pacific Coast","SPEI_12","6",1.09013251295363,0.670201160909148,2
"US-Sne","Freshwater","Pacific Coast","SPEI_12","7",1.01567207758138,0.208876048255931,2
"US-Sne","Freshwater","Pacific Coast","SPEI_12","8",1.35413663980355,0.514925498391671,2
"US-Sne","Freshwater","Pacific Coast","SPEI_12","9",2.28439934205921,1.34280173686891,2
"US-Sne","Freshwater","Pacific Coast","SPEI_12","10",1.4909333596356,NA,1
"US-Sne","Freshwater","Pacific Coast","SPEI_24","6",2.36493967976458,1.13264842380532,2
"US-Sne","Freshwater","Pacific Coast","SPEI_24","7",2.42181194994422,1.77970602983318,2
"US-Sne","Freshwater","Pacific Coast","SPEI_24","8",2.84708951670228,1.59642870810244,2
"US-Sne","Freshwater","Pacific Coast","SPEI_24","9",3.5513323139967,0.448912054662734,2
"US-Sne","Freshwater","Pacific Coast","SPEI_24","10",4.24521669046423,0.17658570132787,2
"US-Sne","Freshwater","Pacific Coast","SPEI_36","5",1.56136666282771,NA,1
"US-Sne","Freshwater","Pacific Coast","SPEI_36","6",2.36493967976458,1.13264842380532,2
"US-Sne","Freshwater","Pacific Coast","SPEI_36","7",2.42181194994422,1.77970602983318,2
"US-Sne","Freshwater","Pacific Coast","SPEI_36","8",2.84708951670228,1.59642870810244,2
"US-Sne","Freshwater","Pacific Coast","SPEI_36","9",3.5513323139967,0.448912054662734,2
"US-Sne","Freshwater","Pacific Coast","SPEI_36","10",4.24521669046423,0.17658570132787,2
"US-Sne","Freshwater","Pacific Coast","SPEI_48","6",3.16584306093757,NA,1
"US-Sne","Freshwater","Pacific Coast","SPEI_48","7",3.68025415215785,NA,1
"US-Sne","Freshwater","Pacific Coast","SPEI_48","8",3.9759350818824,NA,1
"US-Sne","Freshwater","Pacific Coast","SPEI_48","9",3.8687610720051,NA,1
"US-Sne","Freshwater","Pacific Coast","SPEI_48","10",4.37008163733375,NA,1
"US-SO2","Upland","Gulf Coast","SPEI_1","4",5.55371793591449,4.06595742108607,5
"US-SO2","Upland","Gulf Coast","SPEI_1","5",4.49254833178528,1.04950058227273,5
"US-SO2","Upland","Gulf Coast","SPEI_1","6",9.07074498084818,3.91813251792671,5
"US-SO2","Upland","Gulf Coast","SPEI_1","7",8.24253528253725,5.2183001950166,5
"US-SO2","Upland","Gulf Coast","SPEI_1","8",4.93352248767907,3.22624537949972,2
"US-SO2","Upland","Gulf Coast","SPEI_3","4",3.56779304649185,1.26069910716415,5
"US-SO2","Upland","Gulf Coast","SPEI_3","5",4.7601276659533,1.14488138171405,6
"US-SO2","Upland","Gulf Coast","SPEI_3","6",7.52292562213055,1.48420904167304,4
"US-SO2","Upland","Gulf Coast","SPEI_3","7",8.24253528253725,5.2183001950166,5
"US-SO2","Upland","Gulf Coast","SPEI_3","8",7.21482247329508,NA,1
"US-SO2","Upland","Gulf Coast","SPEI_6","4",5.63933839704006,3.98070241822108,5
"US-SO2","Upland","Gulf Coast","SPEI_6","5",5.63349811741525,1.99472109681362,6
"US-SO2","Upland","Gulf Coast","SPEI_6","6",8.52922928616601,3.99025056748751,5
"US-SO2","Upland","Gulf Coast","SPEI_6","7",9.05784560840107,5.64588372628053,4
"US-SO2","Upland","Gulf Coast","SPEI_6","8",2.65222250206305,NA,1
"US-SO2","Upland","Gulf Coast","SPEI_12","4",5.63933839704006,3.98070241822108,5
"US-SO2","Upland","Gulf Coast","SPEI_12","5",5.63349811741525,1.99472109681362,6
"US-SO2","Upland","Gulf Coast","SPEI_12","6",8.52922928616601,3.99025056748751,5
"US-SO2","Upland","Gulf Coast","SPEI_12","7",9.1567620937543,5.5439581063316,4
"US-SO2","Upland","Gulf Coast","SPEI_12","8",7.21482247329508,NA,1
"US-SO2","Upland","Gulf Coast","SPEI_24","4",5.06237390892774,3.83068159955917,6
"US-SO2","Upland","Gulf Coast","SPEI_24","5",5.51290638076407,2.21210719591482,5
"US-SO2","Upland","Gulf Coast","SPEI_24","6",7.53345956332946,1.47544963731434,4
"US-SO2","Upland","Gulf Coast","SPEI_24","7",9.04155287460144,5.66139103791875,4
"US-SO2","Upland","Gulf Coast","SPEI_24","8",4.93352248767907,3.22624537949972,2
"US-SO2","Upland","Gulf Coast","SPEI_36","4",5.3779745909163,4.19471375280414,5
"US-SO2","Upland","Gulf Coast","SPEI_36","5",5.09851432227732,2.15302656147639,6
"US-SO2","Upland","Gulf Coast","SPEI_36","6",7.49199306594152,1.50680217790153,4
"US-SO2","Upland","Gulf Coast","SPEI_36","7",7.83613291467181,5.93350290045457,4
"US-SO2","Upland","Gulf Coast","SPEI_36","8",7.21482247329508,NA,1
"US-SO2","Upland","Gulf Coast","SPEI_48","4",5.06237390892774,3.83068159955917,6
"US-SO2","Upland","Gulf Coast","SPEI_48","5",5.37865895762476,1.94174179366538,7
"US-SO2","Upland","Gulf Coast","SPEI_48","6",8.72977222020597,3.6026357689097,6
"US-SO2","Upland","Gulf Coast","SPEI_48","7",8.24253528253725,5.2183001950166,5
"US-SO2","Upland","Gulf Coast","SPEI_48","8",4.93352248767907,3.22624537949972,2
"US-SO3","Upland","Gulf Coast","SPEI_1","3",1.95482859820314,1.23972003048827,4
"US-SO3","Upland","Gulf Coast","SPEI_1","4",4.07412553656515,2.04000091949718,4
"US-SO3","Upland","Gulf Coast","SPEI_1","5",2.83512049659881,1.53234855689648,3
"US-SO3","Upland","Gulf Coast","SPEI_1","6",2.97765331272493,3.66363723729521,2
"US-SO3","Upland","Gulf Coast","SPEI_1","7",4.79015288116082,4.55780828762297,4
"US-SO3","Upland","Gulf Coast","SPEI_3","3",2.5261884510128,1.34867661556252,4
"US-SO3","Upland","Gulf Coast","SPEI_3","4",1.79288834133117,0.874174770970815,4
"US-SO3","Upland","Gulf Coast","SPEI_3","5",2.83512049659881,1.53234855689648,3
"US-SO3","Upland","Gulf Coast","SPEI_3","6",5.56823604702392,NA,1
"US-SO3","Upland","Gulf Coast","SPEI_3","7",4.43623512983466,5.51442453315524,3
"US-SO3","Upland","Gulf Coast","SPEI_6","3",2.5261884510128,1.34867661556252,4
"US-SO3","Upland","Gulf Coast","SPEI_6","4",2.7637787386371,2.21251894817911,4
"US-SO3","Upland","Gulf Coast","SPEI_6","5",4.83622361408684,4.26976971658335,3
"US-SO3","Upland","Gulf Coast","SPEI_6","6",2.97765331272493,3.66363723729521,2
"US-SO3","Upland","Gulf Coast","SPEI_6","7",4.43623512983466,5.51442453315524,3
"US-SO3","Upland","Gulf Coast","SPEI_12","3",2.5261884510128,1.34867661556252,4
"US-SO3","Upland","Gulf Coast","SPEI_12","4",2.7637787386371,2.21251894817911,4
"US-SO3","Upland","Gulf Coast","SPEI_12","5",4.83622361408684,4.26976971658335,3
"US-SO3","Upland","Gulf Coast","SPEI_12","6",2.97765331272493,3.66363723729521,2
"US-SO3","Upland","Gulf Coast","SPEI_12","7",1.32526775091842,1.65802523130462,2
"US-SO3","Upland","Gulf Coast","SPEI_24","3",4.49647248170187,2.92497499329543,5
"US-SO3","Upland","Gulf Coast","SPEI_24","4",3.38222918645638,2.34836232513877,5
"US-SO3","Upland","Gulf Coast","SPEI_24","5",4.68282804819428,4.32596892212128,3
"US-SO3","Upland","Gulf Coast","SPEI_24","6",0.387070578425939,NA,1
"US-SO3","Upland","Gulf Coast","SPEI_24","7",5.40551837707583,7.42837100469775,2
"US-SO3","Upland","Gulf Coast","SPEI_36","3",3.51364859489037,2.92134488815818,7
"US-SO3","Upland","Gulf Coast","SPEI_36","4",3.79630011973422,2.65463224967757,7
"US-SO3","Upland","Gulf Coast","SPEI_36","5",4.36366403140698,3.09022853136741,5
"US-SO3","Upland","Gulf Coast","SPEI_36","6",3.40675054468413,2.6950866788794,3
"US-SO3","Upland","Gulf Coast","SPEI_36","7",4.79015288116082,4.55780828762297,4
"US-SO3","Upland","Gulf Coast","SPEI_48","3",2.50355464215956,1.29254511820571,6
"US-SO3","Upland","Gulf Coast","SPEI_48","4",3.13468476829732,2.18620994460167,6
"US-SO3","Upland","Gulf Coast","SPEI_48","5",4.49709229875867,3.55161876021527,4
"US-SO3","Upland","Gulf Coast","SPEI_48","6",2.97765331272493,3.66363723729521,2
"US-SO3","Upland","Gulf Coast","SPEI_48","7",4.43623512983466,5.51442453315524,3
"US-SO4","Upland","Gulf Coast","SPEI_1","4",11.8009660980451,7.65583269049663,2
"US-SO4","Upland","Gulf Coast","SPEI_1","5",8.83682619145855,1.4224704309562,2
"US-SO4","Upland","Gulf Coast","SPEI_1","6",17.9173349842262,NA,1
"US-SO4","Upland","Gulf Coast","SPEI_1","7",10.8264164672113,NA,1
"US-SO4","Upland","Gulf Coast","SPEI_1","8",3.57786617226737,NA,1
"US-SO4","Upland","Gulf Coast","SPEI_3","4",10.9332712261188,5.61823551168338,3
"US-SO4","Upland","Gulf Coast","SPEI_3","5",8.83682619145855,1.4224704309562,2
"US-SO4","Upland","Gulf Coast","SPEI_3","6",17.9173349842262,NA,1
"US-SO4","Upland","Gulf Coast","SPEI_3","7",10.8264164672113,NA,1
"US-SO4","Upland","Gulf Coast","SPEI_6","4",13.2061693956955,5.66857512906802,2
"US-SO4","Upland","Gulf Coast","SPEI_6","5",9.84266467922503,NA,1
"US-SO4","Upland","Gulf Coast","SPEI_6","7",10.8264164672113,NA,1
"US-SO4","Upland","Gulf Coast","SPEI_6","8",3.57786617226737,NA,1
"US-SO4","Upland","Gulf Coast","SPEI_12","4",13.2061693956955,5.66857512906802,2
"US-SO4","Upland","Gulf Coast","SPEI_12","5",9.84266467922503,NA,1
"US-SO4","Upland","Gulf Coast","SPEI_24","4",11.8009660980451,7.65583269049663,2
"US-SO4","Upland","Gulf Coast","SPEI_24","5",7.83098770369207,NA,1
"US-SO4","Upland","Gulf Coast","SPEI_24","6",17.9173349842262,NA,1
"US-SO4","Upland","Gulf Coast","SPEI_24","7",10.8264164672113,NA,1
"US-SO4","Upland","Gulf Coast","SPEI_24","8",3.57786617226737,NA,1
"US-SO4","Upland","Gulf Coast","SPEI_36","4",10.9332712261188,5.61823551168338,3
"US-SO4","Upland","Gulf Coast","SPEI_36","5",8.83682619145855,1.4224704309562,2
"US-SO4","Upland","Gulf Coast","SPEI_36","6",17.9173349842262,NA,1
"US-SO4","Upland","Gulf Coast","SPEI_36","7",10.8264164672113,NA,1
"US-SO4","Upland","Gulf Coast","SPEI_48","4",10.9332712261188,5.61823551168338,3
"US-SO4","Upland","Gulf Coast","SPEI_48","5",8.83682619145855,1.4224704309562,2
"US-SO4","Upland","Gulf Coast","SPEI_48","6",17.9173349842262,NA,1
"US-SO4","Upland","Gulf Coast","SPEI_48","7",10.8264164672113,NA,1
"US-SO4","Upland","Gulf Coast","SPEI_48","8",3.57786617226737,NA,1
"US-StJ","Saline","Atlantic Coast","SPEI_1","5",7.7540656255894,2.68326043584571,2
"US-StJ","Saline","Atlantic Coast","SPEI_1","6",5.85827234309737,1.38658267056383,3
"US-StJ","Saline","Atlantic Coast","SPEI_1","7",5.95015939224998,1.2384159587117,3
"US-StJ","Saline","Atlantic Coast","SPEI_1","8",6.39327169626151,1.46899853150637,2
"US-StJ","Saline","Atlantic Coast","SPEI_1","9",8.37674180528178,0.249546150471714,3
"US-StJ","Saline","Atlantic Coast","SPEI_3","5",6.52046128272048,1.99198692018966,5
"US-StJ","Saline","Atlantic Coast","SPEI_3","6",5.35937937447525,0.681404170612768,5
"US-StJ","Saline","Atlantic Coast","SPEI_3","7",6.08989798643648,0.912173456388062,5
"US-StJ","Saline","Atlantic Coast","SPEI_3","8",6.67857267935088,0.888522868349352,6
"US-StJ","Saline","Atlantic Coast","SPEI_3","9",8.3806625272345,0.205771568210563,4
"US-StJ","Saline","Atlantic Coast","SPEI_6","5",6.98543755621978,2.1146222172457,6
"US-StJ","Saline","Atlantic Coast","SPEI_6","6",5.25082862381908,0.735205473672392,4
"US-StJ","Saline","Atlantic Coast","SPEI_6","7",6.08989798643648,0.912173456388062,5
"US-StJ","Saline","Atlantic Coast","SPEI_6","8",6.69004050030858,0.992902199410051,5
"US-StJ","Saline","Atlantic Coast","SPEI_6","9",8.30173818319684,0.254794523136371,5
"US-StJ","Saline","Atlantic Coast","SPEI_12","5",6.60112352153497,2.11233533596523,4
"US-StJ","Saline","Atlantic Coast","SPEI_12","6",5.49844498451828,1.16345116508089,4
"US-StJ","Saline","Atlantic Coast","SPEI_12","7",6.65358494607512,0.130732193036051,4
"US-StJ","Saline","Atlantic Coast","SPEI_12","8",6.943380640605,0.678908452516219,5
"US-StJ","Saline","Atlantic Coast","SPEI_12","9",8.30140620940698,0.227896600360373,6
"US-StJ","Saline","Atlantic Coast","SPEI_24","5",7.21118227232107,2.28195723573624,5
"US-StJ","Saline","Atlantic Coast","SPEI_24","6",5.55747246303461,1.01618658535037,5
"US-StJ","Saline","Atlantic Coast","SPEI_24","7",6.53492732552212,0.288472415143116,5
"US-StJ","Saline","Atlantic Coast","SPEI_24","8",6.943380640605,0.678908452516219,5
"US-StJ","Saline","Atlantic Coast","SPEI_24","9",8.36695536722426,0.180820034538784,5
"US-StJ","Saline","Atlantic Coast","SPEI_36","5",7.21118227232107,2.28195723573624,5
"US-StJ","Saline","Atlantic Coast","SPEI_36","6",5.55747246303461,1.01618658535037,5
"US-StJ","Saline","Atlantic Coast","SPEI_36","7",6.53492732552212,0.288472415143116,5
"US-StJ","Saline","Atlantic Coast","SPEI_36","8",6.943380640605,0.678908452516219,5
"US-StJ","Saline","Atlantic Coast","SPEI_36","9",8.30140620940698,0.227896600360373,6
"US-StJ","Saline","Atlantic Coast","SPEI_48","5",7.21118227232107,2.28195723573624,5
"US-StJ","Saline","Atlantic Coast","SPEI_48","6",5.55747246303461,1.01618658535037,5
"US-StJ","Saline","Atlantic Coast","SPEI_48","7",6.53492732552212,0.288472415143116,5
"US-StJ","Saline","Atlantic Coast","SPEI_48","8",6.943380640605,0.678908452516219,5
"US-StJ","Saline","Atlantic Coast","SPEI_48","9",8.36695536722426,0.180820034538784,5
"US-StS","Freshwater","Atlantic Coast","SPEI_1","6",2.34272970072795,NA,1
"US-StS","Freshwater","Atlantic Coast","SPEI_1","8",2.11822320189961,NA,1
"US-StS","Freshwater","Atlantic Coast","SPEI_3","6",2.34272970072795,NA,1
"US-StS","Freshwater","Atlantic Coast","SPEI_3","8",2.11822320189961,NA,1
"US-StS","Freshwater","Atlantic Coast","SPEI_6","6",2.34272970072795,NA,1
"US-StS","Freshwater","Atlantic Coast","SPEI_6","7",2.06197071464048,NA,1
"US-StS","Freshwater","Atlantic Coast","SPEI_6","8",2.11822320189961,NA,1
"US-StS","Freshwater","Atlantic Coast","SPEI_12","6",2.34272970072795,NA,1
"US-StS","Freshwater","Atlantic Coast","SPEI_12","7",2.06197071464048,NA,1
"US-StS","Freshwater","Atlantic Coast","SPEI_12","8",2.11822320189961,NA,1
"US-StS","Freshwater","Atlantic Coast","SPEI_24","6",2.34272970072795,NA,1
"US-StS","Freshwater","Atlantic Coast","SPEI_24","7",2.06197071464048,NA,1
"US-StS","Freshwater","Atlantic Coast","SPEI_24","8",2.11822320189961,NA,1
"US-StS","Freshwater","Atlantic Coast","SPEI_36","6",2.34272970072795,NA,1
"US-StS","Freshwater","Atlantic Coast","SPEI_36","7",2.06197071464048,NA,1
"US-StS","Freshwater","Atlantic Coast","SPEI_36","8",2.11822320189961,NA,1
"US-StS","Freshwater","Atlantic Coast","SPEI_48","6",2.34272970072795,NA,1
"US-StS","Freshwater","Atlantic Coast","SPEI_48","7",2.06197071464048,NA,1
"US-StS","Freshwater","Atlantic Coast","SPEI_48","8",2.11822320189961,NA,1
"US-TaS","Saline","Atlantic Coast","SPEI_1","4",3.30010643162761,0.418059312812861,5
"US-TaS","Saline","Atlantic Coast","SPEI_1","5",3.9279124136328,NA,1
"US-TaS","Saline","Atlantic Coast","SPEI_1","6",3.53680245750155,0.762281309094248,3
"US-TaS","Saline","Atlantic Coast","SPEI_1","7",1.92618177134937,NA,1
"US-TaS","Saline","Atlantic Coast","SPEI_1","8",2.60070301881688,0.498475965805921,2
"US-TaS","Saline","Atlantic Coast","SPEI_3","4",3.38439080019121,0.407459379851289,4
"US-TaS","Saline","Atlantic Coast","SPEI_3","5",3.06027478743328,NA,1
"US-TaS","Saline","Atlantic Coast","SPEI_3","6",3.18270507708605,0.87401255640644,3
"US-TaS","Saline","Atlantic Coast","SPEI_3","7",3.44569004962893,0.0932572169910531,2
"US-TaS","Saline","Atlantic Coast","SPEI_3","8",2.44802485702347,NA,1
"US-TaS","Saline","Atlantic Coast","SPEI_6","4",3.35037626306405,0.375713497630872,4
"US-TaS","Saline","Atlantic Coast","SPEI_6","5",3.06027478743328,NA,1
"US-TaS","Saline","Atlantic Coast","SPEI_6","6",3.02509842135915,0.601152705796569,3
"US-TaS","Saline","Atlantic Coast","SPEI_6","7",3.37974723909997,NA,1
"US-TaS","Saline","Atlantic Coast","SPEI_6","8",2.70060180576012,0.357197746446179,2
"US-TaS","Saline","Atlantic Coast","SPEI_12","4",3.52517683944411,NA,1
"US-TaS","Saline","Atlantic Coast","SPEI_12","6",3.71879543512333,NA,1
"US-TaS","Saline","Atlantic Coast","SPEI_12","7",3.83558384941972,NA,1
"US-TaS","Saline","Atlantic Coast","SPEI_12","8",2.44802485702347,NA,1
"US-TaS","Saline","Atlantic Coast","SPEI_24","4",2.78811276893733,NA,1
"US-TaS","Saline","Atlantic Coast","SPEI_24","5",1.9476361160909,NA,1
"US-TaS","Saline","Atlantic Coast","SPEI_24","6",2.69999653507728,NA,1
"US-TaS","Saline","Atlantic Coast","SPEI_24","7",3.37974723909997,NA,1
"US-TaS","Saline","Atlantic Coast","SPEI_36","4",3.15664480419072,0.521183002424305,2
"US-TaS","Saline","Atlantic Coast","SPEI_36","5",4.31579994300985,NA,1
"US-TaS","Saline","Atlantic Coast","SPEI_36","6",2.69999653507728,NA,1
"US-TaS","Saline","Atlantic Coast","SPEI_36","7",3.37974723909997,NA,1
"US-TaS","Saline","Atlantic Coast","SPEI_36","8",2.95317875449676,NA,1
"US-TaS","Saline","Atlantic Coast","SPEI_48","4",3.61734557665061,0.130346278184234,2
"US-TaS","Saline","Atlantic Coast","SPEI_48","5",3.72800753598517,0.831263993874227,2
"US-TaS","Saline","Atlantic Coast","SPEI_48","6",4.84150846226349,NA,1
"US-TaS","Saline","Atlantic Coast","SPEI_48","8",2.95317875449676,NA,1
"US-TLR","Upland","Atlantic Coast","SPEI_1","5",4.57162561043705,NA,1
"US-TLR","Upland","Atlantic Coast","SPEI_1","8",22.7810568163257,NA,1
"US-TLR","Upland","Atlantic Coast","SPEI_3","4",6.74363366180821,NA,1
"US-TLR","Upland","Atlantic Coast","SPEI_3","7",3.38870480067635,NA,1
"US-TLR","Upland","Atlantic Coast","SPEI_3","8",22.7810568163257,NA,1
"US-TLR","Upland","Atlantic Coast","SPEI_6","4",6.74363366180821,NA,1
"US-TLR","Upland","Atlantic Coast","SPEI_6","5",4.57162561043705,NA,1
"US-TLR","Upland","Atlantic Coast","SPEI_6","6",3.52513007434704,NA,1
"US-TLR","Upland","Atlantic Coast","SPEI_6","7",3.38870480067635,NA,1
"US-TLR","Upland","Atlantic Coast","SPEI_6","8",22.7810568163257,NA,1
"US-TLR","Upland","Atlantic Coast","SPEI_12","5",4.57162561043705,NA,1
"US-TLR","Upland","Atlantic Coast","SPEI_12","7",3.38870480067635,NA,1
"US-TLR","Upland","Atlantic Coast","SPEI_12","8",22.7810568163257,NA,1
"US-Tw1","Freshwater","Pacific Coast","SPEI_1","5",4.33318124174206,NA,1
"US-Tw1","Freshwater","Pacific Coast","SPEI_1","6",3.92878570485877,1.01499397299216,6
"US-Tw1","Freshwater","Pacific Coast","SPEI_1","7",3.11387504395808,0.561837876375423,9
"US-Tw1","Freshwater","Pacific Coast","SPEI_1","8",2.9389816639015,0.380427845611936,9
"US-Tw1","Freshwater","Pacific Coast","SPEI_1","9",3.14527570239729,0.198594285205904,8
"US-Tw1","Freshwater","Pacific Coast","SPEI_1","10",3.82976186086426,0.553872848792206,8
"US-Tw1","Freshwater","Pacific Coast","SPEI_3","5",4.33318124174206,NA,1
"US-Tw1","Freshwater","Pacific Coast","SPEI_3","6",3.5729676140787,0.94332839047466,5
"US-Tw1","Freshwater","Pacific Coast","SPEI_3","7",2.96591166313312,0.470150473860608,7
"US-Tw1","Freshwater","Pacific Coast","SPEI_3","8",2.97587440702665,0.395914457179925,9
"US-Tw1","Freshwater","Pacific Coast","SPEI_3","9",3.15221929455333,0.224081515762396,8
"US-Tw1","Freshwater","Pacific Coast","SPEI_3","10",3.82976186086426,0.553872848792206,8
"US-Tw1","Freshwater","Pacific Coast","SPEI_6","5",4.33318124174206,NA,1
"US-Tw1","Freshwater","Pacific Coast","SPEI_6","6",3.45480105377019,0.340063685594546,2
"US-Tw1","Freshwater","Pacific Coast","SPEI_6","7",3.2202470373563,0.68062769168101,5
"US-Tw1","Freshwater","Pacific Coast","SPEI_6","8",2.87660587384875,0.447265426497378,6
"US-Tw1","Freshwater","Pacific Coast","SPEI_6","9",3.0618986425804,0.162994178100686,6
"US-Tw1","Freshwater","Pacific Coast","SPEI_6","10",3.54944047123597,0.319699224071015,7
"US-Tw1","Freshwater","Pacific Coast","SPEI_12","5",4.33318124174206,NA,1
"US-Tw1","Freshwater","Pacific Coast","SPEI_12","6",3.79822518900503,0.970368074924197,5
"US-Tw1","Freshwater","Pacific Coast","SPEI_12","7",3.04000239440784,0.53111700161513,6
"US-Tw1","Freshwater","Pacific Coast","SPEI_12","8",2.92954783734451,0.375117938428473,5
"US-Tw1","Freshwater","Pacific Coast","SPEI_12","9",3.06194224387784,0.187751176692166,5
"US-Tw1","Freshwater","Pacific Coast","SPEI_12","10",3.58196166015386,0.144003910560253,5
"US-Tw1","Freshwater","Pacific Coast","SPEI_24","6",3.91936626178781,0.957987743187011,3
"US-Tw1","Freshwater","Pacific Coast","SPEI_24","7",3.17650518679137,0.625548590745899,5
"US-Tw1","Freshwater","Pacific Coast","SPEI_24","8",2.80136194325964,0.335762647119039,5
"US-Tw1","Freshwater","Pacific Coast","SPEI_24","9",3.12847568888619,0.209374589679825,5
"US-Tw1","Freshwater","Pacific Coast","SPEI_24","10",3.65404889293122,0.378472385557794,6
"US-Tw1","Freshwater","Pacific Coast","SPEI_36","6",3.61574106077217,0.500533727182118,4
"US-Tw1","Freshwater","Pacific Coast","SPEI_36","7",3.1447495151746,0.563841002090082,7
"US-Tw1","Freshwater","Pacific Coast","SPEI_36","8",2.94942763592331,0.276546494912025,7
"US-Tw1","Freshwater","Pacific Coast","SPEI_36","9",3.28257655037738,0.177220649188571,7
"US-Tw1","Freshwater","Pacific Coast","SPEI_36","10",3.76684876215981,0.414809495329189,6
"US-Tw1","Freshwater","Pacific Coast","SPEI_48","6",3.98484256883883,0.845401668910895,4
"US-Tw1","Freshwater","Pacific Coast","SPEI_48","7",3.16864040994773,0.541465177655296,7
"US-Tw1","Freshwater","Pacific Coast","SPEI_48","8",2.87000338635499,0.324076936963712,7
"US-Tw1","Freshwater","Pacific Coast","SPEI_48","9",3.20766575050801,0.216597693288958,8
"US-Tw1","Freshwater","Pacific Coast","SPEI_48","10",3.91471629736963,0.575161544844123,8
"US-Tw2","Upland","Pacific Coast","SPEI_1","7",4.38834794323656,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_1","8",5.54061319559454,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_1","9",6.68225601865057,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_3","7",4.38834794323656,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_3","8",5.54061319559454,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_3","9",6.68225601865057,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_6","7",4.38834794323656,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_6","8",5.54061319559454,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_6","9",6.68225601865057,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_12","7",4.38834794323656,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_12","9",6.68225601865057,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_24","5",35.0486559538897,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_24","7",4.38834794323656,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_24","8",5.54061319559454,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_24","9",6.68225601865057,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_36","5",35.0486559538897,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_36","7",4.38834794323656,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_36","8",5.54061319559454,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_36","9",6.68225601865057,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_48","5",35.0486559538897,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_48","7",4.38834794323656,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_48","8",5.54061319559454,NA,1
"US-Tw2","Upland","Pacific Coast","SPEI_48","9",6.68225601865057,NA,1
"US-Tw3","Freshwater","Pacific Coast","SPEI_1","3",4.43710849168334,0.846804432916798,2
"US-Tw3","Freshwater","Pacific Coast","SPEI_1","4",4.08689121026274,0.834821502210793,3
"US-Tw3","Freshwater","Pacific Coast","SPEI_1","5",4.15776436195819,0.394369703630319,4
"US-Tw3","Freshwater","Pacific Coast","SPEI_1","6",3.54242141028415,0.441234154688227,4
"US-Tw3","Freshwater","Pacific Coast","SPEI_1","7",3.94628943435037,0.387113147906327,5
"US-Tw3","Freshwater","Pacific Coast","SPEI_1","8",4.3021338810147,0.995724365320785,4
"US-Tw3","Freshwater","Pacific Coast","SPEI_1","9",4.98469808911156,0.445594228755156,2
"US-Tw3","Freshwater","Pacific Coast","SPEI_3","3",4.7518935946315,0.401631071094496,2
"US-Tw3","Freshwater","Pacific Coast","SPEI_3","4",4.00700486127346,0.928863897820071,3
"US-Tw3","Freshwater","Pacific Coast","SPEI_3","5",4.06845509000437,0.488864190729434,3
"US-Tw3","Freshwater","Pacific Coast","SPEI_3","6",3.36077971622731,0.306706926521257,3
"US-Tw3","Freshwater","Pacific Coast","SPEI_3","7",3.85048620411198,0.391995419306048,3
"US-Tw3","Freshwater","Pacific Coast","SPEI_3","8",4.37954055745809,0.879522158083675,5
"US-Tw3","Freshwater","Pacific Coast","SPEI_3","9",4.98469808911156,0.445594228755156,2
"US-Tw3","Freshwater","Pacific Coast","SPEI_6","3",3.94294107593597,0.742400552160596,2
"US-Tw3","Freshwater","Pacific Coast","SPEI_6","4",3.35487651909271,0.169464537283662,2
"US-Tw3","Freshwater","Pacific Coast","SPEI_6","5",4.43957601412246,0.24362289950181,2
"US-Tw3","Freshwater","Pacific Coast","SPEI_6","6",3.24832625371182,0.335057592306005,2
"US-Tw3","Freshwater","Pacific Coast","SPEI_6","7",3.92645852300413,0.499768521301071,3
"US-Tw3","Freshwater","Pacific Coast","SPEI_6","8",4.8373074130035,0.672603567120504,3
"US-Tw3","Freshwater","Pacific Coast","SPEI_6","9",4.67974003854394,0.615040930481823,3
"US-Tw3","Freshwater","Pacific Coast","SPEI_12","3",3.94294107593597,0.742400552160596,2
